Ego_Position(m),Ego_Velocity(m/s),Time(s)
21.392604704992227,4.416666825612386,12.070669652
21.883936435007463,4.500000211927626,12.181967497
22.394973451074765,4.277777936723497,12.295615674
22.873000372891955,4.472222328186035,12.407420159
23.374347712215208,4.611111217074924,12.519583226
23.88568661707694,4.361111058129205,12.630535841
24.37210553755646,4.694444338480632,12.742136956
24.897891082160562,4.527778095669216,12.854188204
25.40370137106196,4.5555554495917425,12.965958119
25.91865145075071,4.583333333333333,13.079046011
26.43136623575071,4.472222328186035,13.190968276
26.935293926607322,4.472222328186035,13.303702355
27.435819182022207,4.5555554495917425,13.415684939
27.94164686214537,4.361111058129205,13.526779891
28.4319358020501,4.583333333333333,13.6392591
28.941303488716766,4.638889100816515,13.750452519
29.46257109641976,4.416666825612386,13.862874032
29.960844307351472,4.805555873446995,13.975746155
30.500606375807173,4.5555554495917425,14.088134766
31.00448662886452,4.694444338480632,14.198795796
31.528645914671994,4.611111217074924,14.310518027
32.042062641581474,4.5555554495917425,14.421915532
32.560536119966045,4.694444338480632,14.535784722
33.080418781064495,4.500000211927626,14.646594048
33.587889533463844,4.611111217074924,14.759425402
34.09751891495296,4.638889100816515,14.870002985
34.62228037156557,4.638889100816515,14.983201027
35.136600106312265,4.722222222222222,15.094131947
35.67357153186782,4.777777989705403,15.207920552
36.20262823777961,4.694444338480632,15.318707228
36.72733036096372,4.83333322736952,15.430530072
37.27339750699199,4.722222222222222,15.543572665
37.79742597782533,4.861111111111111,15.654606343
38.34429031254755,4.777777989705403,15.767165185
38.868019394667456,4.805555873446995,15.876826525
39.42031579450787,4.805555873446995,15.991810561
39.9495222144042,4.805555873446995,16.101991177
40.48739726120729,4.777777989705403,16.213974953
41.03807657063374,4.694444338480632,16.329308272
41.55481303860876,4.694444338480632,16.439440728
42.073351487820894,4.638889100816515,16.549966097
42.600786141388966,4.611111217074924,16.663724661
43.113671871175136,4.611111217074924,16.775009633
43.62661586235153,4.722222222222222,16.886306525
44.15372019985153,4.694444338480632,16.997984648
44.68304255290357,4.638889100816515,17.110795975
45.20208379072708,4.583333333333333,17.222741843
45.71528593989375,4.472222328186035,17.334765196
46.21237143917158,4.444444444444445,17.445972682
46.713511394727135,4.388888941870795,17.558790684
47.20676520168161,4.611111217074924,17.671240807
47.7168925970155,4.500000211927626,17.781927586
48.22106637475958,4.472222328186035,17.894023419
48.728558578867315,4.444444444444445,18.007549763
49.22344561442287,4.388888941870795,18.118953467
49.71513296985844,4.388888941870795,18.231043578
50.203360950363354,4.305555555555555,18.34235549
50.68339765536336,4.333333439297146,18.453902483
51.16876401189878,4.166666666666667,18.565965176
51.636544245232116,4.305555555555555,18.67828846
52.11754177370434,4.138889047834608,18.790064574
52.5820613895155,4.083333280351427,18.902348042
53.040635935898756,4.027777777777778,19.014710188
53.490474607565424,3.91666677263048,19.126451493
53.93094909023228,4.027777777777778,19.238972188
54.37755155926006,3.944444391462538,19.349906207
54.81936972221443,3.8611112700568304,19.461973429
55.25339382299805,3.805555502573649,19.574439765
55.678720474104324,3.694444497426351,19.686260701
56.09416913684004,3.7777778837415905,19.798771381999998
56.519167165427575,3.7222223811679416,19.911326647
56.93386847363608,3.611111111111111,20.02279687
57.34062023752497,3.5833334922790527,20.135489941
57.736436265582164,3.555555608537462,20.246004105
58.13512554085643,3.4722222222222223,20.358195782
58.5282554262731,3.444444603390164,20.471472025
58.910042057779734,3.3888888359069824,20.582371951
59.28827895347749,3.361111217074924,20.694019557
59.66424496233035,3.3333333333333335,20.805936337
60.03822516566368,3.277777830759684,20.918186427
60.40433516413703,3.222222328186035,21.029945374
60.76933640358466,3.222222328186035,21.143275738
61.12490675894437,3.1944444444444446,21.253680707
61.49397315394437,3.1388889418707953,21.369290352
61.83753160485447,3.1388889418707953,21.478799105
62.185360250503315,3.1111110581292047,21.589666605
62.536713042742036,3.0000000529819064,21.702655554
62.872509882672425,3.0555555555555554,21.814644099
63.212467886283534,3.0000000529819064,21.925951958
63.54449961814743,2.9166666666666665,22.036684514
63.87430036273076,2.9166666666666665,22.149816037
64.20297875064742,2.888889047834608,22.262559176
64.5260865924247,2.888889047834608,22.374462843
64.84719013164727,2.833333280351427,22.485670567
65.16796925131553,2.833333280351427,22.59895134
65.48383869740893,2.8055556615193686,22.710492611
65.80048230559055,2.7222222752041287,22.8234334
66.10100515332843,2.7500001589457193,22.933879376
66.40942147715441,2.694444391462538,23.04608655
66.70987907632973,2.7222222752041287,23.157660962
67.0159543618979,2.58333338631524,23.270152092
67.30655460919118,2.66666677263048,23.382706643
67.6034429703218,2.555555502573649,23.494095088
67.88902966595656,2.58333338631524,23.605896712
68.17841409580825,2.444444497426351,23.717967749
68.45253686886082,2.555555502573649,23.83017397
68.73934336691472,2.41666661368476,23.942468644
69.0104380990547,2.5,24.05470872
69.2883560790547,2.361111111111111,24.165928126
69.55449998988803,2.361111111111111,24.278707028
69.81992785127692,2.3333334922790527,24.391177893
70.07860924523152,2.3333334922790527,24.502096415
70.34420390499038,2.305555608537462,24.616000653
70.59640813039717,2.305555608537462,24.725447655
70.85512889806482,2.305555608537462,24.83771801
71.11376776317503,2.305555608537462,24.949957133
71.36890457001033,2.2777777247958713,25.060659171
71.62660280701618,2.2777777247958713,25.173856974
71.88089168682356,2.250000105963813,25.28555441
72.13440712101287,2.2222222222222223,25.398283005
72.38580838767953,2.166666719648573,25.511474133
72.62568657104532,2.1388889683617487,25.622243405
72.86334917384816,2.166666719648573,25.733413935
73.1067204291327,2.1388889683617487,25.845796109
73.34805212698853,2.1388889683617487,25.958680392
73.58526750308032,2.0833333333333335,26.069640637
73.81897681766365,2.1111110846201577,26.181872607
74.05206856562762,2.1111110846201577,26.292333842
74.29847183164678,2.0833333333333335,26.409116507
74.52646406914678,2.0833333333333335,26.518608332
74.75706102956345,2.027777830759684,26.629345894
74.98596914507215,2.027777830759684,26.742286444
75.21443102576363,2.027777830759684,26.855007172
75.43902716093744,2.027777830759684,26.965822936
75.66569540522096,2.027777830759684,27.077658415
75.89328802622308,1.972222195731269,27.18995142
76.1150985098826,1.9444444444444444,27.302478314
76.3316268848826,1.91666669315762,27.413887977999998
76.54576390667559,1.8888889418707953,27.52567792
76.75587428490236,1.8888889418707953,27.636970759
76.9683787033074,1.8888889418707953,27.749524355
77.18070028292952,1.8888889418707953,27.861989499
77.39116913638857,1.8611111905839708,27.973468066
77.6001056582272,1.83333330684238,28.085790873
77.80628300941468,1.777777804268731,28.198318244
78.00510248971067,1.7500000529819064,28.310210705
78.199727277353,1.7500000529819064,28.421496869
78.39839755061782,1.7500000529819064,28.535087586
78.59330063201858,1.7500000529819064,28.646519185
78.78872274943507,1.777777804268731,28.758247853
78.98830601818686,1.7500000529819064,28.87058425
79.18182597479576,1.722222301695082,28.981220246
79.37719288353328,1.6666666666666667,29.09471488
79.56188940019995,1.638888915379842,29.205589295
79.74535975780444,1.6944444179534912,29.317591668
79.93414289713078,1.6666666666666667,29.429059983
80.12230283879745,1.638888915379842,29.542014838
80.30597169371072,1.6111111640930176,29.654136181
80.48573354690002,1.5555555290646024,29.765766621
80.65850785973547,1.583333412806193,29.876888276
80.83593517914115,1.6111111640930176,29.988997698
81.01789342473602,1.5555555290646024,30.10200286
81.19147735289101,1.5555555290646024,30.213646889
81.36637231880145,1.5277777777777777,30.326139689
81.53686090782924,1.4722222752041287,30.437783003
81.7031295870351,1.4722222752041287,30.55077386
81.86706548587921,1.4722222752041287,30.662190915
82.03197156300824,1.444444523917304,30.774266243
82.19372798201914,1.3888888888888888,30.886317015
82.34903649313026,1.4166666401757135,30.998200179
82.50621530835775,1.4166666401757135,31.109207392
82.664994092722,1.3611111376020644,31.221337319
82.81858146379456,1.3055556350284152,31.334232808
82.96838326996897,1.33333338631524,31.449040652
83.1140617957577,1.33333338631524,31.558367491
83.26403122038363,1.2777777512868245,31.670910597
83.40450773608238,1.2777777512868245,31.780902386
83.54713627101428,1.25,31.892580033
83.68729003601428,1.25,32.004759789
83.82736869976428,1.1944444974263508,32.116875649
83.96177554364282,1.1944444974263508,32.229453803
84.09587568164665,1.1666667461395264,32.341783047
84.22680686973229,1.1944444974263508,32.454070807
84.36049749721795,1.1388888623979356,32.566052199
84.48581561038634,1.1388888623979356,32.6761477
84.61401332318219,1.1111111111111112,32.788769484
84.73865431762664,1.1111111111111112,32.901000262
84.86391175651553,1.1111111111111112,33.013788701
84.98802690540442,1.0833333598242865,33.125550271
85.10923986711846,1.0833333598242865,33.23749733
85.22947056505849,1.0833333598242865,33.348534346
85.35081706169247,1.0833333598242865,33.460600138
85.47425439062756,1.0833333598242865,33.574596644
85.59506674974848,1.0555555423100789,33.686170579
85.71038727152363,1.0277777910232544,33.795468569
85.82696837563718,1.00000003973643,33.908954144
85.93874330107872,1.00000003973643,34.020784855
86.05100936953977,1.0277777910232544,34.133108855
86.16522778415064,1.0277777910232544,34.244289399
86.28131292381336,0.9722222222222222,34.357302666
86.38951452742447,0.9444444709353976,34.468643666
86.49542537472853,0.91666665342119,34.58084035
86.59936574089329,0.9444444709353976,34.694296837
86.7010908452466,0.91666665342119,34.802057982
86.80635234805894,0.91666665342119,34.916957856
86.91030648255683,0.91666665342119,35.030426264
87.01141268776256,0.8888889021343656,35.140779257
87.11197192392767,0.861111150847541,35.253966809
87.20741591235976,0.861111150847541,35.364865065
87.30444321208714,0.91666665342119,35.477597476
87.40636067553113,0.8888889021343656,35.588835955
87.50742239259263,0.8888889021343656,35.70258689
87.60571400294617,0.861111150847541,35.813227416
87.70288665823581,0.861111150847541,35.926126719
87.79914981309459,0.861111150847541,36.037973166
87.89537621831278,0.8888889021343656,36.149774313
87.99537024380281,0.8888889021343656,36.262322426
88.09338571281891,0.8888889021343656,36.372639657
88.19345793919899,0.8333333333333334,36.485275746
88.28627230503233,0.861111150847541,36.596708537
88.3827703279575,0.8333333333333334,36.70882845
88.47612292379084,0.861111150847541,36.820914031
88.57292192400769,0.861111150847541,36.933382273
88.66972441516913,0.8333333333333334,37.045857907
88.7627132243358,0.7500000132454766,37.157498122
88.84733888708034,0.6111111243565878,37.270393134
88.91527046105271,0.4722222354676988,37.381612063
88.96813390147994,0.8333333333333334,37.493616343
89.06163133647995,0.8888889021343656,37.605871201
89.16006938861345,0.9722222222222222,37.716667176
89.26933864291901,0.8888889021343656,37.829114438
89.368852651513,0.722222261958652,37.9411304
89.44952629806275,0.5555555555555556,38.052892924
89.51149830695164,0.66666669315762,38.164495469
89.58676737327589,0.5833333730697632,38.277451039
89.65238150207882,0.7777777645323012,38.389982462
89.73870950383089,0.6388888756434122,38.501031161
89.80996421279808,0.722222261958652,38.612626553
89.89193755825266,0.5555555555555556,38.726184369
89.95355736936378,0.5277777711550394,38.837155343
90.01241932587516,0.5277777711550394,38.94873643
90.0715491792165,0.500000019868215,39.060827971
90.12717175892675,0.5555555555555556,39.172125817
90.19006777226008,0.4166666666666667,39.285398007
90.23668496226009,0.4444444510671828,39.397334338
90.28616105677511,0.3888888822661506,39.508709193
90.32963742564583,0.500000019868215,39.6205647
90.38564946237155,0.5277777711550394,39.732640744
90.44464039721464,0.5833333730697632,39.844464541
90.51155072835589,0.5277777711550394,39.95922947
90.5695166353785,0.33333334657881,40.069114447
90.60694970486597,0.1944444411330753,40.181466818
90.62848339908258,0.0833333366447025,40.292261839
90.63779225420248,0.3055555621782939,40.404022694
90.67229254250582,0.4444444510671828,40.51698494
90.72153795390629,0.4444444510671828,40.627845526
90.77162047954147,0.5555555555555556,40.740584136
90.8338528939859,0.500000019868215,40.852656842
90.88987077171186,0.1944444411330753,40.964744568
90.91176926625559,0.1111111127667957,41.07741952
90.92418774844064,0.0833333366447025,41.18924284
90.93353347897867,0.166666673289405,41.301444769
90.9521778523862,0.3055555621782939,41.413364888
90.98707684944817,0.33333334657881,41.527643204
91.02355537056437,0.3888888822661506,41.637132645
91.06686141582686,0.500000019868215,41.748550177
91.12323227256684,0.2777777777777778,41.861342431
91.15440192534462,0.1388888888888889,41.973610878
91.16980701076128,0.05555555638339785,42.084583283
91.1760895788549,0.05555555638339785,42.197723389
91.18224799705777,0.166666673289405,42.308610917
91.20078690979445,0.2777777777777778,42.419895888
91.23209027590556,0.361111130979326,42.532644511
91.27258956127271,0.500000019868215,42.644856692
91.32892680101135,0.33333334657881,42.757590294
91.36617549349148,0.2777777777777778,42.869388104
91.39722772515815,0.05555555638339785,42.981235028
91.40343348269506,0.0,43.092991591
91.40343348269506,0.0,43.204566241
91.40343348269506,0.1111111127667957,43.318061829
91.41582287787968,0.2222222255335914,43.429620743
91.440555362026,0.2777777777777778,43.540978194
91.47175415508156,0.4166666666666667,43.653354168
91.51805027508155,0.3055555621782939,43.76451993
91.55228648179582,0.2222222255335914,43.876615048
91.57739116372547,1820.3888617621528,43.989639283
293.77390740539283,0.027777778191698924,44.100770712
293.77700062160557,0.027777778191698924,44.212177039
293.78015038934694,0.1388888888888889,44.325630427
293.7955648458747,0.1111111127667957,44.43666792
293.80819117606285,0.05555555638339785,44.550362826
293.81436680015486,0.05555555638339785,44.661586285
293.82057688896964,0.05555555638339785,44.773427964
293.826743930006,0.05555555638339785,44.884488345
293.8329650125431,0.05555555638339785,44.996522666
293.8391782008024,0.05555555638339785,45.108411789
293.8454084492841,0.05555555638339785,45.220605851
293.8516015573764,0.05555555638339785,45.33213687
293.8578432101916,0.05555555638339785,45.444545031
293.8640278412282,0.027777778191698924,45.555923224
293.8671571447193,0.027777778191698924,45.668628693
293.8702738186546,0.027777778191698924,45.780879736
293.87336971708964,0.0,45.892388583
293.87336971708964,0.0,46.004549265
293.87336971708964,0.0,46.115795613
293.87336971708964,0.0,46.228854418
293.87336971708964,0.0,46.340652943
293.87336971708964,0.0,46.452705145
293.87336971708964,0.0,46.567526818
293.87336971708964,0.0,46.676415444
293.87336971708964,0.0,46.788524628
293.87336971708964,0.0,46.900107861
293.87336971708964,0.0,47.013106108
293.87336971708964,0.0,47.123898745
293.87336971708964,0.0,47.236028195
293.87336971708964,0.0,47.348219395
293.87336971708964,0.0,47.46056819
293.87336971708964,0.0,47.572510481
293.87336971708964,0.0,47.68431449
293.87336971708964,0.0,47.796030283
293.87336971708964,0.0,47.908629418
293.87336971708964,0.0,48.019916058
293.87336971708964,0.0,48.133874894
293.87336971708964,0.0,48.243334532
293.87336971708964,0.0,48.355809212
293.87336971708964,0.0,48.468207598
293.87336971708964,0.0,48.58001709
293.87336971708964,0.0,48.692057372
293.87336971708964,0.0,48.805309296
293.87336971708964,0.0,48.916001559
293.87336971708964,0.0,49.029277325
293.87336971708964,0.0,49.13978982
293.87336971708964,0.0,49.252021075
293.87336971708964,0.0,49.364262343
293.87336971708964,0.0,49.477512837
293.87336971708964,0.0,49.58703661
293.87336971708964,0.0,49.700350047
293.87336971708964,0.0,49.81132722
293.87336971708964,0.0,49.92473507
293.87336971708964,0.0,50.036913157
293.87336971708964,0.0,50.147928954
293.87336971708964,0.0,50.260341168
293.87336971708964,0.0,50.371706248
293.87336971708964,0.0,50.483405352
293.87336971708964,0.0,50.596474886
293.87336971708964,0.0,50.709329844
293.87336971708964,0.0,50.820801735
293.87336971708964,0.0,50.932882309
293.87336971708964,0.0,51.044427395
293.87336971708964,0.0,51.156176329
293.87336971708964,0.0,51.268808365
293.87336971708964,0.0,51.379963875
293.87336971708964,0.0,51.492695332
293.87336971708964,0.0,51.60499549
293.87336971708964,0.0,51.71762991
293.87336971708964,0.0,51.828148127
293.87336971708964,0.0,51.940846444
293.87336971708964,0.0,52.052137375
293.87336971708964,0.0,52.16462636
293.87336971708964,0.0,52.276822091
293.87336971708964,0.0,52.38905859
293.87336971708964,0.0,52.500722409
293.87336971708964,0.0,52.612007857
