Ego_Position(m),Ego_Velocity(m/s),Obs_Position(m),Obs_Velocity(m),Time(s)
0.0,0.0,100.0,0.0,6.676e-06
0.0,0.0,100.0,0.0,0.005628109
0.0,0.0,100.0,0.0,0.118367911
0.0,0.0,100.0,0.0,0.22819233
0.0,0.0,100.0,0.0,0.339311362
0.0,0.0,100.0,0.0,0.448383332
0.0,0.0,100.0,0.0,0.558694125
0.0,0.0,100.0,0.0,0.668970585
0.0,0.2222222255335914,100.0,0.0,0.778561116
0.024429904364033937,0.166666673289405,100.0,0.0,0.888563633
0.04264675358790646,0.1944444411330753,100.0,0.0,0.99793315
0.0641613014437381,0.1388888888888889,100.0,0.0,1.108654499
0.079347439082627,0.166666673289405,100.0,0.0,1.218057633
0.09780056098255482,0.1944444411330753,100.0,0.0,1.32884717
0.11909782339764238,0.2500000099341075,100.0,0.0,1.4384446149999999
0.1464723899854099,0.3055555621782939,100.0,0.0,1.548025132
0.18023201099490774,0.4166666666666667,100.0,0.0,1.658578873
0.2258219151615744,0.500000019868215,100.0,0.0,1.768051863
0.280997698854063,0.5833333730697632,100.0,0.0,1.878470898
0.34519351497705564,0.66666669315762,100.0,0.0,1.988590479
0.41834017921697614,0.722222261958652,100.0,0.0,2.098373652
0.4979371137074842,0.7777777645323012,100.0,0.0,2.20865655
0.5836294384703749,0.8888889021343656,100.0,0.0,2.318902016
0.6808113954740544,1.00000003973643,100.0,0.0,2.428298235
0.790446275830553,1.1111111111111112,100.0,0.0,2.537995339
0.9137433836083309,1.1388888623979356,100.0,0.0,2.649035454
1.038954785168092,1.1388888623979356,100.0,0.0,2.7590548999999998
1.165349795200322,1.3055556350284152,100.0,0.0,2.870110274
1.3049410531143029,1.4166666401757135,100.0,0.0,2.977092028
1.4637198360618862,1.4722222752041287,100.0,0.0,3.089236021
1.6252092297901861,1.4722222752041287,100.0,0.0,3.199020386
1.7868225272173894,1.722222301695082,100.0,0.0,3.308869362
1.974922052230675,1.7500000529819064,100.0,0.0,3.418152094
2.1696778518769797,1.722222301695082,100.0,0.0,3.52952385
2.3584901960898255,2.027777830759684,100.0,0.0,3.6392261980000002
2.5800163628223194,1.972222195731269,100.0,0.0,3.748540163
2.79865054910784,2.055555582046509,100.0,0.0,3.859465123
3.0243385044052804,2.166666719648573,100.0,0.0,3.96932149
3.262742901568361,2.00000007947286,100.0,0.0,4.07943368
3.481017504241814,2.3333334922790527,100.0,0.0,4.188640595
3.7355749715821642,2.2777777247958713,100.0,0.0,4.297784567
3.988659877306432,2.6111112700568304,100.0,0.0,4.408969879
4.275996392297418,2.444444497426351,100.0,0.0,4.519090891
4.544196161443825,2.8055556615193686,100.0,0.0,4.628882408
4.849956822825518,2.638888888888889,100.0,0.0,4.737928629
5.140444463519962,2.9444445504082575,100.0,0.0,4.848071337
5.468055816254389,2.638888888888889,100.0,0.0,4.959404469
5.757943236393278,3.0000000529819064,100.0,0.0,5.069329977
6.086183400190208,2.7222222752041287,100.0,0.0,5.178807497
6.383465004031678,3.0833334392971463,100.0,0.0,5.288080931
6.72309595837032,2.833333280351427,100.0,0.0,5.398297549
7.038656690136159,2.9444445504082575,100.0,0.0,5.509742737
7.359022595165394,3.166666825612386,100.0,0.0,5.618608475
7.711552615526735,2.8611111640930176,100.0,0.0,5.730020285
8.021809922244286,3.305555714501275,100.0,0.0,5.838529349
8.388594404158681,3.2499999470180936,100.0,0.0,5.949564219
8.744979034098854,3.1388889418707953,100.0,0.0,6.059290409
9.097780596387192,3.6388889948527017,100.0,0.0,6.171770811
9.488634365629897,3.416666719648573,100.0,0.0,6.279251814
9.860095406640106,3.361111217074924,100.0,0.0,6.388038397
10.230761279214764,3.8611112700568304,100.0,0.0,6.498387814
