Ego_Position(m),Ego_Velocity(m/s),Obs_Position(m),Obs_Velocity(m),Time(s)
4.831491318858548,2.638888888888889,100.0,0.0,5.272924423
5.119243999275215,2.4722223811679416,100.0,0.0,5.382032156
5.38818803367745,2.9444445504082575,100.0,0.0,5.490878105
5.713073478535999,2.66666677263048,100.0,0.0,5.601294994
6.009463388980142,2.972222169240316,100.0,0.0,5.712512254
6.343629905412282,2.8611111640930176,100.0,0.0,5.8250067229999996
6.646224712960161,3.0277779367234974,100.0,0.0,5.930831432
6.982804180490291,3.222222328186035,100.0,0.0,6.042053461
7.330626856928551,3.0277779367234974,100.0,0.0,6.150053739
7.668454453246425,3.444444603390164,100.0,0.0,6.261692285
8.046756646703379,3.1111110581292047,100.0,0.0,6.371597528
8.388721151101981,3.1944444444444446,100.0,0.0,6.481582403
8.736549917907537,3.6388889948527017,100.0,0.0,6.590532064
9.140423439112707,3.1111110581292047,100.0,0.0,6.701588869
9.481704052856289,3.2499999470180936,100.0,0.0,6.811349868
9.842414728475939,3.805555502573649,100.0,0.0,6.922415256
10.259729790943751,3.305555714501275,100.0,0.0,7.032152652
10.622702206841513,3.3888888359069824,100.0,0.0,7.142030716
10.991657095295492,3.944444391462538,100.0,0.0,7.250967025
11.426720160562821,3.8611112700568304,100.0,0.0,7.361329555
11.849305375569989,3.6388889948527017,100.0,0.0,7.470834732
12.252606295758486,3.7777778837415905,100.0,0.0,7.5817282200000005
12.665549457785675,4.138889047834608,100.0,0.0,7.69110012
13.122820132262904,4.083333280351427,100.0,0.0,7.801647901
13.568795092392973,3.75,100.0,0.0,7.910928726
13.985103434892974,3.83333338631524,100.0,0.0,8.02203083
14.404095521684017,4.388888941870795,100.0,0.0,8.131408214
14.888260360973215,4.333333439297146,100.0,0.0,8.241786718
15.36629550599603,3.91666677263048,100.0,0.0,8.352165699
15.794861155757365,3.8611112700568304,100.0,0.0,8.461650133
16.218771975207993,4.305555555555555,100.0,0.0,8.571510076
16.69431866173577,4.444444444444445,100.0,0.0,8.682027101
17.177732995069103,4.444444444444445,100.0,0.0,8.790861845
17.67149257284688,4.361111058129205,100.0,0.0,8.902022361
18.14817716636133,3.888888888888889,100.0,0.0,9.011401415
18.577134840805773,4.5555554495917425,100.0,0.0,9.121767521
19.077835990381512,4.00000015894572,100.0,0.0,9.23174262
19.518609971896296,4.388888941870795,100.0,0.0,9.342007398
19.999292416532345,4.472222328186035,100.0,0.0,9.451596498
20.488565421930623,4.472222328186035,100.0,0.0,9.561076402
20.982086412429553,4.694444338480632,100.0,0.0,9.671491146
21.501432953901215,4.055555661519368,100.0,0.0,9.782185077
21.94223139608509,4.583333333333333,100.0,0.0,9.890931606
22.45210174608509,4.00000015894572,100.0,0.0,10.002234935
