Ego_Position(m),Ego_Velocity(m/s),Obs_Position(m),Obs_Velocity(m),Time(s)
4.70304937054573,2.3888889948527017,100.0,0.0,4.691887855
4.9673977446047495,2.66666677263048,100.0,0.0,4.802617788
5.25897159885752,2.58333338631524,100.0,0.0,4.912025213
5.5441542602063665,2.7500001589457193,100.0,0.0,5.022492885
5.845551183876639,2.833333280351427,100.0,0.0,5.132163047
6.157981561201015,2.9444445504082575,100.0,0.0,5.242497921
6.482162188478644,3.222222328186035,100.0,0.0,5.352673292
6.836548686466091,2.9444445504082575,100.0,0.0,5.462728262
7.158134683928123,3.3888888359069824,100.0,0.0,5.572026729
7.535062665368562,3.222222328186035,100.0,0.0,5.683337926
7.88683869604794,3.1111110581292047,100.0,0.0,5.792576551
8.22839894889787,3.611111111111111,100.0,0.0,5.902436971
8.622981961675649,3.2499999470180936,100.0,0.0,6.011781454
8.982668269811997,3.2499999470180936,100.0,0.0,6.122527837
9.337585313526095,3.83333338631524,100.0,0.0,6.231805563
9.762995071239173,3.5833334922790527,100.0,0.0,6.342868328
10.152987960204731,3.3888888359069824,100.0,0.0,6.451768159
10.528218386227266,3.83333338631524,100.0,0.0,6.562565088
10.95129577524144,3.9722222752041287,100.0,0.0,6.67300558
11.386738733438312,3.75,100.0,0.0,6.782701492
11.797569113438312,3.7222223811679416,100.0,0.0,6.8923227780000005
12.208345245090317,4.1944445504082575,100.0,0.0,7.002744674
12.666895609813515,4.305555555555555,100.0,0.0,7.112134695
13.140790616341294,4.083333280351427,100.0,0.0,7.222279071
13.60104063195281,3.694444497426351,100.0,0.0,7.335093021
13.997926805838986,4.333333439297146,100.0,0.0,7.442594528
14.476869051883984,4.416666825612386,100.0,0.0,7.553185463
14.961329857235285,4.388888941870795,100.0,0.0,7.662947654
15.446142417532302,4.00000015894572,100.0,0.0,7.7734766
15.882715462880155,4.166666666666667,100.0,0.0,7.8826885220000005
16.339777787880156,4.361111058129205,100.0,0.0,7.992448806
16.82021387018236,4.444444444444445,100.0,0.0,8.102690458
17.31042895907125,4.500000211927626,100.0,0.0,8.213060855
17.800663837658874,4.472222328186035,100.0,0.0,8.322075128
18.290810111550066,4.527778095669216,100.0,0.0,8.431738615
18.791906195620484,4.277777936723497,100.0,0.0,8.5424757
19.26494681969685,4.416666825612386,100.0,0.0,8.653124094
19.749092774120154,4.500000211927626,100.0,0.0,8.76280713
20.239030463693783,4.361111058129205,100.0,0.0,8.871743917
20.721775872051268,4.6666669845581055,100.0,0.0,8.982501745
21.23089970606591,4.611111217074924,100.0,0.0,9.091664314
21.735301558379337,4.83333322736952,100.0,0.0,9.201126098
22.269532852500426,4.527778095669216,100.0,0.0,9.311719894
22.77038388869253,4.888888994852702,100.0,0.0,9.422402858
23.307022371434964,4.305555555555555,100.0,0.0,9.53223133
23.783871716712742,4.83333322736952,100.0,0.0,9.643050909
24.309174549029574,4.138889047834608,100.0,0.0,9.751798629
24.767124133755097,4.722222222222222,100.0,0.0,9.862507104
25.28288312931065,4.388888941870795,100.0,0.0,9.97178936
25.768850902232725,4.500000211927626,100.0,0.0,10.082581281
26.26010716386845,5.0277778837415905,100.0,0.0,10.191823482
26.815765812801555,4.6666669845581055,100.0,0.0,10.302414178
27.32946474446118,5.19444465637207,100.0,0.0,10.412564039
27.90115777061896,4.583333333333333,100.0,0.0,10.522693395
28.408970469785626,5.083333651224772,100.0,0.0,10.633569479
28.964967357055457,4.250000052981907,100.0,0.0,10.743013382000001
29.426525046809388,4.916666878594293,100.0,0.0,10.851687669
29.971794761145986,4.166666666666667,100.0,0.0,10.962655782
30.42667953197932,4.583333333333333,100.0,0.0,11.071892023
30.930393314895987,4.472222328186035,100.0,0.0,11.181856632
31.428076982854655,4.5555554495917425,100.0,0.0,11.293210029
31.92253506257561,5.0,100.0,0.0,11.401808977
32.47293984757561,4.611111217074924,100.0,0.0,11.5119524
32.980876190414705,5.16666677263048,100.0,0.0,11.622172832
33.55205698362912,4.583333333333333,100.0,0.0,11.732797861
34.05587239279579,5.19444465637207,100.0,0.0,11.842787265
34.620007148756315,4.472222328186035,100.0,0.0,11.951437473
35.11621511304113,5.0277778837415905,100.0,0.0,12.062455892
35.66553735406291,4.305555555555555,100.0,0.0,12.171776771
36.14343785767402,4.83333322736952,100.0,0.0,12.282843828
36.692147357977696,4.361111058129205,100.0,0.0,12.396456241
37.152658330660856,4.638889100816515,100.0,0.0,12.502111435
37.660964756966166,4.6666669845581055,100.0,0.0,12.611752748
38.1855339846996,4.611111217074924,100.0,0.0,12.724247932
38.6845181225552,5.083333651224772,100.0,0.0,12.832540273
39.24493382468469,4.694444338480632,100.0,0.0,12.942854404
39.755577138630585,5.19444465637207,100.0,0.0,13.051693677
40.330253599271195,4.777777989705403,100.0,0.0,13.162390947
40.85246424621264,5.249999894036187,100.0,0.0,13.27175498
41.43746886265515,4.888888994852702,100.0,0.0,13.383243322
41.966402715452816,5.138888888888889,100.0,0.0,13.491481781
42.53859869156393,4.805555873446995,100.0,0.0,13.602896452
43.06718297939132,4.861111111111111,100.0,0.0,13.712950944
43.599489380085764,4.777777989705403,100.0,0.0,13.822519302
44.12230717272081,4.527778095669216,100.0,0.0,13.932012796
44.61938209631446,4.6666669845581055,100.0,0.0,14.041879892
45.13223543724982,4.444444444444445,100.0,0.0,14.151843547
45.62400077947204,4.6666669845581055,100.0,0.0,14.262554884
46.134229446895276,4.6666669845581055,100.0,0.0,14.371954202
46.649931092691325,4.694444338480632,100.0,0.0,14.482526302
47.163572856208425,4.9722221162584095,100.0,0.0,14.592004776
47.71713050352258,4.805555873446995,100.0,0.0,14.703396797
48.23423912392418,5.083333651224772,100.0,0.0,14.811069965
48.8039105701325,4.944444762335883,100.0,0.0,14.923203945000001
49.34606371204452,5.277777777777778,100.0,0.0,15.0329113
49.92603988898896,5.083333651224772,100.0,0.0,15.142871618
50.47525585316807,5.277777777777778,100.0,0.0,15.250971078
51.064875796779184,4.916666878594293,100.0,0.0,15.362754583
51.60049223553302,5.138888888888889,100.0,0.0,15.47175765
52.1685286408108,4.888888994852702,100.0,0.0,15.582359075
52.70603549779428,4.9722221162584095,100.0,0.0,15.692399025
53.255947825102794,4.750000105963813,100.0,0.0,15.803058862
53.778445077008755,4.861111111111111,100.0,0.0,15.913130044999999
54.30922625548098,4.6666669845581055,100.0,0.0,16.02238512
54.82070439498933,4.722222222222222,100.0,0.0,16.132051706
55.342291991656,4.527778095669216,100.0,0.0,16.242570161
55.84279111082339,4.6666669845581055,100.0,0.0,16.353173971
56.35538187240753,4.583333333333333,100.0,0.0,16.463073492
56.853369637407525,4.694444338480632,100.0,0.0,16.571788787
57.3757314204778,4.750000105963813,100.0,0.0,16.683125496
57.89212681749763,4.861111111111111,100.0,0.0,16.791909933
58.43181823277541,5.0,100.0,0.0,16.902999878
58.980879527775414,4.916666878594293,100.0,0.0,17.012891054
59.519625808497494,5.222222540113661,100.0,0.0,17.12253046
60.089093175607026,5.083333651224772,100.0,0.0,17.2316401
60.657718700499935,5.277777777777778,100.0,0.0,17.343566417
61.24572547549993,5.111111005147298,100.0,0.0,17.455062627
61.79487906078152,5.249999894036187,100.0,0.0,17.562569856
62.368142755961,5.055555767483181,100.0,0.0,17.671827793
62.927534288855,5.19444465637207,100.0,0.0,17.782547235
63.494090217025416,4.888888994852702,100.0,0.0,17.891688823
64.03727355813193,5.055555767483181,100.0,0.0,18.002860069
64.59127361379991,4.888888994852702,100.0,0.0,18.11250782
65.12345832844582,4.916666878594293,100.0,0.0,18.22142148
65.66898475671015,4.750000105963813,100.0,0.0,18.332435131
66.19096671910461,4.861111111111111,100.0,0.0,18.442389488
66.72296367118794,4.638889100816515,100.0,0.0,18.551898956
67.2366308673215,4.750000105963813,100.0,0.0,18.662706852
67.75468309762829,4.6666669845581055,100.0,0.0,18.771833896
68.271382766159,4.750000105963813,100.0,0.0,18.882618904
68.78904881670718,4.750000105963813,100.0,0.0,18.991672277
69.3156864442055,4.694444338480632,100.0,0.0,19.102615118
69.82832200521753,4.722222222222222,100.0,0.0,19.211889505
70.35032279632864,4.805555873446995,100.0,0.0,19.322503805
70.87515480521337,4.777777989705403,100.0,0.0,19.431789875
71.40429580068445,4.83333322736952,100.0,0.0,19.542610645
71.93112435680116,4.944444762335883,100.0,0.0,19.651681661
72.47913519231201,4.333333439297146,100.0,0.0,19.76258564
72.95183929287114,4.6666669845581055,100.0,0.0,19.871741771
73.46876259741708,4.83333322736952,100.0,0.0,19.982574462
74.00054513642519,4.6666669845581055,100.0,0.0,20.092660188
74.51259071463886,4.694444338480632,100.0,0.0,20.202446699
75.02712339449697,4.638889100816515,100.0,0.0,20.312121391
75.5423976038706,4.472222328186035,100.0,0.0,20.423265457
76.02999230945133,4.527778095669216,100.0,0.0,20.532358646
76.52853212320339,4.416666825612386,100.0,0.0,20.642550945
77.01150396858444,4.472222328186035,100.0,0.0,20.751972198
77.50645161142272,4.444444444444445,100.0,0.0,20.862711668
77.99094677142271,4.333333439297146,100.0,0.0,20.971793174
78.47171252317897,4.305555555555555,100.0,0.0,21.082803964
78.94283283595674,4.138889047834608,100.0,0.0,21.192284822
91.8318803513236,2.3888889948527017,100.0,0.0,24.306482791
92.09396360233771,2.305555608537462,100.0,0.0,24.416256189
99.27387182530497,0.0833333366447025,100.0,0.0,27.530497312
99.5333208805312,0.0,100.0,0.0,30.643954038
99.5333208805312,0.0,100.0,0.0,33.759555578
99.5333208805312,0.0,100.0,0.0,36.871773243
99.5333208805312,0.0,100.0,0.0,39.986519575
99.5333208805312,0.0,100.0,0.0,43.098818779
99.5333208805312,0.0,100.0,0.0,46.214731454
99.5333208805312,0.0,100.0,0.0,49.32745862
