Ego_Position(m),Ego_Velocity(m/s),Obs_Position(m),Obs_Velocity(m),Time(s)
0.0,0.0,100.0,0.0,2.265e-05
0.0,0.0,100.0,0.0,0.071823835
0.0,0.0,100.0,0.0,0.182008505
0.0,0.0,100.0,0.0,0.290535927
0.0,0.0,100.0,0.0,0.401471138
0.0,0.0,100.0,0.0,0.512111425
0.0,0.0,100.0,0.0,0.621103287
0.0,0.0,100.0,0.0,0.730207682
0.0,0.2222222255335914,100.0,0.0,0.840202808
0.024226136138775334,0.2500000099341075,100.0,0.0,0.949269771
0.052438207759822296,0.2222222255335914,100.0,0.0,1.062200546
0.07653909456339794,0.166666673289405,100.0,0.0,1.170716762
0.09495848029531855,0.166666673289405,100.0,0.0,1.281305551
0.113295452690631,0.166666673289405,100.0,0.0,1.391407728
0.13183233909388734,0.2222222255335914,100.0,0.0,1.5026938909999998
0.1560849661219463,0.3055555621782939,100.0,0.0,1.611928463
0.18960454604290805,0.3888888822661506,100.0,0.0,1.721699238
0.23243986036898254,0.5277777711550394,100.0,0.0,1.8319079870000001
0.29021840364395735,0.6388888756434122,100.0,0.0,1.9414551260000001
0.36049215240926064,0.6944444444444444,100.0,0.0,2.051519155
0.4368278211592606,0.7777777645323012,100.0,0.0,2.161513328
0.5227884730286927,0.8333333333333334,100.0,0.0,2.272105932
0.6141774930286927,0.9722222222222222,100.0,0.0,2.381841659
0.7214055541398039,1.0833333598242865,100.0,0.0,2.492197513
0.8398119728685515,1.1944444974263508,100.0,0.0,2.601583481
0.971551303267661,1.2222222487131755,100.0,0.0,2.711943149
1.1054495382809382,1.1944444974263508,100.0,0.0,2.8215663429999998
1.2367562922441933,1.3888888888888888,100.0,0.0,2.931579351
1.388963045021971,1.5000000264909532,100.0,0.0,3.041233539
1.5530230459193748,1.5000000264909532,100.0,0.0,3.150677204
1.7191115103526027,1.638888915379842,100.0,0.0,3.261467457
1.900546104063084,1.83333330684238,100.0,0.0,3.372244596
