Ego_Position(m),Ego_Velocity(m/s),Obs_Position(m),Obs_Velocity(m),Time(s)
0.0,0.0,20.0,3.3333333333333335,2.3365e-05
0.0,0.0,20.14181296,3.3333333333333335,0.042581797
0.0,0.0,20.514122643333334,3.3333333333333335,0.154288531
0.0,0.0,20.87688287,3.3333333333333335,0.263130188
0.0,0.0,21.245854696666665,3.3333333333333335,0.373835326
0.0,0.0,21.60959323333333,3.3333333333333335,0.482970238
0.0,0.0,21.97961092,3.3333333333333335,0.593989373
0.0,0.0,22.343141236666664,3.3333333333333335,0.703061104
0.0,0.1111111127667957,22.71219412333333,3.3333333333333335,0.813788653
0.012171692514705684,0.166666673289405,23.07746966333333,3.3333333333333335,0.923382998
0.03061321141417244,0.166666673289405,23.446474069999994,3.3333333333333335,1.034096957
0.048770813469024024,0.1388888888888889,23.809783453333328,3.3333333333333335,1.143101693
0.06420755541346847,0.166666673289405,24.18043612666666,3.3333333333333335,1.2543113240000001
0.08232923563355932,0.1944444411330753,24.543041379999995,3.3333333333333335,1.36310649
0.10384308796162503,0.2500000099341075,24.911971876666662,3.3333333333333335,1.473796845
0.13094824153868703,0.33333334657881,25.273489146666662,3.3333333333333335,1.582261086
0.1682219680198118,0.4444444510671828,25.64641474666666,3.3333333333333335,1.694152594
0.21656435540683616,0.5277777711550394,26.00916543666666,3.3333333333333335,1.8029899600000001
0.2750736054226418,0.5833333730697632,26.37887238666666,3.3333333333333335,1.9139173029999998
0.3402013800257857,0.66666669315762,26.75121147666666,3.3333333333333335,2.025639534
0.41187747820727116,0.6944444444444444,27.109742156666663,3.3333333333333335,2.133214236
0.48818913931838226,0.7500000132454766,27.47619548666666,3.3333333333333335,2.243168116
0.5714316760384983,0.8333333333333334,27.846327616666663,3.3333333333333335,2.354225397
0.6619689460384983,0.9444444709353976,28.20863246333333,3.3333333333333335,2.462929726
0.7667868028674488,1.0555555423100789,28.578736776666663,3.3333333333333335,2.573973895
0.8817703459245955,1.1111111111111112,28.94201357333333,3.3333333333333335,2.682973862
1.0051188470357066,1.1111111111111112,29.31223789,3.3333333333333335,2.79405284
1.1261512437023733,1.1666667461395264,29.675494026666666,3.3333333333333335,2.90304184
1.255526432015358,1.3055556350284152,30.045308263333332,3.3333333333333335,3.013999224
1.3984361264368972,1.3611111376020644,30.410358103333333,3.3333333333333335,3.123527527
1.549474114570955,1.3611111376020644,30.78047831,3.3333333333333335,3.234580756
1.6959903213670064,1.4722222752041287,31.13944927,3.3333333333333335,3.34228468
