Ego_Position(m),Ego_Velocity(m/s),Obs_Position(m),Obs_Velocity(m),Time(s)
21.264831879863856,4.305555555555555,100.0,0.0,8.950616837
21.735465617502744,4.694444338480632,100.0,0.0,9.059990645
22.249619990869384,4.1944445504082575,100.0,0.0,9.169577599
22.710548433680437,4.638889100816515,100.0,0.0,9.279528618
23.226381174579586,4.472222328186035,100.0,0.0,9.39079094
23.715704291229052,4.527778095669216,100.0,0.0,9.500270128
24.21571223702863,5.111111005147298,100.0,0.0,9.610766173
24.77474731210535,4.583333333333333,100.0,0.0,9.720202923
25.282552361688683,5.055555767483181,100.0,0.0,9.831067324
25.828210270062527,4.333333439297146,100.0,0.0,9.939060688
26.312039302893687,4.944444762335883,100.0,0.0,10.050784588
26.853434446590303,4.2222221692403155,100.0,0.0,10.160369158
27.319044150969894,4.638889100816515,100.0,0.0,10.270709276
27.825086604560664,4.444444444444445,100.0,0.0,10.379860878
28.319765951227332,4.527778095669216,100.0,0.0,10.491231442
28.8147250395891,4.944444762335883,100.0,0.0,10.600607157
29.359758103019605,4.583333333333333,100.0,0.0,10.710903883
29.859862529269606,5.138888888888889,100.0,0.0,10.820081949
30.427145434686274,4.5555554495917425,100.0,0.0,10.930538178
30.928705711908695,5.111111005147298,100.0,0.0,11.040701151
31.481518699336636,4.333333439297146,100.0,0.0,11.148926974
31.967423325218554,4.916666878594293,100.0,0.0,11.261122227
32.50532794632102,4.416666825612386,100.0,0.0,11.370589972
32.9764807426934,4.6666669845581055,100.0,0.0,11.477311135
33.49874684426995,4.388888941870795,100.0,0.0,11.589284897
33.98447499702247,4.583333333333333,100.0,0.0,11.700022936
34.484849335772466,4.694444338480632,100.0,0.0,11.809239388
34.99412493274923,4.5555554495917425,100.0,0.0,11.917749167
35.5101687420792,5.19444465637207,100.0,0.0,12.031090975
36.07621195258981,4.694444338480632,100.0,0.0,12.140125513
36.595651392420486,5.277777777777778,100.0,0.0,12.250840426
37.165617625198266,4.694444338480632,100.0,0.0,12.358899355
37.69317605487346,5.16666677263048,100.0,0.0,12.471345424999999
38.2563906074245,4.6666669845581055,100.0,0.0,12.580421925
38.76463881137949,4.916666878594293,100.0,0.0,12.689393521
39.31073259350161,4.611111217074924,100.0,0.0,12.800549507
39.81778724115378,4.722222222222222,100.0,0.0,12.910588026
40.334088900320445,4.583333333333333,100.0,0.0,13.019993305
40.84132353573711,4.500000211927626,100.0,0.0,13.130734444
41.33277720788213,4.638889100816515,100.0,0.0,13.240018845
41.843467058296326,4.527778095669216,100.0,0.0,13.350187302
42.33999035362903,4.805555873446995,100.0,0.0,13.459919691
42.87242087382196,4.888888994852702,100.0,0.0,13.570780277
43.406984590297206,4.916666878594293,100.0,0.0,13.680185557
43.95020759454558,5.16666677263048,100.0,0.0,13.790735722
44.52254876945047,5.083333651224772,100.0,0.0,13.90159297
45.058991876747484,5.19444465637207,100.0,0.0,14.007147074
45.6420439846187,5.111111005147298,100.0,0.0,14.119440556
46.20954821663096,5.083333651224772,100.0,0.0,14.230539561
46.76886224344156,4.9722221162584095,100.0,0.0,14.340641022
47.308708744631254,5.0,100.0,0.0,14.449283838
47.864220459631255,4.777777989705403,100.0,0.0,14.560457945
48.38558246809061,4.861111111111111,100.0,0.0,14.669667006
48.90925099517394,4.694444338480632,100.0,0.0,14.777430058
49.434797024533445,4.694444338480632,100.0,0.0,14.889446736
49.9529235925882,4.611111217074924,100.0,0.0,14.99988842
50.463599581045806,4.6666669845581055,100.0,0.0,15.110710144
50.97592554194524,4.611111217074924,100.0,0.0,15.220568419
51.477389867413386,4.694444338480632,100.0,0.0,15.329385758
51.99805039793873,4.6666669845581055,100.0,0.0,15.440364838
52.506654640584635,4.722222222222222,100.0,0.0,15.549412728
53.034931000584635,4.805555873446995,100.0,0.0,15.66135478
53.55371812476394,4.916666878594293,100.0,0.0,15.769376040000001
54.09837241499068,4.944444762335883,100.0,0.0,15.880223036
54.639433942165844,5.083333651224772,100.0,0.0,15.989717245
55.200292011239675,5.19444465637207,100.0,0.0,16.100114346
55.770294546939596,5.111111005147298,100.0,0.0,16.209912539
56.33474013679304,5.222222540113661,100.0,0.0,16.320405722
56.91427393318201,5.083333651224772,100.0,0.0,16.43144083
57.46251063888322,5.16666677263048,100.0,0.0,16.539350748
58.030450490531166,5.055555767483181,100.0,0.0,16.649333954
58.58773388700346,5.0277778837415905,100.0,0.0,16.759607554
59.14767434744347,4.944444762335883,100.0,0.0,16.871044398
