Ego_Position(m),Ego_Velocity(m/s),Time(s)
7.6324290900278715,3.0555555555555554,5.874436617
7.966218874194539,3.0833334392971463,5.983747482
8.306942956570747,3.361111217074924,6.094327211
8.672787099993393,3.1111110581292047,6.203238487
9.019505459866592,3.416666719648573,6.314761162
9.39175258363899,3.5277777247958713,6.423789501
9.781373027343033,3.222222328186035,6.53430748
10.135171824200041,3.611111111111111,6.644185781
10.529299392811152,3.7222223811679416,6.753393173
10.940738444824799,3.305555714501275,6.864029884
11.300275509057373,3.6388889948527017,6.972863436
11.701733692219987,3.8611112700568304,7.083269596
12.12510506423174,3.500000105963813,7.19298768
12.51133220742491,3.611111111111111,7.303403139
12.910394774647132,4.1944445504082575,7.413985968
13.370569194744693,4.111111164093018,7.523766518
13.822811575461852,3.694444497426351,7.633859634
14.227860351076199,3.83333338631524,7.743564367
14.649683818406375,4.305555555555555,7.853669643
15.12389089160082,4.250000052981907,7.963879108
15.585943064610914,3.944444391462538,8.072663784
16.022477900691808,4.1944445504082575,8.183399439
16.48218030316633,4.250000052981907,8.293056726
16.94938094749061,4.416666825612386,8.403046131
17.434885296379466,4.472222328186035,8.513036013
17.931543219897165,4.277777936723497,8.62416172
18.399088614713794,4.333333439297146,8.733524561
18.87579306670407,4.416666825612386,8.843599558
19.360089602966127,4.277777936723497,8.953311205
19.8348181654941,4.527778095669216,9.064352989
20.327020199217852,4.527778095669216,9.17312479
20.828491953036867,4.444444444444445,9.283946037
21.315030099703534,4.694444338480632,9.393483162
21.83246050044067,4.5555554495917425,9.503768682
22.33275978624798,4.6666669845581055,9.613654137
22.846338551232755,4.638889100816515,9.723771572
23.353829859778603,4.5555554495917425,9.833241224
23.857208318403178,4.694444338480632,9.943804026
24.368689942746816,4.611111217074924,10.05281806
24.878709599467122,4.500000211927626,10.16348815
25.376220771397424,4.722222222222222,10.27410984
25.892546074730756,4.527778095669216,10.383510351
26.388147473693174,4.83333322736952,10.493032455
26.920249215694284,4.6666669845581055,10.603195429
27.43266974660016,4.805555873446995,10.713064194
27.96686812988226,4.805555873446995,10.824290276
28.49668980990262,4.722222222222222,10.934607029
29.017591754069286,4.888888994852702,11.044991255
29.545110566836282,4.638889100816515,11.152963161
30.058796569026246,4.944444762335883,11.263769388
30.59760296461198,4.611111217074924,11.37280941
31.111419862197323,4.916666878594293,11.48430872
31.654628799861758,4.638889100816515,11.594869137
32.160961021660206,4.861111111111111,11.704104185
32.69092396818798,4.722222222222222,11.813191175
33.21968445513242,4.916666878594293,11.925234556
33.74967070064358,4.805555873446995,12.033093214
34.279362914183146,4.916666878594293,12.143383741
34.82624443483922,4.916666878594293,12.254684925
35.3675567141719,5.0,12.364855766
35.916906499171894,5.083333651224772,12.474796057
36.46958503706754,5.0,12.583583355
37.02055130206754,5.111111005147298,12.693847179
37.576474119431005,5.055555767483181,12.802687883
38.14017956311695,5.19444465637207,12.914254427
38.70686057351469,5.083333651224772,13.023409843
39.26966141646001,5.19444465637207,13.134194851
39.839463327123966,5.111111005147298,13.243960381
40.396854530901436,5.19444465637207,13.353086233
40.969989114145804,5.138888888888889,13.463489056
41.540191679284696,5.305555661519368,13.574507713
42.11762173420615,5.19444465637207,13.683403254
42.697263143743776,5.305555661519368,13.795073509
43.274949982253695,5.16666677263048,13.904022455
43.83705465728197,5.277777777777778,14.012870073
44.42025968367086,5.16666677263048,14.123436451
44.996096790647435,5.277777777777778,14.234953642
45.572001040647436,5.16666677263048,14.344142437
46.14291575568973,5.249999894036187,14.454702139
46.71519060813917,5.19444465637207,14.563765764
47.28651705194866,5.249999894036187,14.673816919
47.868737892697354,5.222222540113661,14.784806252
48.44135280822071,5.249999894036187,14.894519806
49.01357634192119,5.19444465637207,15.003573894
49.58861442940989,5.222222540113661,15.114343882
50.164894843823035,5.222222540113661,15.224762917
50.73408331291559,5.249999894036187,15.333799839
51.30963135654896,5.19444465637207,15.443493128
51.88328361295334,5.222222540113661,15.554154634
52.458951455440314,5.277777777777778,15.664455414
53.040769809051426,5.19444465637207,15.774769545
53.60895553578833,5.277777777777778,15.884213924
54.18981757189945,5.249999894036187,15.994336367
54.76880652846337,5.222222540113661,16.104686499
55.3420016485776,5.222222540113661,16.214510441
55.91058127441087,5.249999894036187,16.323458672
56.49173191318117,5.249999894036187,16.434220791
57.065497534600524,5.249999894036187,16.54357338
57.64722019760928,5.277777777777778,16.654448509
58.22219706816483,5.305555661519368,16.763462305
58.81035763593949,5.305555661519368,16.874387741
59.395200257758994,5.33333354526096,16.984689713
59.97944405164142,5.33333354526096,17.0943048
60.55905299200634,5.33333354526096,17.203041077
61.155609357044696,5.305555661519368,17.314957857
61.73432459263071,5.36111142900255,17.424104929
62.325197934055915,5.33333354526096,17.534383535
62.916938885569586,5.36111142900255,17.645411015
63.50314683771815,5.36111142900255,17.754819632
64.08901351223537,5.36111142900255,17.864171028
64.68194601903267,5.36111142900255,17.974838018
65.26524609898102,5.388888782925076,18.083698273
65.86103489593246,5.36111142900255,18.19432044
66.44490121110884,5.36111142900255,18.303290844
67.04012678320878,5.305555661519368,18.414381266
67.61790595960943,5.249999894036187,18.523344994
68.19239255826423,5.33333354526096,18.632826567
68.78161453367781,5.222222540113661,18.743365526
69.36300722717993,5.19444465637207,18.854768276
69.9270936799996,5.083333651224772,18.963426828
70.49067623799381,5.111111005147298,19.074367285
71.04990628662205,5.0,19.183851242
71.60186675662204,5.055555767483181,19.294306755
72.15497848036391,5.0277778837415905,19.403786182
72.71381133139168,5.0277778837415905,19.515032053
