Time,Inputs | Throttle Command,Inputs | Mapped Throttle,Inputs | Throttle Pot,Motor | Motor RPM,Vehicle | Vehicle Speed,Vehicle | Vehicle Acceleration,Vehicle | Time Between Speeds,Vehicle | Braking Distance Captured
32:45.2,24.4,24.5,1.28,913,7.3,0,4.41,0
32:45.3,24.4,24.6,1.28,908,7.3,0,4.5,0
32:45.8,24.2,24.7,1.28,882,6.9,0,5.04,0
32:45.9,24.3,24.6,1.28,875,7,0.017,5.16,0
32:46.0,24.5,23.9,1.27,870,6.9,0,5.26,0
32:46.6,24,23.9,1.25,841,6.7,0,5.79,0
32:46.7,24.2,23.7,1.29,837,6.8,0.008,5.89,0
32:46.8,24.1,23.5,1.27,835,6.7,0,5.99,0
32:46.9,23.9,23.9,1.28,831,6.6,0,6.09,0
32:47.0,23.9,24.2,1.27,826,6.6,0,6.18,0
32:47.4,24.1,23.7,1.27,814,6.7,0.008,6.62,0
32:47.5,23.8,23.9,1.26,810,6.5,0,6.72,0
32:47.6,23.9,24,1.3,807,6.6,0.044,6.83,0
32:47.7,23.9,23.7,1.26,807,6.7,0,6.92,0
32:47.8,24,23.9,1.29,805,6.6,0,7.02,0
32:48.4,23.8,23.8,1.27,801,6.6,0.017,7.59,0
32:48.5,23.9,24.1,1.32,800,6.6,0.008,7.7,0
32:48.6,23.9,23.6,1.27,801,6.7,0.008,7.8,0
32:48.7,24,23.9,1.3,801,6.6,0,7.9,0
32:48.8,24,23.8,1.27,800,6.6,0.048,7.99,0
32:49.3,23.8,24.1,1.33,805,6.5,0,8.54,0
32:49.5,23.7,24.2,1.26,805,6.9,0.048,8.66,0
32:49.6,24,23.7,1.26,809,6.8,0,8.76,0
32:49.7,23.8,23.6,1.25,809,6.7,0,8.86,0
32:49.8,24.1,23.6,1.26,811,6.9,0.119,8.97,0
32:50.1,24,24.3,1.29,814,7,0.057,9.3,0
32:50.4,24.1,24.3,1.26,817,6.9,0.022,9.58,0
32:50.5,24,24.4,1.25,818,6.6,0,9.69,0
32:50.6,23.8,23.7,1.29,816,6.7,0.022,9.79,0
32:50.7,23.9,24,1.29,817,6.9,0.061,9.88,0
32:50.8,24.1,23.4,1.25,818,6.6,0,9.99,0
32:50.9,23.9,24.7,1.26,816,6.7,0,10.08,0
32:51.4,24.3,24.8,1.27,814,6.7,0,10.63,0
32:51.6,24.1,24.1,1.26,814,6.8,0.035,10.74,0
32:51.6,24,23.7,1.25,814,6.8,0,10.84,0
32:51.7,23.8,23.6,1.25,813,6.6,0,10.94,0
32:51.9,23.9,23.6,1.28,812,6.9,0.101,11.04,0
32:52.0,24,23.7,1.27,815,6.8,0,11.14,0
32:52.3,23.8,24,1.25,816,6.7,0,11.53,0
32:52.4,24,23.7,1.29,817,6.9,0.075,11.62,0
32:52.5,24.2,23.6,1.29,821,6.9,0,11.73,0
32:52.7,23.7,23.6,1.26,821,6.8,0.013,11.84,0
32:52.8,23.7,23.7,1.26,824,7.1,0.092,11.94,0
32:52.8,23.9,24.4,1.29,827,6.9,0,12.03,0
32:52.9,24,23.6,1.26,827,6.9,0,12.12,0
32:53.5,23.8,23.6,1.27,837,6.9,0,12.65,0
32:53.6,23.7,24,1.26,837,7.1,0.066,12.74,0
32:53.7,23.9,23.4,1.27,841,7.1,0,12.85,0
32:53.8,23.7,24,1.26,842,7,0,12.94,0
32:53.8,23.9,23.7,1.25,842,7.1,0.008,13.04,0
32:54.0,23.7,24.6,1.26,845,7.1,0,13.14,0
32:54.6,23.7,24.1,1.27,851,6.9,0,13.78,0
32:54.7,23.8,23.7,1.26,850,7.1,0.07,13.88,0
32:54.8,24,23.6,1.28,853,7.3,0.057,13.97,0
32:55.2,24,23.8,1.28,857,7,0,14.33,0
32:55.4,23.9,23.8,1.3,858,7.1,0,14.59,0
32:55.5,23.8,23.7,1.26,857,7.1,0,14.69,0
32:55.6,24.1,23.6,1.26,859,7.3,0.092,14.81,0
32:55.7,24.2,23.6,1.27,860,7.1,0,14.9,0
32:56.3,23.9,24.1,1.27,862,7,0,15.49,0
32:56.4,23.9,23.9,1.27,861,7.2,0.048,15.58,0
32:56.5,24.2,24.2,1.27,863,7.3,0.013,15.69,0
32:56.6,24.2,23.6,1.26,862,7.1,0,15.8,0
32:56.7,24.1,23.7,1.27,862,7.2,0.053,15.91,0
32:56.8,24.1,23.7,1.28,863,7.1,0,16.01,0
32:57.4,23.8,24,1.29,858,6.8,0,16.62,0
32:57.6,24,23.7,1.26,855,7.1,0.053,16.72,0
32:57.7,23.9,23.4,1.28,855,7,0,16.82,0
32:58.3,23.9,24.4,1.27,845,6.8,0,17.46,0
32:58.8,24.1,23.7,1.27,838,7,0.039,17.93,0
32:58.9,24.1,23.9,1.25,838,6.8,0,18.04,0
32:59.0,23.8,24.1,1.26,835,6.8,0,18.13,0
32:59.1,24,24.3,1.26,835,6.9,0.044,18.26,0
33:00.0,23.9,23.8,1.26,830,6.9,0,19.12,0
33:00.5,23.9,23.7,1.27,829,6.9,0.022,19.62,0
33:00.6,23.8,24.8,1.28,830,7,0.022,19.74,0
33:00.7,24,23.7,1.27,830,6.7,0,19.84,0
33:00.8,24.1,23.6,1.31,830,7,0.048,19.94,0
33:00.9,23.9,24.7,1.27,832,7,0,20.03,0
33:01.0,23.9,24.3,1.25,830,6.7,0,20.13,0
33:01.6,24.1,24.2,1.26,833,6.9,0,20.74,0
33:01.7,23.8,24,1.26,835,7,0.03,20.85,0
33:01.8,23.9,23.7,1.26,835,6.8,0,20.99,0
33:02.2,23.8,24.1,1.26,837,7.1,0.079,21.38,0
33:02.3,23.9,23.7,1.26,839,7.1,0.008,21.48,0
33:02.4,24.1,23.9,1.26,838,6.8,0,21.58,0
33:02.5,23.8,24.2,1.27,837,7.1,0.035,21.68,0
33:02.6,24.2,23.8,1.29,839,6.9,0,21.78,0
33:02.7,23.9,23.6,1.26,837,6.7,0,21.87,0
33:03.0,23.9,24.6,1.25,836,6.8,0,22.16,0
33:03.2,24.1,23.6,1.29,836,7,0.061,22.3,0
33:03.2,23.8,24.3,1.3,836,6.8,0,22.39,0
33:03.3,23.8,23.7,1.27,833,6.7,0,22.48,0
33:03.7,24,23.7,1.29,829,6.9,0.07,22.89,0
33:03.8,23.9,23.7,1.27,828,6.8,0,22.97,0
33:03.9,23.9,24.7,1.25,826,6.7,0,23.04,0
33:04.0,24,24.3,1.28,824,6.8,0.057,23.15,0
33:04.1,24.2,23.9,1.26,824,6.8,0.004,23.25,0
33:04.4,24.2,23.7,1.27,822,6.7,0,23.57,0
33:04.5,24,23.9,1.26,818,6.7,0.053,23.68,0
33:04.8,24.1,24,1.26,818,6.7,0,23.9,0
33:05.0,23.8,24.3,1.25,818,6.8,0,24.15,0
33:05.1,24,23.9,1.29,816,6.7,0,24.22,0
33:05.2,24,23.9,1.25,816,6.8,0.079,24.32,0
33:05.4,23.8,24.2,1.25,818,6.7,0,24.51,0
33:05.4,24,23.7,1.31,818,6.9,0.017,24.58,0
33:05.6,24,23.8,1.25,821,7,0.075,24.68,0
33:05.6,23.9,23.6,1.27,822,6.8,0,24.76,0
33:05.7,23.8,24.2,1.28,821,6.9,0,24.87,0
33:05.9,24,23.9,1.27,825,7,0.057,25.01,0
33:06.0,23.8,23.7,1.26,826,6.8,0,25.13,0
33:06.1,23.9,24.8,1.28,827,7,0,25.18,0
33:06.2,24.1,24,1.29,831,6.9,0,25.33,0
33:06.4,23.8,23.6,1.28,831,7.1,0.061,25.51,0
33:06.5,23.8,23.6,1.29,835,6.9,0,25.65,0
33:06.7,0,0,0.29,834,6.9,0,25.79,0
33:06.7,0,0,0.29,833,6.7,0,25.87,0
33:06.8,0,0,0.29,827,6.3,0,25.96,0
33:07.0,0,0,0.29,809,5.8,0,26.09,0
33:07.1,0,0,0.29,801,6.4,0,26.24,0
33:07.2,0,0,0.29,794,5.9,0,26.31,0
33:07.3,0,0,0.29,789,6.6,0.19,26.39,0
33:07.5,0,0,0.29,775,5.9,0,26.63,0
33:07.6,0,0,0.29,767,5.9,0.017,26.72,0
33:07.7,0,0,0.29,758,5.6,0,26.84,0
33:07.9,0,0,0.29,733,5.3,0,27.02,0
33:08.0,0,0,0.29,724,5.2,0,27.09,0
33:08.0,0,0,0.29,711,5,0,27.17,0
33:08.2,0,0,0.29,685,4.7,0,27.35,0
33:08.3,0,0,0.29,669,4.6,0,27.43,0
33:08.4,0,0,0.29,653,4.5,0,27.54,0
33:08.5,0,0,0.29,643,4.4,0,27.61,0
33:08.6,0,0,0.29,615,4,0,27.75,0
33:08.8,0,0,0.29,590,3.9,0,27.9,0
33:08.8,0,0,0.29,579,3.7,0,27.96,0
33:08.9,0,0,0.29,561,3.6,0,28.05,0
33:09.0,0,0,0.29,537,3.3,0,28.16,0
33:09.2,0,0,0.29,503,3,0,28.32,0
