Time,Inputs | Throttle Command,Inputs | Mapped Throttle,Inputs | Throttle Pot,Motor | Motor RPM,Vehicle | Vehicle Speed,Vehicle | Vehicle Acceleration,Vehicle | Time Between Speeds,Vehicle | Braking Distance Captured
37:00.2,34,33.9,1.83,1207,9.6,0,6.54,0
37:00.8,34.4,33.7,1.82,1178,9.6,0,7.07,0
37:00.9,34.2,34.9,1.83,1168,9.5,0,7.25,0
37:01.1,34.2,33.9,1.82,1167,9.7,0,7.36,0
37:01.6,34.1,34.1,1.84,1158,9.5,0,7.88,0
37:01.7,33.8,33.7,1.85,1159,9.5,0,7.99,0
37:01.8,34,33.9,1.9,1156,9.6,0,8.1,0
37:01.9,33.8,34.8,1.83,1160,9.7,0.026,8.21,0
37:02.0,34.3,34.9,1.84,1159,9.6,0,8.29,0
37:02.7,34.2,33.9,1.84,1167,10,0.194,8.97,0
37:02.8,34.1,33.8,1.9,1172,9.7,0,9.07,0
37:02.9,34.2,34.1,1.83,1173,10,0.075,9.2,0
37:03.6,34.2,34,1.89,1185,9.9,0,9.87,0
37:03.7,34.3,35.2,1.86,1185,10,0.088,9.97,0
37:03.8,33.9,34,1.88,1187,9.8,0,10.08,0
37:03.9,34.1,35,1.83,1186,10.1,0.146,10.18,0
37:04.0,34,33.8,1.84,1192,10.1,0.048,10.27,0
37:04.5,34.2,33.9,1.84,1202,10.1,0,10.76,0
37:04.6,34.3,33.9,1.83,1205,10.1,0.115,10.86,0
37:04.6,34.1,33.9,1.86,1204,10,0.004,10.94,0
37:04.7,34.2,33.9,1.83,1207,10.3,0.177,11.04,0
37:04.8,34.2,33.7,1.81,1209,10,0,11.14,0
37:04.9,34.4,33.8,1.82,1210,10.2,0.097,11.23,0
37:05.4,34,34,1.89,1211,9.8,0,11.68,0
37:05.5,34.3,34.1,1.82,1210,10.2,0.146,11.78,0
37:05.6,34.2,33.8,1.83,1212,10,0,11.91,0
37:05.7,34.2,33.7,1.83,1211,10.1,0,12,0
37:05.8,34,33.9,1.86,1209,9.8,0,12.1,0
37:06.3,34,33.8,1.83,1203,10.1,0,12.58,0
37:06.4,34,34,1.87,1204,10,0,12.67,0
37:06.5,34.1,34.8,1.86,1201,9.8,0,12.77,0
37:06.6,34.5,34,1.86,1202,9.8,0,12.89,0
37:06.7,34,33.8,1.83,1199,10.1,0.177,12.99,0
37:07.1,34,34.2,1.84,1201,10,0,13.35,0
37:07.3,34.2,34.8,1.91,1208,10.1,0,13.58,0
37:07.4,34.1,33.9,1.84,1210,10.1,0.079,13.68,0
37:07.7,34,34.8,1.83,1214,10.1,0,13.95,0
37:07.7,34.5,33.9,1.91,1215,10.2,0.075,14.03,0
37:07.8,34.2,33.8,1.86,1215,10,0,14.11,0
37:07.9,34.1,33.8,1.82,1215,10.2,0,14.18,0
37:08.0,33.9,34,1.84,1216,10.1,0,14.3,0
37:08.1,34.2,34.1,1.83,1216,10.1,0.013,14.42,0
37:08.3,34.1,34,1.83,1214,10,0,14.56,0
37:08.3,34.1,34,1.83,1215,10.2,0.07,14.63,0
37:08.5,34,35.1,1.83,1214,10,0,14.76,0
37:08.6,33.9,33.9,1.83,1209,9.8,0,14.92,0
37:08.7,34.1,35.4,1.86,1207,10,0.07,14.98,0
37:08.8,34.1,33.8,1.83,1208,10,0.066,15.06,0
37:09.0,34.3,33.9,1.83,1203,9.9,0.022,15.24,0
37:09.0,34.1,33.9,1.84,1200,9.6,0,15.3,0
37:09.1,34.6,34.3,1.86,1195,9.9,0,15.41,0
37:09.3,34.1,34.2,1.83,1193,9.7,0,15.53,0
37:09.4,34,33.9,1.83,1188,9.7,0.013,15.64,0
37:09.5,34.2,34.3,1.84,1183,9.4,0,15.76,0
37:09.6,34.3,33.8,1.86,1180,9.9,0.084,15.84,0
37:09.7,34,35,1.83,1180,9.5,0,15.97,0
37:09.9,33.9,33.9,1.83,1172,9.3,0,16.16,0
37:10.0,34.2,33.9,1.91,1172,9.8,0.208,16.3,0
37:10.1,34,34.5,1.83,1172,9.4,0,16.38,0
37:10.2,34.2,33.9,1.88,1168,9.7,0.075,16.49,0
37:10.3,34.2,33.8,1.83,1165,9.3,0,16.59,0
37:10.4,34.5,34,1.84,1163,9.9,0.159,16.7,0
37:10.6,34.1,34.1,1.83,1163,9.8,0,16.88,0
37:10.7,34.1,33.7,1.85,1164,9.6,0.128,16.94,0
37:10.8,34.4,33.9,1.86,1160,9.5,0,17.03,0
37:10.9,34,33.8,1.82,1164,9.9,0.19,17.13,0
37:11.1,34,33.9,1.82,1166,9.7,0.053,17.36,0
37:11.2,34,33.9,1.84,1164,9.7,0.106,17.46,0
37:11.3,34.1,33.9,1.9,1169,10,0.159,17.56,0
37:11.6,34.2,33.9,1.83,1172,9.7,0,17.86,0
37:11.6,34,33.7,1.83,1173,10,0.199,17.91,0
37:11.8,34.3,35.3,1.83,1179,9.8,0,18.03,0
37:12.0,34,33.8,1.82,1181,9.7,0.048,18.22,0
37:12.1,34.1,34,1.83,1181,10.1,0.177,18.32,0
37:12.2,34.1,33.8,1.85,1187,9.9,0,18.44,0
