Time,Inputs | Throttle Command,Inputs | Mapped Throttle,Inputs | Throttle Pot,Motor | Motor RPM,Vehicle | Vehicle Speed,Vehicle | Vehicle Acceleration,Vehicle | Time Between Speeds,Vehicle | Braking Distance Captured
51:18.2,59.9,59.6,3.01,2040,17.1,0,9.86,0
51:18.3,59.6,59,2.98,2044,17.5,0.203,9.95,0
51:18.4,59.6,59.1,2.98,2051,17.3,0.044,10.06,0
51:19.0,58.7,58.9,2.97,2071,17.4,0,10.59,0
51:19.1,59.3,58.5,2.98,2073,17.4,0,10.68,0
51:19.2,58.5,58.7,2.95,2076,16.9,0,10.78,0
51:19.3,59.4,59,3,2076,17.5,0.154,10.89,0
51:19.4,59.5,58.5,2.97,2076,17.3,0,10.97,0
51:19.5,58.9,59.1,2.98,2072,17.3,0.172,11.07,0
51:19.9,58.3,59.1,2.98,2068,17.1,0,11.53,0
51:20.0,58.6,58.3,2.95,2068,17.1,0.146,11.62,0
51:20.1,58.5,58.8,2.94,2068,16.8,0,11.7,0
51:20.5,58.3,57.9,2.97,2060,17.2,0.292,12.06,0
51:20.6,58,57.8,2.94,2058,16.8,0,12.22,0
51:20.7,57.8,57.8,2.94,2056,17.2,0.185,12.29,0
51:20.8,57.9,58,2.94,2057,17.3,0,12.39,0
51:20.9,57.9,60.3,2.97,2053,17,0.079,12.48,0
51:21.0,58.1,58,2.94,2053,17,0.048,12.58,0
51:21.3,58.4,57.9,2.94,2051,16.7,0.115,12.9,0
51:21.5,58.5,59,3.01,2045,17.1,0,13.09,0
51:21.6,58,58.2,2.95,2041,16.6,0,13.18,0
51:21.8,58.1,57.9,2.94,2040,16.6,0,13.38,0
51:21.9,59.1,59,2.96,2037,17.2,0.137,13.49,0
51:22.0,58.5,58.2,2.96,2038,17,0,13.58,0
51:22.4,59.8,59,3.01,2042,17.3,0,14.04,0
51:22.6,59.6,59.6,2.97,2045,17,0.154,14.23,0
51:22.7,60,60.3,3,2046,17,0,14.32,0
51:23.2,59.3,59.8,3.01,2050,17,0.035,14.8,0
51:23.3,59.6,59.7,3.04,2051,17.4,0,14.88,0
51:23.9,59.7,58.8,3,2061,17.1,0,15.49,0
51:24.0,60.4,61.2,3.01,2062,17.8,0.287,15.61,0
51:24.2,59.6,59.2,3.03,2066,17.5,0.146,15.81,0
51:24.3,59.4,58.8,2.99,2070,17.3,0,15.9,0
51:24.4,59.3,59.2,3,2070,17.2,0,16,0
51:24.5,59.8,59.2,2.98,2074,17.5,0.234,16.1,0
51:25.0,58.9,58.6,2.98,2083,17.4,0,16.6,0
51:25.1,59,59.4,3.04,2083,17.2,0.057,16.69,0
51:25.2,60,59.3,3.01,2086,17.7,0.225,16.78,0
51:25.3,59.4,59.5,3.06,2087,17.3,0,16.87,0
51:25.7,59.1,59.4,3,2088,17.5,0,17.3,0
51:25.8,59.7,59.3,3.02,2086,17.2,0,17.4,0
51:25.9,59.5,59.5,3.01,2088,17.4,0.146,17.52,0
51:26.0,59.9,61.8,2.99,2088,17.1,0,17.62,0
51:26.5,59.3,59.4,3.01,2090,17.3,0.022,18.1,0
51:26.6,59.8,58.6,3.05,2092,17.5,0.132,18.2,0
51:26.7,60.2,59,3.04,2094,17.2,0.035,18.29,0
51:26.8,59.5,59.6,2.99,2092,17.7,0.15,18.39,0
51:26.9,59.6,59.4,3,2094,17.7,0.088,18.49,0
51:27.0,60.3,59.9,3.01,2094,17.7,0,18.6,0
51:27.5,58.5,59.1,2.94,2097,17.4,0,19.04,0
51:27.7,58.4,58.3,2.99,2099,17,0.212,19.24,0
51:27.8,58.2,57.9,2.96,2099,17.6,0.252,19.34,0
51:27.8,58.2,60.2,2.95,2096,17.6,0,19.42,0
51:27.9,59,58.1,2.94,2094,17.4,0,19.52,0
51:28.4,58.7,58.4,2.95,2085,16.6,0.314,19.95,0
51:28.5,58.2,57.9,2.94,2078,17.4,0,20.12,0
51:28.7,58.3,58,2.95,2070,17,0,20.23,0
51:29.1,58.7,59.2,2.95,2045,16.7,0,20.71,0
51:29.2,57.9,58,2.94,2044,16.7,0,20.79,0
51:29.3,57.9,57.9,2.94,2038,16.9,0.088,20.88,0
51:29.4,57.9,57.9,2.96,2031,16.9,0.19,21.02,0
51:30.0,59.7,59.7,2.98,2014,16.6,0,21.58,0
51:30.2,60.5,59.3,2.99,2010,17.1,0.243,21.78,0
51:30.3,59,58.8,2.98,2006,16.4,0,21.87,0
51:30.4,59.4,59.3,2.99,2009,16.7,0,21.97,0
51:30.5,59.3,59,2.98,2011,16.5,0.128,22.07,0
51:30.9,59.1,58.9,3,1997,16.3,0,22.48,0
51:31.1,59.7,60,3.02,1994,16.7,0.119,22.68,0
51:31.2,60.2,59.9,3.02,1990,16.8,0.243,22.78,0
51:31.3,59.9,58.8,2.98,1989,15.9,0,22.86,0
51:31.4,60.1,59.3,3.01,1985,16.6,0.203,22.94,0
51:31.5,60,61.3,3,1985,16.9,0.19,23.05,0
51:31.9,59.8,59.8,2.99,1980,16.6,0.11,23.47,0
51:32.0,59.9,60.7,3.02,1980,16.8,0.137,23.57,0
51:32.1,60.4,59.8,3.01,1978,16.3,0,23.66,0
51:32.2,60.3,59.1,3.08,1978,16.1,0,23.75,0
51:32.3,60.5,59.4,3.01,1979,16.5,0.265,23.84,0
51:32.4,59.3,60.7,3.08,1973,16.6,0.141,23.94,0
