Time,Inputs | Throttle Command,Inputs | Mapped Throttle,Inputs | Throttle Pot,Motor | Motor RPM,Vehicle | Vehicle Speed,Vehicle | Vehicle Acceleration,Vehicle | Time Between Speeds,Vehicle | Braking Distance Captured
23:17.0,14.7,14.6,0.77,288,3.1,0.044,0,0
23:17.1,32.8,33.8,1.81,306,3.5,0.075,0,0
23:17.2,33.8,35.4,1.82,323,3.6,0.057,0,0
23:17.3,33.8,34.8,1.84,340,3.8,0.053,0,0
23:17.4,34.2,34,1.82,356,3.9,0.044,0,0
23:17.8,34.3,33.7,1.86,445,4.9,0,0,0
23:18.4,34,33.7,1.81,580,6.5,0.163,0,0
23:18.6,34.2,33.7,1.84,647,6.7,0,0.21,0
23:19.9,33.8,33.7,1.81,1022,10.4,0.318,1.48,0
23:20.0,33.8,33.8,1.85,1051,10,0,1.59,0
23:20.4,34.1,33.7,1.82,1141,10.5,0.066,1.96,0
23:20.8,34.1,33.6,1.82,1218,11,0,2.4,0
23:21.0,34,33.6,1.85,1243,11.4,0,2.6,0
23:21.9,51.1,58.8,2.95,1318,11.3,0.119,3.53,0
23:22.0,57.7,57.9,2.95,1322,11.2,0.004,3.6,0
23:22.1,58.4,58.1,2.95,1326,11.6,0.07,3.67,0
23:22.4,58.7,60.7,3.02,1353,11.4,0,3.99,0
23:22.6,59.3,62.1,3.08,1377,12.6,0,4.19,0
23:22.7,59.3,58.1,2.98,1390,11.7,0,4.29,0
23:22.9,59.5,61.6,3.06,1420,13,0,4.5,0
23:23.8,59.9,57.9,2.93,1577,13.6,0.451,5.36,0
23:23.9,60.4,59.4,2.97,1597,14.5,0.513,5.45,0
23:24.0,59.3,59.8,3.02,1610,14.9,0.57,5.55,0
23:24.1,58.8,59.1,3,1631,14.1,0,5.65,0
23:24.2,60.4,59.2,2.95,1651,14.2,0,5.76,0
23:24.3,60,59.7,2.98,1674,15.4,0.296,5.86,0
23:24.5,59.3,60,3.02,1709,15.5,0,6.09,0
23:24.7,60.1,58.7,2.99,1742,14.9,0.181,6.28,0
23:25.1,59.7,60,3.01,1793,16.4,0,6.64,0
23:25.2,58.6,58.4,3,1804,15.4,0,6.73,0
23:25.4,60,58.3,2.98,1839,15.7,0.429,6.95,0
23:26.4,60.1,59.5,3.01,1960,17.1,0.199,8,0
23:26.5,59.7,59.7,3.05,1972,17.3,0,8.1,0
23:26.6,59.6,61.2,3.02,1982,17,0,8.2,0
23:26.7,59.7,59.3,3,1988,16.7,0.008,8.29,0
23:26.8,60.6,59.3,2.98,1995,17.3,0.154,8.37,0
23:26.9,59.2,59.5,2.99,2003,17,0,8.48,0
23:27.2,59.9,59.6,2.97,2029,17.7,0,8.81,0
23:27.7,60.1,59.8,3,2056,17.3,0,9.22,0
23:27.8,59.8,60.1,3,2064,17.3,0.097,9.42,0
23:27.9,60.6,59.2,2.99,2069,17.9,0,9.51,0
23:28.9,58.9,59.1,3.01,2095,17.5,0,10.51,0
23:29.0,58.6,58.4,2.97,2098,17.3,0.252,10.58,0
23:29.1,58,58.8,2.93,2096,17.7,0.278,10.68,0
23:29.2,58.8,57.9,2.95,2095,17.7,0,10.78,0
23:29.3,58.3,57.9,2.95,2097,17.4,0,10.87,0
23:29.4,59.1,60.5,2.94,2098,17.4,0.137,10.98,0
23:29.6,58.8,59.8,2.95,2099,17.6,0.044,11.2,0
23:30.0,58.8,58.6,2.98,2097,17.3,0,11.56,0
23:30.2,58.5,60.3,2.94,2095,17.4,0,11.74,0
23:30.3,58.3,58.2,2.96,2094,17.4,0.022,11.84,0
23:31.1,58.5,58.4,2.97,2073,17.1,0,12.66,0
23:31.2,58.1,58.5,2.95,2069,16.9,0,12.75,0
23:31.3,58.1,58.2,2.95,2067,17.2,0.017,12.85,0
23:31.4,58.4,58,2.98,2065,16.9,0,12.94,0
23:31.5,58.1,59.2,3.02,2060,17,0,13.02,0
23:31.9,58.9,57.8,2.94,2047,17.3,0.318,13.49,0
23:32.4,58.1,58.6,2.95,2035,17.1,0.092,13.97,0
23:32.5,58.2,58.9,2.94,2032,16.9,0,14.06,0
23:32.6,59,58.8,2.95,2030,16.6,0,14.16,0
23:32.7,58.7,58,2.94,2031,16.6,0,14.26,0
23:32.8,58.3,58.1,2.93,2031,16.7,0.287,14.35,0
23:32.9,58.6,57.9,2.96,2027,17.1,0,14.44,0
23:33.4,58.3,57.8,2.94,2028,16.8,0,14.97,0
23:33.5,58.3,59.4,3.04,2028,16.8,0.154,15.07,0
23:33.7,59,59.3,2.96,2026,16.8,0,15.24,0
23:33.8,58.7,58.9,2.95,2027,16.5,0.172,15.33,0
23:34.5,59.8,60.5,3.01,2040,17.1,0,16.08,0
23:34.6,59.2,59.7,2.99,2047,17,0,16.18,0
23:34.8,59.2,59.3,2.98,2050,17.3,0,16.33,0
23:34.9,59.7,59.2,3.01,2056,17.5,0.022,16.43,0
23:35.1,58.4,59.8,3,2066,17.3,0,16.68,0
23:35.6,59.6,59,2.97,2080,17.4,0.066,17.08,0
23:35.6,58.7,58.1,2.94,2082,17.3,0.044,17.18,0
23:35.8,58.2,57.9,2.94,2083,17.6,0,17.37,0
23:36.3,58.8,57.9,2.99,2080,17.4,0,17.86,0
23:36.8,58.5,58.8,2.94,2071,17,0,18.35,0
23:36.9,58.6,58,2.97,2066,17,0.115,18.46,0
23:37.3,58.4,58.8,2.97,2050,16.5,0,18.84,0
23:39.5,59.8,60.6,3.06,2061,17,0.088,21.03,0
23:39.7,59.2,59,2.96,2065,17,0,21.24,0
23:39.8,61,60.2,3.09,2065,17.6,0.239,21.33,0
23:40.6,59.3,59.2,3.01,2083,17.3,0,22.15,0
23:40.7,59.4,61.2,3.04,2085,17.3,0.15,22.24,0
23:40.8,59.9,60.3,2.99,2090,17.6,0.097,22.33,0
23:40.9,59.5,59.1,3.04,2091,17.6,0,22.44,0
23:41.0,59.2,60.7,3.05,2093,17.8,0.154,22.54,0
23:41.1,59.5,59.6,3.02,2094,17.7,0,22.63,0
23:41.2,59.7,62.1,3.03,2095,17.6,0,22.73,0
23:41.9,58.6,58.3,2.94,2100,17.7,0,23.45,0
23:42.2,59.1,58,2.94,2094,17.5,0,23.66,0
23:42.2,58.5,58,2.93,2092,16.8,0,23.75,0
23:43.0,58.7,57.9,2.96,2066,16.8,0.292,24.55,0
23:43.1,58.1,57.9,2.93,2064,17,0.265,24.66,0
23:43.2,57.8,58.7,2.95,2059,17.2,0,24.74,0
23:43.3,59,59.6,2.95,2055,17.4,0,24.85,0
23:43.4,58.3,57.8,2.95,2054,16.7,0.132,24.94,0
23:43.5,59.3,58.3,2.98,2052,16.9,0.061,25.04,0
23:43.9,59.8,58.8,3.06,2050,16.9,0,25.39,0
23:44.3,59.4,60.4,3.01,2050,17,0,25.78,0
23:44.5,59.5,59.6,2.99,2053,17,0.022,26,0
23:44.8,59.8,59.6,3.07,2058,17.3,0,26.25,0
23:45.0,59.5,60.5,3.04,2061,17.1,0,26.48,0
23:45.1,59.2,60.8,2.98,2065,17,0.075,26.59,0
23:45.2,59.6,59.8,3.02,2066,17.1,0.079,26.7,0
23:45.3,59.5,58.7,2.97,2068,17.4,0.11,26.78,0
23:45.4,60.3,59.7,3.01,2067,17.7,0.269,26.87,0
23:45.5,60.3,60,2.98,2072,17.5,0,26.98,0
23:45.8,59,60.5,3.03,2079,17.2,0,27.3,0
23:46.2,58.9,60.2,2.96,2089,17.5,0.101,27.7,0
23:46.4,59,60.3,3,2092,17.5,0,27.88,0
23:46.5,58.9,58.5,2.97,2095,17.3,0,27.98,0
23:47.4,58.6,60.4,2.95,2091,16.7,0.385,28.91,0
23:47.5,58,57.8,3.02,2087,16.9,0.252,29,0
23:47.6,59.2,59.1,2.94,2085,17.7,0,29.08,0
23:47.7,58.5,60.3,2.95,2080,17.3,0,29.18,0
23:47.8,58.1,60.3,2.98,2078,16.9,0,29.28,0
23:47.9,59.6,57.8,2.93,2076,16.9,0,29.38,0
23:48.0,58.9,60.2,2.97,2074,16.8,0.247,29.48,0
23:48.3,59.4,60.1,2.98,2067,17.5,0,29.78,0
23:48.6,59.9,60.1,2.97,2065,17,0.216,30.06,0
23:48.8,59.6,61.2,3.03,2061,17.3,0.203,30.26,0
23:48.9,59.5,61,3.03,2059,16.9,0,30.34,0
23:49.7,59.6,61.9,3.06,2062,17.3,0,31.18,0
23:49.8,59.3,58.4,2.98,2065,16.8,0.212,31.27,0
23:49.9,59.9,60,3.02,2066,17.3,0.234,31.37,0
23:50.0,60.2,59.3,2.98,2070,17.5,0.07,31.46,0
23:50.1,59.3,60.9,3,2070,17.7,0.168,31.55,0
23:50.2,59.6,59.3,3.07,2074,17.6,0,31.66,0
23:50.5,59.9,60,3.08,2083,17.2,0.004,31.98,0
23:50.9,60.3,59,3.06,2092,17.5,0.132,32.39,0
23:52.0,59.5,58.6,2.97,2079,17.1,0.079,33.45,0
23:52.1,60.8,62.6,3.02,2079,17.8,0.3,33.54,0
23:52.2,60.3,60.6,3.06,2079,17.3,0,33.62,0
23:52.3,59.9,58.9,3.07,2079,17.3,0,33.74,0
23:52.4,59.8,58.8,3.01,2080,17.1,0.172,33.82,0
23:52.6,59.4,58.8,3.01,2081,17.1,0,34.08,0
23:52.8,59.6,59.7,2.99,2082,17.6,0,34.22,0
23:52.9,59.8,61,2.97,2082,17.1,0.327,34.4,0
23:53.0,60.4,60.5,3,2082,17.6,0.159,34.49,0
23:53.4,59.2,60.8,3.05,2081,17.4,0.079,34.85,0
23:53.8,60.7,60.1,3.09,2085,17.8,0,35.3,0
23:53.9,60,58.8,3.05,2087,17.6,0.061,35.4,0
23:54.0,59.8,59.3,3.01,2085,17.3,0,35.49,0
23:54.1,59.8,59.7,3,2084,17.1,0,35.59,0
23:54.2,61.1,59.9,3.02,2087,17.4,0.331,35.68,0
23:54.3,60.3,59.1,0.29,2086,17.3,0.092,35.79,0
23:54.7,0,0,0.29,2050,16.9,0.03,36.12,0
23:54.7,0,0,0.29,2045,16.7,0,36.22,0
23:55.0,0,0,0.29,2028,16.5,0,36.48,0
23:55.2,0,0,0.29,2010,15.9,0.097,36.7,0
23:55.3,0,0,0.29,2004,16.2,0.079,36.79,0
23:55.8,0,0,0.29,1944,15.4,0,37.26,0
23:55.9,0,0,0.29,1926,15.1,0,37.38,0
23:56.0,0,0,0.29,1911,14.7,0.106,37.48,0
23:56.1,0,0,0.29,1897,14.9,0.194,37.58,0
23:56.4,0,0,0.29,1858,14.9,0.292,37.82,0
23:56.5,0,0,0.29,1839,14.2,0,37.92,0
23:56.6,0,0,0.29,1824,13.9,0,38.02,0
23:56.7,0,0,0.29,1797,13.6,0.044,38.18,0
23:56.8,0,0,0.29,1786,14.3,0,38.24,0
23:56.9,0,0,0.29,1775,13.3,0,38.32,0
23:57.0,0,0,0.29,1758,13.7,0.358,38.42,0
23:57.1,0,0,0.29,1736,13.3,0.185,38.51,0
23:57.5,0,0,0.29,1647,11.9,0,38.92,0
23:57.7,0,0,0.29,1589,11.9,0,39.14,0
23:57.8,0,0,0.27,1579,11.5,0,39.22,0
23:58.5,0,0,0.27,1369,9.8,0,39.93,0
23:58.6,0,0,0.27,1333,9.2,0,40.04,0
23:58.7,0,0,0.27,1298,8.7,0.044,40.16,0
23:58.8,0,0,0.27,1263,8.8,0.07,40.26,0
23:59.2,0,0,0.28,1152,7.5,0,40.63,0
23:59.3,0,0,0.27,1118,7.4,0,40.7,0
23:59.4,0,0,0.28,1065,7.1,0,40.89,0
23:59.5,0,0,0.28,1031,6.2,0,40.98,0
23:59.6,0,0,0.28,996,6.3,0,41.08,0
23:59.7,0,0,0.28,964,6.2,0,41.16,0
23:59.8,0,0,0.28,944,5.8,0,41.23,0
24:00.0,0,0,0.28,852,5.2,0,41.47,0
24:00.4,0,0,0.29,729,4,0,41.82,0
24:00.5,0,0,0.29,676,3.8,0,41.98,0
24:00.6,0,0,0.29,657,3.6,0.004,42.06,0
24:01.0,0,0,0.29,543,2.8,0,42.37,0
24:01.1,0,0,0.29,507,2.6,0,42.37,0
24:01.2,0,0,0.29,490,2.6,0,42.37,0
24:01.2,0,0,0.29,482,2.5,0,42.37,0
24:01.4,0,0,0.3,425,2,0,42.37,0
24:01.9,0,0,0.29,323,1.5,0,42.37,0
24:02.0,0,0,0.29,305,1.5,0,42.37,0
24:02.1,0,0,0.3,277,1.3,0.008,42.37,0
24:02.4,0,0,0.29,231,1,0,42.37,0
24:02.5,0,0,0.3,213,1,0,42.37,0
24:02.6,0,0,0.29,200,0.9,0,42.37,0
24:03.0,0,0,0.3,163,0.7,0,42.37,0
24:03.1,0,0,0.3,147,0.6,0,42.37,0
24:03.2,0,0,0.3,141,0.6,0,42.37,0
24:03.3,0,0,0.28,133,0.6,0,42.37,0
24:03.5,0,0,0.28,120,0.5,0,42.37,0
24:03.6,0,0,0.29,106,0.4,0,42.37,0
24:04.1,0,0,0.29,80,0.3,0,42.37,0
24:04.2,0,0,0.31,70,0.2,0,42.37,0
24:04.3,0,0,0.29,67,0.2,0,42.37,0
24:04.4,0,0,0.28,61,0.1,0,42.37,0
24:04.6,0,0,0.29,51,0.1,0,42.37,0
24:04.7,0,0,0.28,42,0,0,42.37,0
24:04.9,0,0,0.29,36,0,0,42.37,0
24:04.9,0,0,0.29,33,0,0,42.37,0
24:05.2,0,0,0.3,23,0,0,42.37,0
24:05.3,0,0,0.29,20,0,0,42.37,0
24:05.4,0,0,0.3,17,0,0,42.37,0
24:05.5,0,0,0.3,14,0,0,42.37,0
24:05.6,0,0,0.29,13,0,0,42.37,0
24:05.9,0,0,0.3,9,0,0,42.37,0
24:06.0,0,0,0.3,7,0,0,42.37,0
24:06.2,0,0,0.29,5,0,0,42.37,0
24:06.2,0,0,0.29,5,0,0,42.37,0
24:06.4,0,0,0.3,4,0,0,42.37,0
24:06.8,0,0,0.3,2,0,0,42.37,0
24:07.0,0,0,0.3,2,0,0,42.37,0
24:07.1,0,0,0.31,1,0,0,42.37,0
24:07.2,0,0,0.31,1,0,0,42.37,0
24:07.3,0,0,0.3,1,0,0,42.37,0
24:08.5,0,0,0.33,0,0,0,42.37,0
24:08.7,0,0,0.32,0,0,0,42.37,0
24:08.8,0,0,0.34,0,0,0,42.37,0
24:08.9,0,0,0.33,0,0,0,42.37,0
24:09.0,0,0,0.33,0,0,0,42.37,0
24:09.1,0,0,0.32,0,0,0,42.37,0
24:09.3,0,0,0.33,0,0,0,42.37,0
24:09.5,0,0,0.32,0,0,0,42.37,0
24:09.6,0,0,0.32,0,0,0,42.37,0
24:09.7,0,0,0.32,0,0,0,42.37,0
24:09.8,0,0,0.33,0,0,0,42.37,0
