Time,Inputs | Throttle Command,Inputs | Mapped Throttle,Inputs | Throttle Pot,Motor | Motor RPM,Vehicle | Vehicle Speed,Vehicle | Vehicle Acceleration,Vehicle | Time Between Speeds,Vehicle | Braking Distance Captured
04:32.2,34.5,33.7,1.84,1261,10.3,0,5.3,0
04:32.7,33.9,33.8,1.82,1231,9.9,0,5.84,0
04:33.1,33.8,34,1.86,1212,9.6,0,6.2,0
04:33.3,33.7,34.3,1.89,1198,9.5,0,6.41,0
04:33.4,33.8,33.7,1.9,1194,9.7,0.097,6.5,0
04:33.5,34.1,34.2,1.82,1188,9.4,0,6.61,0
04:34.1,34.3,33.9,1.82,1165,9.4,0,7.23,0
04:34.3,34.2,34,1.81,1160,9.5,0,7.42,0
04:34.4,34.3,33.6,1.82,1157,9.7,0,7.52,0
04:35.4,34.1,33.8,1.82,1165,9.7,0,8.54,0
04:35.5,34.1,33.7,1.82,1169,9.9,0.026,8.64,0
04:35.6,33.8,33.8,1.82,1169,9.6,0,8.73,0
04:35.8,33.7,34.3,1.81,1173,9.6,0,8.92,0
04:35.9,34,33.7,1.85,1173,10.1,0.15,9.02,0
04:36.0,34.2,33.7,1.82,1176,9.6,0,9.12,0
04:36.1,34.2,34.1,1.82,1177,10.1,0.203,9.21,0
04:36.3,33.8,33.7,1.82,1180,10.1,0.177,9.42,0
04:36.8,33.9,34.2,1.86,1187,9.8,0,9.96,0
04:37.0,34,34.1,1.82,1191,9.8,0,10.16,0
04:37.1,34,33.6,1.88,1193,10.2,0.137,10.25,0
04:37.7,33.8,33.7,1.82,1201,9.9,0,10.78,0
04:38.1,34.3,33.8,1.83,1205,10.2,0.079,11.25,0
04:38.2,34.2,34.3,1.84,1205,9.8,0,11.34,0
04:38.3,34.2,33.7,1.82,1205,10.1,0,11.43,0
04:38.4,33.9,33.7,1.82,1204,9.8,0,11.52,0
04:38.5,34.3,33.7,1.8,1203,10.2,0,11.61,0
04:38.8,34,33.6,1.82,1202,10.1,0.092,11.86,0
04:39.0,34.1,34.3,1.87,1199,9.8,0,12.13,0
04:39.1,34,33.6,1.82,1197,9.8,0,12.2,0
04:39.3,34.1,33.7,1.82,1193,9.7,0,12.39,0
04:39.8,34,33.5,1.86,1188,9.8,0,12.94,0
04:40.2,33.9,33.7,1.84,1188,10.1,0.039,13.3,0
04:40.3,34.3,33.9,1.81,1190,9.9,0,13.38,0
04:40.4,34.3,33.6,1.82,1191,10.2,0.026,13.48,0
04:40.5,33.9,33.7,1.82,1193,10,0,13.63,0
04:40.9,34,33.7,1.83,1200,10,0,13.99,0
04:41.2,34.4,34,1.82,1202,10.1,0.084,14.26,0
04:41.3,34,33.7,1.82,1204,9.9,0,14.35,0
04:41.4,34.2,33.7,1.82,1203,10,0,14.54,0
04:42.3,34,33.7,1.82,1188,9.6,0,15.38,0
04:42.4,34.1,34.1,1.9,1183,9.7,0.132,15.47,0
04:42.5,34,33.6,1.82,1183,9.7,0.004,15.56,0
04:42.7,34,33.8,1.9,1179,9.7,0.084,15.76,0
04:42.8,33.8,34.8,1.81,1174,9.6,0,15.87,0
04:43.3,33.7,33.8,1.82,1171,9.5,0.013,16.42,0
04:43.5,34.4,33.7,1.87,1169,9.8,0.101,16.6,0
04:43.6,34,35.2,1.82,1167,9.4,0,16.68,0
04:43.7,33.9,35.3,1.82,1168,9.9,0.15,16.79,0
04:43.8,34,33.7,1.87,1167,9.4,0,16.88,0
04:44.4,33.9,33.7,1.82,1173,9.8,0.106,17.43,0
04:44.4,34.3,33.7,1.84,1172,9.7,0.048,17.52,0
04:44.6,34,33.8,1.87,1175,9.6,0,17.7,0
04:44.7,34.2,33.7,1.82,1178,10.2,0.181,17.81,0
04:44.8,34,34.4,1.81,1179,9.7,0,17.9,0
04:44.9,33.9,33.8,1.83,1180,10.1,0.177,17.99,0
04:45.0,34,34.3,1.82,1183,9.8,0.013,18.07,0
04:45.2,33.9,34.5,1.82,1187,9.8,0,18.29,0
04:45.7,33.9,33.8,1.88,1191,10,0,18.76,0
04:45.8,33.8,33.6,1.83,1195,10.1,0.181,18.84,0
04:46.0,33.7,34.3,1.81,1194,10.1,0.194,19.03,0
04:46.7,33.7,33.8,1.82,1197,10.2,0.137,19.82,0
04:46.8,33.9,33.7,1.82,1199,9.9,0,19.92,0
04:46.9,33.9,33.5,1.83,1198,10.2,0,20.01,0
04:47.1,33.8,34.2,1.82,1199,10,0,20.18,0
04:47.2,33.8,34.5,1.83,1202,10,0,20.29,0
04:47.3,34.1,33.8,1.83,1201,10,0,20.38,0
04:47.4,34.1,33.8,1.86,1203,10.2,0.11,20.46,0
04:47.5,34,34.5,1.82,1203,9.9,0,20.55,0
04:47.8,33.9,33.8,1.81,1203,10.1,0.084,20.82,0
04:47.9,33.9,34.9,1.82,1203,10,0.048,20.99,0
04:50.5,34.4,33.7,1.81,1172,9.7,0.075,23.59,0
04:50.7,34.3,34.1,1.82,1172,9.9,0.154,23.77,0
04:50.8,34,33.6,1.81,1172,9.5,0,23.86,0
04:51.2,33.9,33.7,1.83,1175,9.6,0,24.23,0
04:51.3,33.6,33.6,1.85,1174,10,0.154,24.34,0
04:51.6,34,33.8,1.82,1179,9.7,0,24.63,0
04:51.8,33.9,34,1.85,1180,9.8,0,24.9,0
04:51.9,34.2,33.6,1.88,1184,10,0.159,25,0
04:52.4,34,33.7,1.82,1187,9.9,0.017,25.42,0
04:52.6,33.7,33.7,1.86,1188,10,0.057,25.61,0
04:52.8,34,33.5,1.85,1188,9.7,0,25.85,0
04:53.9,34.3,33.7,1.82,1186,9.6,0,26.91,0
04:53.9,34.1,33.7,1.84,1186,10.1,0.163,26.99,0
04:54.0,33.8,33.8,1.82,1188,9.7,0,27.09,0
04:54.1,34.1,33.7,1.84,1188,10.2,0.247,27.2,0
04:54.7,34.2,34.5,1.81,1192,9.8,0,27.71,0
04:54.9,33.9,33.8,1.88,1194,9.7,0,27.92,0
04:55.2,33.9,33.5,1.86,1198,9.9,0,28.28,0
04:55.8,34.1,34.5,1.88,1201,10.1,0,28.86,0
04:55.9,34.3,33.8,1.84,1200,9.9,0,28.96,0
04:56.0,33.9,33.7,1.82,1202,10.1,0.035,29.08,0
04:56.1,34.2,33.6,1.83,1202,9.9,0,29.16,0
04:56.2,33.8,33.8,1.86,1204,10.1,0.119,29.27,0
04:56.8,33.9,35.1,1.83,1207,10.1,0.079,29.84,0
04:57.0,33.8,34.4,1.86,1208,10.1,0.057,30.05,0
04:57.1,34.2,33.7,1.82,1207,9.9,0,30.15,0
04:57.7,34,34.2,1.89,1198,9.8,0,30.74,0
04:58.1,34,33.7,1.81,1193,9.9,0,31.1,0
04:58.2,34.1,33.4,1.83,1189,9.7,0,31.2,0
04:58.3,34,34.3,1.82,1190,9.8,0.044,31.3,0
04:58.4,34.1,34.8,1.82,1186,9.7,0,31.4,0
04:58.5,34,34.5,1.82,1186,9.9,0.061,31.48,0
04:58.5,34,33.6,1.81,1185,9.6,0,31.58,0
04:58.6,34.1,33.7,1.89,1182,10,0.177,31.66,0
04:58.9,34.1,33.8,1.81,1180,9.8,0,31.95,0
04:59.3,34.1,33.7,1.9,1174,9.8,0.15,32.34,0
04:59.5,33.9,34.3,1.88,1171,9.9,0.185,32.54,0
04:59.9,34,34.2,1.82,1166,9.9,0.061,32.94,0
05:00.3,34,33.6,1.81,1166,9.4,0,33.28,0
05:00.3,33.8,33.7,1.81,1164,9.8,0.115,33.36,0
05:00.4,34.2,33.7,1.82,1168,9.7,0.137,33.45,0
05:00.5,34,33.7,1.85,1166,9.6,0,33.52,0
05:00.6,34.1,33.7,1.81,1168,9.9,0.15,33.62,0
05:00.7,33.8,34,1.9,1165,9.4,0,33.72,0
05:01.1,33.6,33.6,1.84,1170,9.4,0,34.12,0
05:02.0,33.7,34.6,1.81,1163,9.3,0,35.06,0
05:02.2,33.7,33.7,1.81,1164,9.5,0,35.21,0
05:02.3,0,0,0.29,1161,9.1,0,35.29,0
05:02.4,0,0,0.29,1151,9.2,0.022,35.38,0
05:02.5,0,0,0.3,1144,8.6,0,35.47,0
05:03.2,0,0,0.29,1058,7.7,0,36.2,0
05:03.3,0,0,0.29,1040,7.7,0.035,36.29,0
05:03.4,0,0,0.29,1025,7.7,0.008,36.4,0
05:03.5,0,0,0.3,1008,7.1,0,36.49,0
05:03.6,0,0,0.29,990,7.3,0,36.58,0
05:03.7,0,0,0.29,976,7.2,0,36.68,0
05:03.8,0,0,0.3,955,6.5,0,36.77,0
05:04.2,0,0,0.29,864,6.1,0.017,37.21,0
05:04.4,0,0,0.3,824,5.4,0,37.41,0
05:04.5,0,0,0.3,808,5.3,0,37.5,0
05:04.6,0,0,0.3,786,5.3,0.004,37.58,0
05:04.9,0,0,0.3,712,4.5,0.022,37.91,0
05:05.1,0,0,0.3,674,4.2,0.004,38.05,0
05:05.1,0,0,0.3,659,4.1,0,38.11,0
05:05.2,0,0,0.3,643,3.9,0,38.18,0
05:05.3,0,0,0.3,607,3.3,0,38.32,0
05:05.4,0,0,0.3,579,3.1,0,38.41,0
05:05.7,0,0,0.3,494,2.5,0,38.52,0
05:06.2,0,0,0.29,344,1.2,0,38.52,0
05:06.3,0,0,0.29,316,1,0,38.52,0
05:06.4,0,0,0.29,272,0.7,0,38.52,0
05:06.5,0,0,0.3,246,0.5,0,38.52,0
05:06.8,0,0,0.3,174,0.1,0,38.52,0
05:07.2,0,0,0.3,100,0,0,38.52,0
05:07.4,0,0,0.32,76,0,0,38.52,0
05:07.5,0,0,0.32,66,0,0,38.52,0
05:07.7,0,0,0.32,50,0,0,38.52,0
05:07.8,0,0,0.32,43,0,0,38.52,0
05:07.9,0,0,0.32,38,0,0,38.52,0
05:08.0,0,0,0.31,34,0,0,38.52,0
05:08.0,0,0,0.32,30,0,0,38.52,0
05:08.4,0,0,0.32,17,0,0,38.52,0
05:08.7,0,0,0.32,11,0,0,38.52,0
05:08.9,0,0,0.32,8,0,0,38.52,0
05:09.0,0,0,0.32,7,0,0,38.52,0
05:09.1,0,0,0.32,6,0,0,38.52,0
05:09.2,0,0,0.32,5,0,0,38.52,0
05:09.8,0,0,0.32,2,0,0,38.52,0
05:09.9,0,0,0.32,2,0,0,38.52,0
05:10.0,0,0,0.32,2,0,0,38.52,0
05:10.1,0,0,0.32,1,0,0,38.52,0
05:10.2,0,0,0.3,1,0,0,38.52,0
05:10.4,0,0,0.3,1,0,0,38.52,0
05:10.5,0,0,0.3,1,0,0,38.52,0
05:10.5,0,0,0.3,1,0,0,38.52,0
05:10.7,0,0,0.3,1,0,0,38.52,0
05:10.9,0,0,0.3,0,0,0,38.52,0
05:11.0,0,0,0.3,0,0,0,38.52,0
05:11.2,0,0,0.31,0,0,0,38.52,0
05:11.3,0,0,0.31,0,0,0,38.52,0
05:11.3,0,0,0.32,0,0,0,38.52,0
05:11.5,0,0,0.3,0,0,0,38.52,0
05:11.5,0,0,0.31,0,0,0,38.52,0
05:11.6,0,0,0.31,0,0,0,38.52,0
05:11.9,0,0,0.31,0,0,0,38.52,0
05:12.0,0,0,0.31,0,0,0,38.52,0
05:12.4,0,0,0.31,0,0,0,38.52,0
05:12.6,0,0,0.31,0,0,0,38.52,0
05:12.7,0,0,0.32,0,0,0,38.52,0
05:12.8,0,0,0.31,0,0,0,38.52,0
05:13.0,0,0,0.31,0,0,0,38.52,0
05:13.2,0,0,0.31,0,0,0,38.52,0
05:13.3,0,0,0.31,0,0,0,38.52,0
05:13.4,0,0,0.32,0,0,0,38.52,0
05:13.5,0,0,0.31,0,0,0,38.52,0
05:13.7,0,0,0.31,0,0,0,38.52,0
05:14.1,0,0,0.31,0,0,0,38.52,0
05:14.2,0,0,0.31,0,0,0,38.52,0
05:14.3,0,0,0.32,0,0,0,38.52,0
05:14.4,0,0,0.33,0,0,0,38.52,0
05:14.5,0,0,0.32,0,0,0,38.52,0
05:14.6,0,0,0.33,0,0,0,38.52,0
05:14.8,0,0,0.31,0,0,0,38.52,0
05:15.1,0,0,0.32,0,0,0,38.52,0
05:15.3,0,0,0.31,0,0,0,38.52,0
05:15.5,0,0,0.32,0,0,0,38.52,0
05:15.6,0,0,0.32,0,0,0,38.52,0
05:15.7,0,0,0.32,0,0,0,38.52,0
05:15.8,0,0,0.31,0,0,0,38.52,0
05:15.9,0,0,0.32,0,0,0,38.52,0
05:16.0,0,0,0.32,0,0,0,38.52,0
05:16.2,0,0,0.31,0,0,0,38.52,0
05:16.4,0,0,0.31,0,0,0,38.52,0
05:16.5,0,0,0.31,0,0,0,38.52,0
