Time,Inputs | Throttle Command,Inputs | Mapped Throttle,Inputs | Throttle Pot,Motor | Motor RPM,Vehicle | Vehicle Speed,Vehicle | Vehicle Acceleration,Vehicle | Time Between Speeds,Vehicle | Braking Distance Captured
17:38.2,59.4,59.4,3.01,2026,17,0.309,13.64,0
17:38.5,60.9,60.2,3.09,2032,16.7,0,13.95,0
17:38.7,61.6,59.2,2.99,2036,17.1,0.292,14.13,0
17:38.8,59.5,59.6,2.98,2035,17.2,0.208,14.23,0
17:39.8,60.5,60,2.99,2069,17.6,0.008,15.17,0
17:39.9,59.8,58.8,2.96,2075,17.6,0.181,15.27,0
17:40.3,60,60.3,3.03,2093,17.9,0.07,15.72,0
17:40.5,60.3,60.4,3.03,2102,17.7,0,15.92,0
17:41.0,59.2,60.3,2.98,2112,18,0.349,16.4,0
17:41.1,58.7,59.4,2.98,2114,17.5,0,16.49,0
17:41.2,59.4,59.8,2.95,2116,17.3,0.256,16.58,0
17:41.3,59.4,58,2.97,2114,17.5,0,16.72,0
17:41.5,59.1,60.4,3.01,2115,17.3,0,16.94,0
17:41.8,58.7,57.9,2.95,2108,17.6,0.269,17.24,0
17:41.9,59.1,59.3,2.95,2106,17.7,0,17.34,0
17:42.9,59.6,58.7,2.99,2071,17.4,0.451,18.26,0
17:43.0,59.9,59.1,3.01,2069,17.4,0,18.36,0
17:43.1,58.5,59,2.95,2063,17.1,0.066,18.46,0
17:43.2,58.7,59.3,2.99,2060,17.1,0,18.56,0
17:43.3,59.6,59.8,2.99,2057,17.1,0,18.66,0
17:43.5,60.1,61.7,3.05,2056,17,0.053,18.89,0
17:43.8,60.3,58.4,2.96,2056,17,0.358,19.2,0
17:44.0,61.7,60.8,3.01,2060,17.4,0.19,19.41,0
17:44.6,60.9,61.9,3.09,2070,17.6,0,19.97,0
17:45.0,60.5,62.1,3,2073,17.5,0,20.41,0
17:45.1,59.6,59.1,2.99,2074,17.3,0,20.52,0
17:45.2,60.9,61.1,3.08,2076,17.7,0.199,20.63,0
17:45.3,60.3,60,3.1,2075,17.2,0,20.73,0
17:45.4,60.1,59.7,2.99,2077,17.5,0,20.82,0
17:45.6,59.2,60.4,3.04,2077,17.4,0.119,20.94,0
17:46.0,60.3,59.5,2.97,2087,17.7,0,21.42,0
17:46.3,59.4,60.2,3.06,2091,17.9,0,21.64,0
17:46.4,61,59.9,3.06,2093,17.7,0,21.73,0
17:46.8,60.2,61,3.1,2105,17.7,0,22.2,0
17:46.9,60.4,61.2,3,2106,17.9,0,22.32,0
17:47.0,59.8,59.1,3.04,2108,17.7,0.039,22.41,0
17:47.1,59.8,61.2,3.06,2110,17.7,0,22.51,0
17:47.2,60.7,60.6,3.03,2114,17.5,0,22.61,0
17:47.3,61.1,61.1,3.06,2114,17.5,0.119,22.71,0
17:47.7,60.4,60,2.97,2114,17.3,0,23.05,0
17:47.9,60.5,61.8,3.06,2107,17.4,0,23.28,0
17:48.1,61.2,60.8,3.04,2108,17.6,0,23.49,0
17:48.9,60,61.9,3.08,2113,17.9,0,24.25,0
17:49.0,59.3,60.5,3.04,2113,17.6,0,24.34,0
17:49.1,60.8,61,3.07,2115,17.8,0.154,24.45,0
17:49.2,60.7,60.3,2.98,2116,17.4,0,24.54,0
17:49.6,60.1,61,3.02,2121,17.4,0,25,0
17:50.0,59.5,60.7,3.03,2123,17.5,0,25.38,0
17:50.2,59.2,59.1,3,2122,17.5,0,25.56,0
17:50.8,58.7,60.3,2.98,2110,17.3,0.177,26.14,0
17:51.0,59.5,59.8,2.99,2105,17.8,0.053,26.34,0
17:51.1,58.9,60.2,2.95,2101,17.3,0,26.42,0
17:51.2,59.2,58,2.94,2098,17.1,0,26.53,0
