Time,Inputs | Throttle Command,Inputs | Mapped Throttle,Inputs | Throttle Pot,Motor | Motor RPM,Vehicle | Vehicle Speed,Vehicle | Vehicle Acceleration,Vehicle | Time Between Speeds,Vehicle | Braking Distance Captured
08:01.3,34.4,33.8,1.84,1198,9.5,0,6.52,0
08:01.4,34.2,33.7,1.83,1194,9.7,0.035,6.62,0
08:01.7,34,34,1.85,1183,9.6,0.022,6.88,0
08:02.1,34,33.7,1.83,1163,9.3,0,7.36,0
08:02.3,33.8,33.6,1.82,1157,9.6,0.154,7.53,0
08:02.4,34.3,33.8,1.81,1154,9.4,0,7.62,0
08:02.5,34.3,33.5,1.86,1152,9.5,0.057,7.71,0
08:03.2,34,33.6,1.81,1145,9.4,0,8.45,0
08:03.3,33.9,34.1,1.84,1145,9.6,0.053,8.53,0
08:03.4,33.9,34.7,1.85,1144,9.3,0.026,8.62,0
08:03.5,33.7,34,1.82,1141,9.3,0,8.7,0
08:03.6,33.9,34.4,1.81,1143,9.6,0.19,8.82,0
08:04.3,34.1,33.6,1.81,1143,9.5,0.092,9.46,0
08:04.7,34,33.6,1.82,1150,9.4,0,9.92,0
08:05.2,33.9,33.9,1.86,1161,9.9,0,10.4,0
08:05.3,33.7,34.4,1.81,1166,10.1,0,10.49,0
08:05.5,34.1,33.7,1.81,1171,10.1,0.084,10.65,0
08:05.7,33.9,33.7,1.85,1181,10.1,0.132,10.92,0
08:05.9,33.8,33.9,1.84,1184,10.1,0,11.05,0
08:05.9,34.1,33.5,1.82,1186,10,0.079,11.1,0
08:06.0,33.9,33.8,1.89,1185,10.2,0.044,11.23,0
08:06.3,34.2,33.6,1.87,1197,10,0,11.52,0
08:06.5,33.8,33.7,1.81,1199,10.3,0.203,11.65,0
08:06.7,33.7,35.1,1.82,1205,10.2,0.061,11.85,0
08:06.8,33.7,33.6,1.82,1206,9.9,0,11.98,0
08:06.9,33.9,34.4,1.8,1209,10.4,0.185,12.07,0
08:07.4,33.8,33.6,1.8,1219,10.2,0,12.54,0
08:07.4,33.6,34.7,1.85,1219,10.2,0,12.63,0
08:07.6,34.2,33.5,1.8,1220,10,0,12.77,0
08:08.2,33.9,33.8,1.83,1220,10.1,0,13.41,0
08:08.3,33.9,34,1.84,1219,10,0,13.49,0
08:08.5,34.1,34.5,1.82,1216,10.2,0.022,13.7,0
08:08.6,34.3,33.7,1.81,1215,10,0,13.81,0
