Topic:,/fixposition/odometry_smooth
time,pos_x,pos_y,pos_z,qx,qy,qz,qw,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z
1770803070.594405,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,0.00106,-0.0017,0.00014
1770803070.6400504,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,0.00017,-0.00267,-0.00017
1770803070.6962473,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,0.00197,-0.00212,-0.00028
1770803070.7402215,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,-0.00071,0.00267,6e-05
1770803070.7981966,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,0.00042,-0.00164,-0.00041
1770803070.8407915,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,-0.00182,0.0021,0.00023
1770803070.8929446,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,0.00066,-0.00144,-4e-05
1770803070.9401312,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,0.00119,0.00047,0.00021
1770803070.9932413,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,6e-05,0.0003,-0.00015
1770803071.0417662,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,0.0,0.0002,0.00023
1770803071.0919476,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,0.00033,-0.00072,0.0003
1770803071.1413321,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,-3e-05,-0.00452,8e-05
1770803071.191963,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,0.00012,0.00054,0.00056
1770803071.241076,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,0.00074,-0.00412,-0.00012
1770803071.292989,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,-5e-05,-0.0003,0.00067
1770803071.3438015,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,-0.00022,-0.00151,0.00011
1770803071.3917856,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,0.00248,-0.00244,0.00022
1770803071.4399521,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,-0.00061,0.00185,0.00063
1770803071.4926195,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,0.00146,-0.00314,0.00029
1770803071.540848,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,0.00107,-0.00471,-0.00082
1770803071.5905178,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,0.00162,-0.00281,-0.00023
1770803071.6411724,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,0.00047,-0.00119,-0.00025
1770803071.698274,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,0.00017,0.00075,0.00018
1770803071.7460341,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,-0.00021,0.00018,0.00043
1770803071.790769,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,-0.00157,0.00344,2e-05
1770803071.8407362,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,-0.00103,0.00474,0.00113
1770803071.8908873,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,0.00049,0.00062,-0.00016
1770803071.9412704,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,0.00025,0.00121,0.00038
1770803071.9941416,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,0.00164,-0.00406,-0.00035
1770803072.0408826,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,0.00116,-0.00153,-0.00045
1770803072.091926,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,0.0019,-0.00312,-0.00041
1770803072.1405892,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,0.00022,0.00098,0.0004
1770803072.1911926,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,0.00177,-0.00432,-0.0009
1770803072.2405758,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,0.00072,-0.00135,-0.00024
1770803072.2904763,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,0.00117,-0.00085,0.0002
1770803072.3417394,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,0.00036,-0.00131,-0.00021
1770803072.3905964,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,-0.00156,0.00359,0.0002
1770803072.4420373,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,-0.00199,0.00135,-0.0002
1770803072.4918358,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,-0.00045,0.0005,0.00016
1770803072.5413406,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,-0.00173,0.00249,-0.00045
1770803072.5911858,1055167.7095,6125689.4335,1424285.9852,0.09062,-0.631353,-0.765145,-0.087944,0.0083,-0.0025,-0.0067,-0.00172,0.00179,0.00029
