Topic:,/fixposition/odometry_enu_smooth
time,pos_x,pos_y,pos_z,qx,qy,qz,qw,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z
1770803072.443122,29.323648425887107,4.450041827600583,-2.7214032964653114,-0.006929323965443712,-0.0987729578071489,0.10726155967179445,-0.9892873682861207,0.0083,-0.0025,-0.0067,-0.00199,0.00135,-0.0002
1770803072.4914732,29.323648425887107,4.450041827600583,-2.7214032964653114,-0.006929323965443712,-0.0987729578071489,0.10726155967179445,-0.9892873682861207,0.0083,-0.0025,-0.0067,-0.00045,0.0005,0.00016
1770803072.5435483,29.323648425887107,4.450041827600583,-2.7214032964653114,-0.006929323965443712,-0.0987729578071489,0.10726155967179445,-0.9892873682861207,0.0083,-0.0025,-0.0067,-0.00173,0.00249,-0.00045
1770803072.591771,29.323648425887107,4.450041827600583,-2.7214032964653114,-0.006929323965443712,-0.0987729578071489,0.10726155967179445,-0.9892873682861207,0.0083,-0.0025,-0.0067,-0.00172,0.00179,0.00029
1770803072.6460729,29.323648425887107,4.450041827600583,-2.7214032964653114,-0.006929323965443712,-0.0987729578071489,0.10726155967179445,-0.9892873682861207,0.0083,-0.0025,-0.0067,-5e-05,-0.00165,-0.00033
1770803072.690825,29.323648425887107,4.450041827600583,-2.7214032964653114,-0.006929323965443712,-0.0987729578071489,0.10726155967179445,-0.9892873682861207,0.0083,-0.0025,-0.0067,-0.00014,-0.00137,-8e-05
1770803072.7445557,29.323648425887107,4.450041827600583,-2.7214032964653114,-0.006929323965443712,-0.0987729578071489,0.10726155967179445,-0.9892873682861207,0.0083,-0.0025,-0.0067,0.00144,-0.00413,-0.00018
1770803072.7909758,29.323648425887107,4.450041827600583,-2.7214032964653114,-0.006929323965443712,-0.0987729578071489,0.10726155967179445,-0.9892873682861207,0.0083,-0.0025,-0.0067,-0.00058,0.00072,0.00025
1770803072.8467467,29.323648425887107,4.450041827600583,-2.7214032964653114,-0.006929323965443712,-0.0987729578071489,0.10726155967179445,-0.9892873682861207,0.0083,-0.0025,-0.0067,0.00039,-0.0012,-0.00043
1770803072.8995056,29.323648425887107,4.450041827600583,-2.7214032964653114,-0.006929323965443712,-0.0987729578071489,0.10726155967179445,-0.9892873682861207,0.0083,-0.0025,-0.0067,0.00213,-0.00334,-9e-05
1770803072.9490821,29.323648425887107,4.450041827600583,-2.7214032964653114,-0.006929323965443712,-0.0987729578071489,0.10726155967179445,-0.9892873682861207,0.0083,-0.0025,-0.0067,0.00056,0.00187,-0.00017
1770803072.991157,29.323648425887107,4.450041827600583,-2.7214032964653114,-0.006929323965443712,-0.0987729578071489,0.10726155967179445,-0.9892873682861207,0.0083,-0.0025,-0.0067,-8e-05,0.00061,-0.0004
1770803073.040882,29.323648425887107,4.450041827600583,-2.7214032964653114,-0.006929323965443712,-0.0987729578071489,0.10726155967179445,-0.9892873682861207,0.0083,-0.0025,-0.0067,-0.00013,0.00219,0.0004
1770803073.091458,29.323648425887107,4.450041827600583,-2.7214032964653114,-0.006929323965443712,-0.0987729578071489,0.10726155967179445,-0.9892873682861207,0.0083,-0.0025,-0.0067,-0.00023,0.00127,0.00022
