Topic:,/fixposition/fpa/corrimu
time,ang_vel_x,ang_vel_y,ang_vel_z,lin_acc_x,lin_acc_y,lin_acc_z
1770803068.4960258,-3.9e-05,5.2e-05,-7e-05,-0.053157,-0.086829,9.814033
1770803068.5000021,0.000494,0.003514,0.000729,-0.037595,-0.089223,9.796076
1770803068.5073278,-0.000305,0.004313,0.000729,-0.029216,-0.074858,9.800864
1770803068.5099952,-0.001371,0.001916,0.000196,-0.030413,-0.095209,9.800864
1770803068.5156624,-0.000572,0.000318,0.000196,-0.059143,-0.089223,9.828398
1770803068.5207498,0.001825,-0.003943,-0.001135,-0.044778,-0.099997,9.8272
1770803068.5254574,-0.001371,0.005645,0.000196,-0.01126,-0.105983,9.802061
1770803068.5305178,0.000227,5.2e-05,-7e-05,-0.020836,-0.088026,9.805653
1770803068.5382464,0.001825,-0.002611,0.000196,-0.050763,-0.104785,9.799667
1770803068.5474787,-0.001903,0.002449,0.001528,-0.059143,-0.105982,9.808047
1770803068.5475416,-0.001371,-0.002079,-7e-05,-0.05196,-0.0988,9.816427
1770803068.5509117,-0.001637,0.002981,-0.000603,-0.008865,-0.089223,9.812835
1770803068.5555356,0.002358,-0.002079,-0.000336,-0.018442,-0.08204,9.81523
1770803068.560935,-0.001104,0.004047,0.000196,-0.048369,-0.08204,9.8272
1770803068.5653596,0.001026,-0.002878,-0.000336,-0.067523,-0.089223,9.809244
1770803068.5730393,-0.000305,0.002182,-7e-05,-0.044778,-0.088026,9.804456
1770803068.5753229,-0.000305,0.001117,0.000463,-0.025624,-0.080843,9.800864
1770803068.5808988,0.002092,-0.004742,-0.000869,-0.008865,-0.085632,9.805652
1770803068.5874286,0.00076,0.000851,0.000463,-0.039989,-0.097603,9.823609
1770803068.592879,-0.001104,-0.002345,-7e-05,-0.069917,-0.102391,9.840369
1770803068.597076,-0.000572,0.000851,-0.000869,-0.059143,-0.097603,9.80685
1770803068.6013854,0.00289,-0.00341,-7e-05,-0.017245,-0.085632,9.79847
1770803068.6067007,-0.002436,0.002182,0.000463,-0.024427,-0.097603,9.794879
1770803068.611827,0.001026,-0.002345,0.000196,-0.056749,-0.094011,9.805653
1770803068.6160479,0.001293,-0.005008,-0.000603,-0.063932,-0.101194,9.820018
1770803068.627608,0.002624,-0.005008,-7e-05,-0.043581,-0.085632,9.824806
1770803068.628101,-0.000572,-0.002079,-0.000603,-0.028018,-0.086829,9.816427
1770803068.6311605,-0.000838,0.002182,0.000463,-0.017244,-0.085632,9.805653
1770803068.6377847,0.002624,-0.003676,-0.000336,-0.042384,-0.092815,9.808047
1770803068.6480594,-0.001637,0.001384,0.000463,-0.05196,-0.092814,9.796076
1770803068.648103,-0.001371,0.001916,0.000196,-0.055552,-0.099997,9.81523
1770803068.6524737,-0.000305,0.001117,0.000463,-0.029215,-0.083237,9.808047
1770803068.6652558,-0.000572,0.00378,-7e-05,-0.020836,-0.083238,9.823609
1770803068.6654308,0.00076,0.000318,0.000463,-0.025624,-0.094011,9.817624
1770803068.666671,0.001026,-0.00341,-0.000869,-0.065129,-0.088026,9.804456
1770803068.6733015,-0.000572,0.000851,0.000196,-0.037595,-0.086829,9.804456
1770803068.6769521,-0.001903,0.005378,-7e-05,-0.032808,-0.080844,9.782907
1770803068.683052,-0.001371,-0.000481,-0.000869,-0.025624,-0.085632,9.791288
1770803068.6880033,-0.000305,-0.00128,-0.000336,-0.053157,-0.091617,9.818821
1770803068.6917207,-0.001104,-0.002345,-0.000336,-0.055552,-0.095208,9.824806
1770803068.697499,0.001293,-0.002079,-7e-05,-0.039989,-0.089223,9.814032
1770803068.7021918,-0.003501,0.00165,-0.001135,-0.028018,-0.082041,9.805653
1770803068.7079093,-3.9e-05,-0.000481,-0.000603,-0.019639,-0.097603,9.800864
1770803068.7127106,-0.000572,5.2e-05,0.000463,-0.044778,-0.103588,9.808047
1770803068.7173126,-3.9e-05,-0.006073,-0.000603,-0.053159,-0.085632,9.81044
1770803068.7274003,0.001293,-0.002079,0.000196,-0.041187,-0.099997,9.815229
1770803068.7280192,-0.001104,0.003248,0.000463,-0.022033,-0.089223,9.8272
1770803068.7331996,0.000494,-0.001812,-0.000336,-0.039989,-0.089223,9.805653
1770803068.7419708,-0.003235,0.008574,0.000463,-0.069919,-0.07845,9.809243
1770803068.7516537,-0.000305,-0.000481,0.000463,-0.056749,-0.091617,9.796076
1770803068.7518752,-0.000572,-0.000214,-0.000336,-0.028018,-0.086829,9.812835
1770803068.7523894,0.000494,0.002715,0.000729,-0.004077,-0.088026,9.824806
1770803068.7581728,0.001559,-0.003676,-0.000869,-0.025625,-0.09042,9.824806
1770803068.7626638,0.000494,-0.00341,-0.001135,-0.063932,-0.094011,9.828397
1770803068.7685602,0.000227,-0.001546,-0.000336,-0.050763,-0.084435,9.818821
1770803068.7729092,0.000494,-0.004742,-0.000336,-0.049567,-0.085632,9.810441
1770803068.7800665,-3.9e-05,-0.000481,0.000196,-0.029215,-0.089223,9.799667
1770803068.7851064,-0.000305,0.000585,-7e-05,-0.030413,-0.089223,9.800864
1770803068.7881756,0.001026,5.2e-05,0.000463,-0.03161,-0.083237,9.805653
1770803068.7937868,0.001559,-0.00341,-0.000336,-0.048369,-0.097603,9.823609
1770803068.7990296,0.002091,-0.003943,-0.000336,-0.045975,-0.092815,9.817623
1770803068.8055851,0.00076,0.00165,0.000196,-0.024427,-0.08204,9.810441
1770803068.8081195,0.000227,-0.001546,0.000196,-0.013653,-0.092814,9.797273
1770803068.8155177,-0.000838,0.004846,0.000463,-0.03161,-0.091617,9.799667
1770803068.8217835,-0.001371,5.2e-05,-0.000336,-0.047172,-0.0988,9.814032
1770803068.823619,-3.9e-05,-0.00341,-0.000336,-0.06034,-0.099997,9.818821
1770803068.8283446,0.000227,5.2e-05,-7e-05,-0.042384,-0.101194,9.80685
1770803068.8336291,0.000227,0.002715,0.000729,-0.032807,-0.092814,9.816426
1770803068.8432543,0.002358,-0.005008,-0.000603,-0.041187,-0.083238,9.812835
1770803068.8440797,-0.002436,0.007509,0.000196,-0.0364,-0.089224,9.804454
1770803068.8534503,-0.001903,-0.000214,-0.000336,-0.039989,-0.085632,9.816426
1770803068.8546133,0.000494,0.001384,0.000729,-0.037595,-0.095208,9.803258
1770803068.859568,0.001026,-0.00341,-7e-05,-0.019639,-0.096406,9.816426
1770803068.8641365,-0.001637,0.002715,0.000995,-0.03161,-0.099997,9.814032
1770803068.8696563,0.000494,-0.000481,-0.000869,-0.047172,-0.089223,9.817624
1770803068.8740606,-0.000305,-0.000747,0.000196,-0.057946,-0.095208,9.800864
1770803068.879044,-3.9e-05,0.004313,0.000463,-0.03999,-0.086829,9.803258
1770803068.8843796,0.00076,0.000585,-0.000603,-0.032807,-0.091617,9.797273
1770803068.8891618,0.001825,-0.002611,0.000196,-0.029216,-0.085632,9.809244
1770803068.894477,-0.001104,0.00378,0.000463,-0.036399,-0.094012,9.817623
1770803068.9052536,0.001559,-0.00341,-0.000336,-0.047172,-0.084435,9.824806
1770803068.9056783,-3.9e-05,-0.00128,-0.000603,-0.043581,-0.108377,9.820018
1770803068.909389,-0.000305,-0.001013,-0.000869,-0.029215,-0.095208,9.799667
1770803068.9145494,-3.9e-05,-0.000214,-7e-05,-0.039989,-0.096406,9.800864
1770803068.92155,0.00076,0.000851,-7e-05,-0.043581,-0.089223,9.809244
1770803068.9246228,0.001026,-0.001546,-0.000869,-0.045975,-0.088026,9.817624
1770803068.9298546,-0.000838,0.00165,-7e-05,-0.054355,-0.096406,9.816426
1770803068.9351435,-0.001903,0.005112,0.000729,-0.026822,-0.0988,9.81882
1770803068.9543307,-0.004034,0.010705,0.000995,-0.04119,-0.099998,9.803256
1770803068.9549294,-0.001371,0.002715,-0.000603,-0.03161,-0.084435,9.796076
1770803068.9551785,-0.000838,0.000851,-0.000336,-0.03161,-0.101194,9.805653
1770803068.9555328,0.003157,-0.003144,0.000463,-0.02323,-0.095209,9.803258
1770803068.9605117,0.001026,-0.000747,-0.000603,-0.028018,-0.079646,9.831989
1770803068.9665127,0.000227,-0.002611,0.000729,-0.045975,-0.073661,9.81882
1770803068.9713213,0.001026,-0.002877,-0.001135,-0.056749,-0.088026,9.821214
1770803068.9777596,-3.9e-05,-0.00128,0.000463,-0.044778,-0.086829,9.815229
1770803068.9802883,-3.9e-05,-0.000481,-0.001135,-0.049566,-0.086829,9.802061
1770803068.986738,-0.000838,-0.001812,-0.000336,-0.035201,-0.084435,9.808046
1770803068.9914863,-3.9e-05,0.004579,-7e-05,-0.03161,-0.086829,9.808046
1770803068.995802,0.002091,-0.001013,0.000196,-0.03161,-0.088026,9.831988
1770803069.0005114,0.000494,-0.002611,-7e-05,-0.03161,-0.09042,9.823609
1770803069.0071425,0.000227,0.001916,-0.000603,-0.053158,-0.091617,9.822411
1770803069.0106642,0.002091,-0.002345,-0.000603,-0.045975,-0.09042,9.79009
1770803069.0160353,0.00076,0.000585,-7e-05,-0.050763,-0.095209,9.792484
1770803069.0210822,-0.001637,0.00378,0.000729,-0.042384,-0.095209,9.791287
1770803069.0259683,0.000227,-0.00341,-0.000603,-0.043581,-0.0988,9.826003
1770803069.0333433,-0.000305,-0.000214,0.000463,-0.039989,-0.09042,9.821214
1770803069.035737,0.004755,-0.008736,-7e-05,-0.041189,-0.08683,9.816424
1770803069.0428023,0.001559,-0.002877,-0.000869,-0.024427,-0.095209,9.820017
1770803069.04832,-0.000838,0.000585,-0.001135,-0.037595,-0.103588,9.806849
1770803069.0563493,-0.001637,0.005911,0.000995,-0.024428,-0.091617,9.80206
1770803069.0567596,-0.001371,0.003514,-7e-05,-0.037596,-0.09042,9.804455
1770803069.0621712,-0.001104,-0.001546,-0.000869,-0.042384,-0.091617,9.808046
1770803069.0668986,0.003423,-0.004742,-0.000869,-0.036399,-0.085632,9.824805
1770803069.0733564,-0.000305,0.003514,0.000463,-0.042384,-0.101194,9.808046
1770803069.0759814,-3.9e-05,0.001384,-0.000336,-0.044778,-0.101194,9.815229
1770803069.081271,0.001026,-0.001546,-0.000869,-0.054355,-0.102391,9.81044
1770803069.0869672,-0.002969,0.003514,0.000729,-0.049567,-0.096406,9.797272
1770803069.0912373,-0.00217,-0.00128,0.000196,-0.034004,-0.101194,9.81044
1770803069.0963974,0.001026,-0.000214,0.000463,-0.022033,-0.085632,9.817623
1770803069.1028142,-3.9e-05,0.003514,0.000995,-0.03999,-0.094011,9.826003
1770803069.107312,0.001293,-0.00634,-0.001135,-0.048371,-0.092814,9.828396
1770803069.1121793,-0.001637,-0.002877,-7e-05,-0.059143,-0.073661,9.821214
1770803069.1170776,0.00076,-0.002345,0.000196,-0.025624,-0.09042,9.803258
1770803069.1220238,-0.000838,-0.000481,-0.000336,-0.01485,-0.08204,9.792484
1770803069.1277215,0.001293,0.000851,-0.000603,-0.038792,-0.089223,9.804455
1770803069.132119,-0.003501,0.003514,0.000463,-0.067523,-0.089223,9.814031
1770803069.1377203,0.000494,-0.001546,0.000729,-0.062734,-0.099997,9.810441
1770803069.142254,0.004488,-0.002345,0.000463,-0.026821,-0.096406,9.822411
1770803069.1500633,0.000227,0.001384,0.000729,-0.002879,-0.091617,9.804455
1770803069.1586812,-0.0043,0.012036,0.000196,-0.007673,-0.091619,9.793678
1770803069.1593792,0.001559,-0.00634,-0.001135,-0.049568,-0.09042,9.81044
1770803069.1621037,0.000494,-0.00634,-0.000336,-0.066327,-0.094012,9.805651
1770803069.1701927,-0.001903,0.001916,-7e-05,-0.03161,-0.083238,9.823609
1770803069.1720505,-0.001104,0.006177,0.001262,-0.016049,-0.07007,9.811637
1770803069.178294,-0.001903,0.004846,0.000463,-0.031611,-0.084435,9.809243
1770803069.1826482,-3.9e-05,-0.000747,0.000196,-0.069917,-0.085632,9.822412
1770803069.189562,0.000227,-0.004209,-0.000336,-0.057947,-0.086829,9.81044
1770803069.1923428,-0.001637,0.001117,0.000729,-0.037595,-0.088026,9.799667
1770803069.197976,0.002091,-0.005541,-0.001135,0.000711,-0.101194,9.816425
1770803069.2028291,0.00289,-0.002611,0.000196,-0.019639,-0.089223,9.821214
1770803069.2081091,0.00076,-0.006872,-0.001135,-0.063933,-0.096406,9.816425
1770803069.2129645,0.003689,-0.006872,0.000196,-0.068721,-0.095209,9.815228
1770803069.2178202,0.00076,-0.003144,-0.000336,-0.047172,-0.086829,9.812835
1770803069.2231922,-0.00217,0.000585,-0.000869,-0.025624,-0.080843,9.792484
1770803069.2279637,0.001559,-0.001546,-0.000603,-0.025624,-0.077252,9.802061
1770803069.233185,0.002091,-0.006872,-0.000869,-0.037597,-0.095209,9.811636
1770803069.240237,0.000227,-0.002611,0.000196,-0.066326,-0.09042,9.817623
1770803069.24311,-3.9e-05,0.000851,-7e-05,-0.045975,-0.095209,9.840368
1770803069.250949,0.000227,0.001117,0.000463,-0.010062,-0.0988,9.811637
1770803069.2532053,-0.005099,0.008042,0.000729,-0.011261,-0.085633,9.810438
1770803069.261311,-3.9e-05,0.002449,-0.000336,-0.042384,-0.083238,9.80206
1770803069.2633324,-0.001637,0.00165,-7e-05,-0.056749,-0.097603,9.809243
1770803069.268731,0.001026,-0.004742,-0.000603,-0.049567,-0.094012,9.806848
1770803069.2740366,-0.003767,0.004846,0.000196,-0.038793,-0.092815,9.826002
1770803069.2788134,-0.001371,0.006976,0.001262,-0.030414,-0.094012,9.829593
1770803069.2833974,-0.000572,0.002715,-0.000336,-0.044778,-0.092814,9.815228
1770803069.289093,0.001026,-0.003144,0.000196,-0.044778,-0.095209,9.799666
1770803069.2936282,0.001825,-0.001812,0.000463,-0.041187,-0.085632,9.784104
1770803069.2985833,-0.001371,-0.00128,-0.000603,-0.029216,-0.089223,9.80206
1770803069.3069525,0.001026,0.001117,0.000995,-0.018442,-0.091617,9.806849
1770803069.3084784,0.002358,-0.002611,0.000196,-0.024427,-0.09042,9.827199
1770803069.314976,-0.001371,0.000318,-0.000336,-0.061537,-0.094011,9.824805
1770803069.3198535,0.000227,0.001384,0.000463,-0.049566,-0.092814,9.814031
1770803069.3245218,-0.000838,0.00378,0.000995,-0.023231,-0.088026,9.799666
1770803069.3292565,-3.9e-05,-0.000214,-7e-05,-0.029216,-0.079646,9.80206
1770803069.33527,0.001559,-0.002079,-7e-05,-0.051961,-0.101194,9.797272
1770803069.3391583,0.004222,-0.003676,-0.000603,-0.049567,-0.096406,9.827199
1770803069.34557,0.001026,-0.002345,-0.000869,-0.03161,-0.104785,9.822411
1770803069.3492155,0.000227,0.002183,-0.000336,-0.018442,-0.091617,9.814031
1770803069.3565042,-0.002436,0.00378,-0.000603,-0.026822,-0.102392,9.796075
1770803069.365099,0.000494,-0.001812,0.000995,-0.041187,-0.096406,9.804455
1770803069.366307,-0.000305,-0.000481,0.000463,-0.057946,-0.09042,9.815228
1770803069.3695605,0.000494,-0.001812,-0.000336,-0.049567,-0.0988,9.822411
1770803069.3744504,0.000494,0.00165,0.000729,-0.022033,-0.086829,9.808046
1770803069.3795676,0.001825,0.00165,0.000196,-0.037595,-0.095208,9.821214
1770803069.3853161,-3.9e-05,0.000851,-0.000603,-0.047172,-0.088026,9.808046
1770803069.3913715,-0.003767,0.003514,0.000463,-0.053158,-0.092815,9.80206
1770803069.3967488,-0.000305,-0.000747,-7e-05,-0.036398,-0.102391,9.797272
1770803069.4000154,-0.000572,0.002981,0.000196,-0.004077,-0.086829,9.794878
1770803069.405186,-0.000572,0.00378,0.000995,-0.012457,-0.095209,9.821214
1770803069.4101534,0.002091,-0.004742,-0.000336,-0.045976,-0.101194,9.820016
1770803069.4149983,-3.9e-05,0.001117,-7e-05,-0.0771,-0.10718,9.822411
1770803069.422945,-0.000838,5.2e-05,-0.000869,-0.061537,-0.097603,9.817623
1770803069.4252963,0.000227,0.001384,0.000463,-0.03161,-0.102391,9.808046
1770803069.4305308,0.003157,-0.001013,0.000463,-0.022033,-0.084435,9.797272
1770803069.4385161,-0.003501,0.009639,0.000729,-0.04119,-0.101195,9.800861
1770803069.4404604,-0.000305,0.000851,-0.000336,-0.049566,-0.091617,9.821214
1770803069.4468133,0.00076,-0.002345,-0.000603,-0.056749,-0.097603,9.826002
1770803069.4504547,0.000494,0.001384,-0.000336,-0.030413,-0.085632,9.829594
1770803069.4559004,-0.000838,-0.000747,-0.000603,-0.011259,-0.086829,9.797272
1770803069.465743,-0.000838,0.001916,-7e-05,-0.028019,-0.085632,9.80206
1770803069.4657917,0.001825,-0.000747,0.000463,-0.057946,-0.077252,9.806849
1770803069.471485,-0.001903,-0.000214,0.000463,-0.059143,-0.104785,9.793681
1770803069.4775178,-0.000838,-0.002079,-0.000336,-0.044778,-0.099997,9.81044
1770803069.4807668,-0.001104,0.000585,-0.000869,-0.030413,-0.084435,9.829594
1770803069.4877717,0.00076,-0.000214,-0.000869,-0.037595,-0.086829,9.820017
1770803069.4942622,-0.001371,0.000585,0.000196,-0.041187,-0.10718,9.806849
1770803069.4962366,0.000227,-0.00341,-7e-05,-0.043581,-0.085632,9.80206
1770803069.5024397,-0.001104,0.002449,0.000729,-0.035202,-0.095209,9.796074
1770803069.507234,-3.9e-05,0.001384,-7e-05,-0.019639,-0.099997,9.811637
1770803069.5114331,0.001293,0.002715,0.000463,-0.041187,-0.092814,9.815228
1770803069.516165,0.001293,-0.002877,-7e-05,-0.061538,-0.101194,9.828396
1770803069.5214086,0.00076,-0.002078,-7e-05,-0.050764,-0.096406,9.812834
1770803069.5261304,-0.001104,5.2e-05,-0.000603,-0.02323,-0.089223,9.808045
1770803069.531637,0.000494,0.006177,0.000463,-0.016049,-0.080843,9.802059
1770803069.5374277,-0.001104,0.00378,-0.000336,-0.037596,-0.096406,9.804454
1770803069.5438185,-3.9e-05,-0.001546,-0.000336,-0.063932,-0.099997,9.814031
1770803069.5474343,-0.000305,-0.001013,-0.000603,-0.044778,-0.102391,9.818819
1770803069.5530136,0.001026,-0.00341,-0.000869,-0.012457,-0.078449,9.820016
1770803069.5584633,-0.000838,0.005378,0.000463,-0.014852,-0.09042,9.81403
1770803069.568748,-0.000305,5.2e-05,0.000196,-0.053158,-0.097603,9.803257
1770803069.5688024,0.000227,-0.001812,-7e-05,-0.091465,-0.097603,9.800863
1770803069.5714993,0.001559,-0.004209,-0.000603,-0.03999,-0.096406,9.805651
1770803069.576669,0.000227,0.00378,0.000729,-0.007668,-0.089223,9.812834
1770803069.581764,-0.000572,0.005112,0.000196,-0.000486,-0.091617,9.82241
1770803069.5871847,-0.003501,0.008042,0.001528,-0.048372,-0.096406,9.824803
1770803069.595244,-0.003501,0.001916,0.000463,-0.072312,-0.0988,9.810439
1770803069.5973659,0.000227,-0.003676,0.000196,-0.066326,-0.080843,9.814031
1770803069.60226,0.001559,-0.00128,0.000196,0.003106,-0.078449,9.79368
1770803069.6068864,-3.9e-05,0.004047,-0.000336,-0.007669,-0.077252,9.791286
1770803069.6133559,-3.9e-05,0.002715,0.000463,-0.037596,-0.095209,9.814031
1770803069.6196592,0.00076,-0.003144,-7e-05,-0.067523,-0.099997,9.828396
1770803069.6225646,-0.002969,0.002715,0.000463,-0.063932,-0.0988,9.818819
1770803069.627091,-0.000572,0.008042,0.002061,-0.001685,-0.101194,9.815227
1770803069.6323404,-3.9e-05,0.001916,0.000463,0.001909,-0.092814,9.794877
1770803069.6382558,0.001293,-0.002877,-0.000336,-0.028019,-0.0988,9.80206
1770803069.643121,-0.000305,5.2e-05,0.000196,-0.06034,-0.080843,9.809242
1770803069.647516,-0.001903,-0.000747,0.000196,-0.072311,-0.091617,9.814031
1770803069.653713,-0.002702,0.008042,0.000196,-0.019641,-0.07845,9.810438
1770803069.6609104,0.000227,-0.002611,0.000196,-0.006471,-0.085632,9.816425
1770803069.6626387,0.000494,0.000318,0.000196,-0.012456,-0.095209,9.799666
1770803069.6713936,-0.000572,0.004313,0.000196,-0.057947,-0.096406,9.80206
1770803069.6727157,-0.001104,-0.001013,0.000463,-0.065129,-0.089223,9.81044
1770803069.6782792,0.000227,-0.002078,-0.000603,-0.037596,-0.086829,9.800863
1770803069.6831906,-0.001903,0.00165,0.000196,-0.004077,-0.088026,9.811637
1770803069.6888285,0.001825,0.002982,0.000729,-0.010063,-0.088026,9.809242
1770803069.6943533,-0.001903,0.004579,0.000729,-0.05675,-0.082041,9.812833
1770803069.6980264,0.000227,-0.002611,-7e-05,-0.072312,-0.083238,9.814031
1770803069.703488,0.001026,-0.001812,0.000729,-0.057946,-0.094012,9.805651
1770803069.7107568,-0.001104,-0.001812,-7e-05,-0.016048,-0.088026,9.809242
1770803069.7131772,-0.001371,0.004846,0.000729,-0.012457,-0.082041,9.805651
1770803069.7196822,0.001825,0.001117,0.000196,-0.044778,-0.097603,9.818819
1770803069.7244387,-3.9e-05,0.001117,0.000729,-0.065129,-0.101194,9.83079
1770803069.7297332,0.001293,-0.002078,-7e-05,-0.055552,-0.101194,9.815228
1770803069.7354014,-0.000305,0.000851,-7e-05,-0.013654,-0.086829,9.809242
1770803069.738664,0.000494,0.000851,-0.000603,-0.016048,-0.088026,9.788892
1770803069.743416,0.00076,0.003248,0.000463,-0.037596,-0.095209,9.814031
1770803069.748747,-0.003767,0.002715,-0.000869,-0.066326,-0.089223,9.817622
1770803069.7551355,-0.000305,-0.00341,-7e-05,-0.05675,-0.086829,9.815228
1770803069.7592854,0.000494,0.00165,-7e-05,-0.035201,-0.077252,9.815228
1770803069.765387,0.000227,-0.002078,-0.000869,-0.020836,-0.096406,9.808045
1770803069.773668,0.001559,-0.001013,-0.000336,-0.028019,-0.095209,9.806848
1770803069.7751079,0.001825,-0.001812,-0.000603,-0.051961,-0.095209,9.810439
1770803069.779783,-0.000838,-0.00128,-7e-05,-0.04837,-0.096406,9.800862
1770803069.7848325,0.001293,0.000585,-0.000336,-0.03161,-0.094012,9.820016
1770803069.7932324,-3.9e-05,0.002715,0.000196,-0.034005,-0.091617,9.824804
1770803069.7943056,-0.000305,0.003248,0.001262,-0.047173,-0.0988,9.818819
1770803069.8000758,0.003423,-0.006872,-7e-05,-0.049568,-0.091618,9.820015
1770803069.8044977,-3.9e-05,-0.003676,-0.000603,-0.049567,-0.095209,9.803256
1770803069.809261,-0.001371,0.004047,-0.000336,-0.035202,-0.091618,9.804453
1770803069.8146214,-0.000305,0.000585,-7e-05,-0.030413,-0.088026,9.809242
1770803069.8201683,0.002624,-0.005541,-0.001135,-0.025626,-0.095209,9.816424
1770803069.8259225,0.001293,5.2e-05,0.000196,-0.042384,-0.094012,9.828396
1770803069.8322186,-0.000305,-0.003144,-0.000869,-0.051961,-0.091617,9.821213
1770803069.8368406,-0.000305,-0.001546,-7e-05,-0.041187,-0.095209,9.808045
1770803069.8442564,0.000494,0.003248,0.000196,-0.030413,-0.099997,9.804453
1770803069.8448403,-0.001371,0.001384,-0.000603,-0.024428,-0.076055,9.804454
1770803069.850494,-0.002702,0.00378,-0.000336,-0.051961,-0.091618,9.81403
1770803069.8551776,-0.001903,0.005112,-0.000336,-0.059144,-0.097603,9.818818
1770803069.8605442,0.00076,0.001117,0.000995,-0.041187,-0.095209,9.821213
1770803069.865368,-0.001104,0.001916,-7e-05,-0.037596,-0.096406,9.810439
1770803069.8758736,-0.000838,0.000585,0.000196,-0.019639,-0.092814,9.797271
1770803069.8759165,0.000494,-0.002078,0.000196,-0.018442,-0.079646,9.805651
1770803069.880135,0.001825,-0.006606,-0.001402,-0.02802,-0.083238,9.804453
1770803069.8872848,0.001293,-0.002078,-0.000336,-0.047173,-0.084435,9.798468
1770803069.8911278,0.00076,0.001384,0.000729,-0.043581,-0.089223,9.811636
1770803069.89561,-3.9e-05,0.001916,0.000995,-0.041187,-0.079646,9.817622
1770803069.901048,-0.000305,0.002449,-7e-05,-0.03161,-0.088026,9.810439
1770803069.9066386,-0.001371,0.000851,-0.001135,-0.043581,-0.085632,9.805651
1770803069.9114714,-0.001637,0.000851,-0.000336,-0.050764,-0.097603,9.800862
1770803069.9163094,0.001559,-0.004209,0.000196,-0.042385,-0.097603,9.80565
1770803069.923337,-0.002968,0.003248,0.000196,-0.023231,-0.0988,9.811636
1770803069.927921,-0.001371,0.003248,-0.000336,-0.010063,-0.095209,9.816424
1770803069.932112,-0.000838,0.004313,0.001262,-0.025625,-0.089223,9.816424
1770803069.9390361,-0.003501,0.00165,-7e-05,-0.04837,-0.09042,9.809242
1770803069.9414632,0.00076,-0.003676,-0.000336,-0.05675,-0.09042,9.81403
1770803069.9458385,-0.00217,0.00165,0.000463,-0.044778,-0.088026,9.798468
1770803069.951318,0.004488,-0.004475,0.000196,-0.014851,-0.08683,9.81403
1770803069.9560418,-0.001104,0.004047,0.000463,-0.038793,-0.094012,9.811636
1770803069.9610653,0.001026,-0.001812,-0.000336,-0.053158,-0.088026,9.831987
1770803069.9684408,-3.9e-05,-0.006872,-0.001135,-0.049568,-0.095209,9.822409
1770803069.971582,0.002624,-0.00341,-7e-05,-0.028019,-0.092815,9.820016
1770803069.9792433,-0.002968,0.003248,-0.000336,-0.006471,-0.089223,9.81403
1770803069.9811878,-0.001104,0.004313,0.000729,-0.030414,-0.097603,9.787694
1770803069.9874098,0.001559,-0.002877,0.000196,-0.062735,-0.092815,9.788891
1770803069.9919693,0.001559,-0.00341,-0.001135,-0.062735,-0.091617,9.811636
1770803069.9963984,0.000227,-0.000214,0.000463,-0.055552,-0.096406,9.817622
1770803070.0015428,0.00076,-0.00128,-7e-05,-0.020836,-0.079646,9.82241
1770803070.0076048,-0.001104,0.002449,0.000196,-0.024428,-0.078449,9.809242
1770803070.0121613,0.00076,5.2e-05,0.000463,-0.049567,-0.091617,9.810439
1770803070.0168178,0.00076,5.2e-05,0.000196,-0.050764,-0.089223,9.808045
1770803070.0222495,0.00076,-0.000747,-0.000336,-0.043581,-0.086829,9.81403
1770803070.026588,0.000227,0.002183,0.000995,-0.022034,-0.099997,9.803256
1770803070.0325162,0.000227,0.000585,0.000196,-0.020836,-0.094012,9.823607
1770803070.0380414,-0.004034,0.014433,0.001262,-0.039997,-0.110773,9.816421
1770803070.0423055,0.002092,-0.00341,-0.000336,-0.051961,-0.096406,9.817621
1770803070.0471137,0.000494,5.2e-05,0.000995,-0.053158,-0.09042,9.808045
1770803070.0518582,-0.001637,0.002183,0.000196,-0.042384,-0.099997,9.803256
1770803070.057365,-0.001104,-0.000214,0.000196,-0.037596,-0.089223,9.816424
1770803070.062805,-0.000838,-0.001546,-0.000336,-0.047173,-0.094012,9.812833
1770803070.080763,-0.003501,0.003514,0.000463,-0.037596,-0.089224,9.823606
1770803070.0808737,-0.002436,0.005378,0.000729,-0.041188,-0.092815,9.827197
1770803070.0809093,-3.9e-05,0.000851,-0.000336,-0.034005,-0.089223,9.812833
1770803070.081996,0.00076,-0.000214,0.000196,-0.041187,-0.102391,9.803256
1770803070.089474,-3.9e-05,-0.001013,-7e-05,-0.047173,-0.095209,9.815227
1770803070.0921729,-0.000572,-0.000747,-7e-05,-0.034004,-0.094012,9.811636
1770803070.097669,0.003423,-0.007937,-0.001135,-0.044781,-0.097604,9.810437
1770803070.1043296,0.001825,0.001117,0.000463,-0.035202,-0.092814,9.817621
1770803070.1076071,0.000494,-0.001013,-7e-05,-0.059144,-0.089223,9.810439
1770803070.1132197,-0.001637,0.004047,0.000463,-0.045976,-0.097603,9.809241
1770803070.1178792,-0.000305,0.001384,0.000995,-0.020836,-0.088026,9.79727
1770803070.124244,0.001026,0.000585,0.000463,-0.016048,-0.099997,9.802059
1770803070.128327,0.000227,-0.002611,-0.001135,-0.035202,-0.088026,9.794876
1770803070.1334658,-0.00217,0.002183,0.000196,-0.050764,-0.083238,9.812833
1770803070.1392808,0.001026,-0.001812,-0.000603,-0.069918,-0.086829,9.829592
1770803070.1447887,-0.001104,0.001384,0.000463,-0.055552,-0.094012,9.806847
