Topic:,/fixposition/poiimu
time,ang_vel_x,ang_vel_y,ang_vel_z,lin_acc_x,lin_acc_y,lin_acc_z
1770803079.4401214,0.00101,0.00024,-0.00033,-0.0356,-0.0942,9.8055
1770803079.493007,-0.00153,0.00164,-0.00016,-0.0254,-0.0946,9.8054
1770803079.540101,0.00096,-0.00364,-0.00085,-0.0332,-0.0888,9.8116
1770803079.5923827,0.00123,-0.00209,-0.0,-0.0335,-0.0869,9.8
1770803079.6417663,-0.00043,0.00177,0.00037,-0.0438,-0.094,9.8057
1770803079.6937912,0.00048,-0.0019,0.00039,-0.0417,-0.0884,9.8212
1770803079.7411344,0.00056,-0.00261,-0.0001,-0.0396,-0.0861,9.8041
1770803079.790219,0.00159,-0.00244,-4e-05,-0.0357,-0.0887,9.8092
1770803079.840256,-0.00081,0.00208,0.00016,-0.0331,-0.0974,9.8141
1770803079.8899825,-0.00115,0.00187,0.00043,-0.0341,-0.0959,9.81
1770803079.9405565,-0.0001,-0.00067,-0.00014,-0.0297,-0.0967,9.8121
1770803079.99162,-0.00062,0.00037,0.0002,-0.0382,-0.0918,9.8045
1770803080.040931,0.00099,-0.00081,-6e-05,-0.0331,-0.0926,9.8094
1770803080.0916283,0.00098,0.0004,0.00035,-0.0428,-0.0928,9.812
1770803080.1411612,0.00063,-0.00251,-0.00067,-0.0342,-0.0945,9.8055
1770803080.1970806,-0.0007,0.00073,0.00012,-0.0346,-0.0978,9.8111
1770803080.2408838,-0.00063,6e-05,-0.00037,-0.0372,-0.0904,9.8048
1770803080.2900982,-0.00071,0.00445,0.00027,-0.0394,-0.0934,9.8132
1770803080.341749,0.00079,-0.00049,0.00016,-0.0436,-0.0947,9.8165
1770803080.3902977,0.00082,0.00125,7e-05,-0.0501,-0.089,9.8198
1770803080.4400446,-0.00139,0.00406,0.00035,-0.0278,-0.0944,9.806
1770803080.4907365,0.00096,-0.00155,-0.0,-0.0302,-0.0933,9.8097
1770803080.540885,-0.00132,0.00208,-0.0003,-0.0161,-0.0947,9.8074
1770803080.5961826,0.00067,-0.00131,-0.00024,-0.0301,-0.087,9.8126
1770803080.6467314,-0.00017,-0.00174,-0.00025,-0.0392,-0.0877,9.8059
1770803080.6901941,-0.00071,0.00084,0.00034,-0.0339,-0.0904,9.8107
1770803080.7408876,-0.00109,0.00154,5e-05,-0.0323,-0.0982,9.8126
1770803080.7912743,-0.00023,0.00066,-0.00023,-0.0347,-0.1035,9.8041
1770803080.8439865,0.00106,-0.00207,-0.00042,-0.0404,-0.093,9.8141
1770803080.8908443,-0.00102,0.00173,0.0001,-0.0389,-0.0855,9.8043
1770803080.9400253,8e-05,0.00154,-0.00031,-0.0282,-0.0888,9.8101
1770803080.9932427,0.00062,-0.00139,-0.00096,-0.0235,-0.0906,9.8079
1770803081.048544,0.00046,0.00255,0.00014,-0.0248,-0.0901,9.8059
1770803081.090497,-0.00015,-0.00073,-0.00018,-0.0277,-0.091,9.8066
1770803081.1421633,0.00096,-0.00142,-0.00051,-0.0249,-0.096,9.8072
1770803081.1906571,0.00057,-0.00283,-0.00039,-0.0332,-0.111,9.8137
1770803081.243938,0.00131,-0.00097,0.00016,-0.0299,-0.1021,9.811
1770803081.2920375,-0.00148,0.00062,-4e-05,-0.056,-0.092,9.8189
1770803081.3470268,0.00136,0.00098,0.00054,-0.0455,-0.0843,9.7998
1770803081.3918908,0.00121,0.00025,0.00034,-0.0476,-0.0873,9.8134
1770803081.4495416,-0.00069,0.00232,0.00032,-0.0252,-0.1143,9.8102
1770803081.4908032,0.00041,-0.0017,-0.00081,-0.0341,-0.0984,9.8081
1770803081.5415015,0.00019,0.00045,-0.00045,-0.0191,-0.0811,9.7958
1770803081.5908709,-0.00011,0.0012,-0.00035,-0.029,-0.0911,9.8139
1770803081.643224,0.00044,-0.00032,0.00013,-0.0225,-0.1015,9.8234
1770803081.692378,-0.00096,0.00085,-9e-05,-0.0356,-0.0975,9.8004
1770803081.7411623,-0.00029,0.00115,0.00043,-0.0194,-0.0918,9.809
1770803081.7907455,0.00074,-0.00018,-0.00029,-0.0236,-0.1006,9.8116
1770803081.8403585,0.00044,-0.00102,0.00015,-0.0357,-0.0928,9.8102
1770803081.8945646,5e-05,-0.00153,0.00012,-0.0352,-0.0843,9.8059
1770803081.9401977,-0.0002,-0.00312,-0.00035,-0.0514,-0.0922,9.8155
1770803081.990017,-0.00037,-0.00094,5e-05,-0.06,-0.0975,9.8057
1770803082.0399616,0.00151,-0.00342,-0.00047,-0.0436,-0.0966,9.8187
1770803082.0920844,0.00128,-0.00389,0.00016,-0.0357,-0.0913,9.8113
1770803082.140573,0.00063,-0.00059,-0.00023,-0.0486,-0.0936,9.8042
1770803082.1907394,0.00059,-0.00118,-0.00012,-0.0389,-0.0889,9.8096
1770803082.2405577,-0.00154,0.00172,-3e-05,-0.0329,-0.0921,9.8064
1770803082.2932901,0.00067,0.00031,9e-05,-0.0198,-0.0833,9.8088
1770803082.3426905,-0.00081,0.00112,-0.00021,-0.0247,-0.0821,9.8049
1770803082.391978,9e-05,-0.00123,0.00021,-0.0165,-0.094,9.8128
1770803082.4403327,-0.00145,0.00054,-0.00022,-0.0368,-0.0964,9.8057
1770803082.4904284,-0.00152,0.00293,-1e-05,-0.0454,-0.0938,9.8174
1770803082.5409634,-0.00072,0.00384,-0.00016,-0.0199,-0.0987,9.8097
1770803082.5904665,-0.00189,0.00444,0.00017,-0.0243,-0.1023,9.8092
1770803082.64184,0.00162,-0.00388,-0.00035,-0.0375,-0.1028,9.8094
1770803082.6920068,-0.00052,0.00178,0.00018,-0.0443,-0.1021,9.8151
1770803082.7424715,0.00022,-0.00046,-1e-05,-0.0409,-0.0839,9.8045
1770803082.7915003,0.00071,-0.00086,-7e-05,-0.0712,-0.0886,9.8018
1770803082.8403192,3e-05,0.00176,0.00014,-0.062,-0.0844,9.808
1770803082.8908324,-3e-05,0.0022,0.00015,-0.0491,-0.0904,9.8073
1770803082.9402306,-0.00066,0.00352,6e-05,-0.0161,-0.0975,9.814
1770803082.9927745,-0.00181,0.00361,-0.00032,-0.0238,-0.0821,9.803
1770803083.0401862,0.00174,-0.00054,0.00017,-0.0328,-0.0947,9.8139
1770803083.0902631,0.00259,-0.00145,-6e-05,-0.0294,-0.0959,9.8071
1770803083.140257,-0.00029,0.00281,0.0003,-0.0416,-0.095,9.8086
1770803083.1916738,-0.00096,0.00265,0.00018,-0.036,-0.0873,9.7974
1770803083.2413337,0.00158,-0.00131,-1e-05,-0.0353,-0.084,9.8037
1770803083.2914553,4e-05,-0.00026,-0.00037,-0.0408,-0.0849,9.8112
1770803083.3402882,0.00048,0.00121,0.00052,-0.0383,-0.0974,9.8109
1770803083.3962588,-6e-05,-0.00176,0.00013,-0.0395,-0.0935,9.8102
1770803083.443122,-0.0019,0.00625,0.00027,-0.0427,-0.0796,9.8077
1770803083.495298,0.00103,-0.00213,-0.00046,-0.0509,-0.0895,9.8119
1770803083.5402,0.00082,-0.00241,-0.00016,-0.0338,-0.0943,9.8013
1770803083.59025,0.0009,-0.00175,-0.00044,-0.0369,-0.0934,9.8253
1770803083.6399076,-0.00013,0.00183,0.00017,-0.0367,-0.0822,9.8065
1770803083.6920114,0.00076,-0.00112,0.00027,-0.036,-0.0889,9.813
1770803083.7410235,0.00014,0.00143,0.00035,-0.0362,-0.0966,9.8056
1770803083.7949822,0.00063,-0.00233,1e-05,-0.0421,-0.0852,9.8022
1770803083.845141,0.00051,-0.00217,-0.00044,-0.0326,-0.092,9.8219
1770803083.8900938,-4e-05,-0.00049,-0.00012,-0.0341,-0.0998,9.8031
1770803083.9420555,0.0007,0.00077,-0.00017,-0.0333,-0.0915,9.8165
1770803083.990081,0.00059,0.00047,-8e-05,-0.0373,-0.0838,9.7965
1770803084.041684,0.00118,-0.00091,0.00047,-0.0396,-0.0952,9.8088
1770803084.0930808,0.00035,-0.00143,0.00021,-0.0361,-0.0978,9.8093
1770803084.1432135,-0.00027,0.00057,-0.00018,-0.0434,-0.0801,9.8207
1770803084.1900327,0.00053,-0.00153,-0.00102,-0.0422,-0.0921,9.8155
1770803084.2434094,0.00163,-0.00345,-0.00029,-0.0469,-0.0863,9.8103
1770803084.291563,-0.00018,0.00248,-0.00036,-0.0378,-0.0778,9.817
1770803084.3402238,0.00033,2e-05,-0.00019,-0.0321,-0.1023,9.805
1770803084.3912134,-0.00046,0.00046,-0.00015,-0.0407,-0.0993,9.8054
1770803084.4405856,-0.00122,0.00171,-6e-05,-0.0313,-0.0821,9.811
1770803084.491633,-0.00055,0.00219,0.00024,-0.0348,-0.0911,9.8125
1770803084.5419726,-0.00077,0.00105,0.00018,-0.0466,-0.1066,9.794
1770803084.5914288,0.0016,-0.00225,-0.00056,-0.0452,-0.0872,9.818
1770803084.6400442,-0.00037,-0.00155,-0.00033,-0.0431,-0.0857,9.7986
1770803084.6909637,0.00065,-3e-05,0.00049,-0.0509,-0.0992,9.8236
1770803084.7438629,-0.0008,-0.00085,-0.00048,-0.0372,-0.1032,9.8015
1770803084.7919106,-0.00092,-0.00187,-0.0012,-0.03,-0.0814,9.8147
1770803084.8419666,0.00076,-0.00151,-0.0004,-0.0303,-0.0934,9.8073
1770803084.8904774,-0.00061,0.00033,-1e-05,-0.0404,-0.0974,9.8082
1770803084.9438798,-0.00188,0.00253,0.00019,-0.0344,-0.0919,9.8126
1770803084.991353,0.00051,0.00055,0.0002,-0.0379,-0.0831,9.8039
1770803085.0423262,0.0001,0.00023,0.00052,-0.0467,-0.1011,9.808
1770803085.0922,0.00142,-0.00258,-0.00046,-0.0402,-0.0908,9.8063
1770803085.146135,0.00093,-0.0016,-0.00049,-0.0464,-0.09,9.8116
1770803085.1917353,-0.00207,0.00034,-0.00075,-0.0391,-0.0854,9.8091
1770803085.2418597,8e-05,0.0003,0.00016,-0.0336,-0.093,9.8146
1770803085.2911737,0.00017,-0.00126,2e-05,-0.0302,-0.1033,9.8117
1770803085.3416662,0.00032,0.00132,-0.0,-0.0291,-0.0941,9.812
1770803085.3905685,0.0,0.0022,0.00023,-0.0441,-0.0865,9.8068
1770803085.4427876,-0.00104,0.001,2e-05,-0.0434,-0.0959,9.8101
1770803085.4917023,-0.00027,-0.00177,-0.00076,-0.0415,-0.0915,9.8044
1770803085.5433207,-0.0007,0.00351,0.00079,-0.0349,-0.0961,9.8105
1770803085.5913522,0.00238,-0.00138,0.00042,-0.0519,-0.1018,9.809
1770803085.6468825,-3e-05,0.00052,-0.0002,-0.0367,-0.0914,9.8045
1770803085.6908572,-0.00065,0.00068,-0.00074,-0.0407,-0.0919,9.8203
1770803085.7403414,0.00013,-0.00016,4e-05,-0.0396,-0.0925,9.8124
1770803085.7930539,0.00098,0.00064,0.00011,-0.028,-0.0949,9.8189
1770803085.8423421,0.00087,0.00054,-0.00014,-0.0211,-0.093,9.7991
1770803085.8912227,-0.00047,0.00295,0.00029,-0.0318,-0.0923,9.8081
1770803085.9442286,0.00054,-0.00011,-0.00012,-0.0235,-0.1028,9.801
1770803085.9918811,-0.0007,-0.00018,-0.00055,-0.0375,-0.0941,9.8102
1770803086.0403235,-0.00134,0.00238,-3e-05,-0.0443,-0.0968,9.8028
1770803086.091526,-1e-05,-0.00058,-0.00042,-0.0325,-0.0852,9.812
1770803086.1415327,-0.0001,0.00098,0.00023,-0.0296,-0.0895,9.8121
1770803086.1926594,-0.00051,-2e-05,0.0001,-0.0437,-0.0956,9.8041
1770803086.2407892,-0.00036,0.00086,0.00034,-0.0538,-0.0932,9.82
1770803086.2908854,9e-05,-0.00166,-0.0002,-0.0635,-0.0971,9.8171
1770803086.3425856,-3e-05,0.00187,0.00013,-0.0465,-0.0962,9.8046
1770803086.390563,4e-05,-0.00123,-0.00066,-0.049,-0.0874,9.8079
1770803086.4410532,0.00159,0.00078,-0.00017,-0.0543,-0.0792,9.8096
1770803086.4913156,0.00035,0.00024,0.0001,-0.0463,-0.0974,9.8134
1770803086.5435472,-0.00116,0.00228,0.00039,-0.0435,-0.1034,9.8046
1770803086.5905268,-0.00014,0.00047,-0.00026,-0.0299,-0.0914,9.8158
1770803086.6404357,0.0011,-0.00146,0.00017,-0.0377,-0.0945,9.805
1770803086.6923692,-0.0014,0.00226,0.00016,-0.0497,-0.0928,9.8189
1770803086.7424345,-0.00018,-0.00094,-0.00016,-0.0323,-0.096,9.8108
1770803086.791663,-3e-05,0.00165,-3e-05,-0.0375,-0.0604,9.814
1770803086.841629,-0.0022,0.00419,0.00035,-0.0452,-0.0878,9.8105
1770803086.891421,0.00019,0.00119,0.00019,-0.033,-0.1217,9.8172
1770803086.9413621,-0.00102,0.00231,0.00027,-0.0405,-0.0921,9.8115
1770803086.992037,0.00025,-0.00145,-0.00077,-0.0456,-0.0689,9.8059
1770803087.0403569,-0.00047,0.00381,0.00057,-0.0253,-0.1014,9.7989
1770803087.0902095,0.00101,-0.00334,-0.0001,-0.0596,-0.0868,9.83
1770803087.1400585,-8e-05,-7e-05,-7e-05,-0.0449,-0.0946,9.8125
1770803087.191148,0.00163,-0.0011,0.00032,-0.0434,-0.0854,9.8254
