Time,Inputs | Throttle Command,Inputs | Mapped Throttle,Inputs | Throttle Pot,Motor | Motor RPM,Vehicle | Vehicle Speed,Vehicle | Vehicle Acceleration,Vehicle | Time Between Speeds,Vehicle | Braking Distance Captured
56:51.5,75,74.7,3.58,2005,16.7,0,6.6,0
56:51.7,76.3,75.9,3.59,2027,17.1,0.252,6.81,0
56:51.8,74.9,74.6,3.56,2031,17.4,0.181,6.92,0
56:51.9,76.6,76.3,3.64,2045,17.8,0.243,7,0
56:52.0,75.4,76.5,3.61,2052,17.6,0,7.11,0
56:52.1,76.5,75.2,3.64,2060,18.1,0.278,7.21,0
56:52.7,74.4,75.5,3.6,2112,17.9,0,7.83,0
56:52.9,74.3,74.2,3.66,2129,18,0.022,8.05,0
56:53.4,76.2,78.2,3.6,2163,19,0.495,8.56,0
56:53.5,75.6,74.9,3.6,2165,17.8,0,8.65,0
56:53.7,75.5,73.7,3.6,2176,18,0.075,8.86,0
56:53.9,75.6,75.3,3.58,2172,18.8,0.057,8.97,0
56:54.0,75.8,73.4,3.49,2186,18.2,0,9.07,0
56:54.0,74.7,74.9,3.62,2181,18,0,9.16,0
56:54.4,76.1,75.3,3.55,2202,19.1,0.601,9.47,0
56:54.6,75.7,75.3,3.66,2205,19.6,0.818,9.67,0
56:54.7,74.3,74.2,3.52,2214,17.9,0,9.77,0
56:54.8,75.4,77.5,3.62,2216,19.7,0.305,9.87,0
56:54.9,74.8,73.9,3.57,2226,18.6,0,9.97,0
56:55.0,74,75.2,3.65,2220,19.1,0,10.06,0
56:55.5,76.6,75.5,3.52,2262,19.6,0.575,10.64,0
56:55.6,74.8,74.1,3.51,2244,18.2,0,10.74,0
56:55.7,76.1,75.1,3.58,2259,20.6,0.796,10.84,0
56:55.8,73.8,75.3,3.51,2262,18.2,0,10.94,0
56:55.9,75.4,76.7,3.6,2258,19.7,0.057,11.04,0
56:56.5,75.1,76.4,3.61,2281,18.8,0,11.61,0
56:56.6,75.9,77.7,3.54,2287,19.3,0.637,11.71,0
56:56.8,75,77.2,3.67,2284,20.3,0.442,11.9,0
56:56.9,74.6,73.4,3.54,2286,18.6,0,12.02,0
56:57.2,74.5,75.1,3.58,2286,19.3,0,12.3,0
56:57.4,75.5,75,3.57,2295,20,0.486,12.53,0
56:57.6,74.9,73.6,3.59,2294,19.2,0,12.71,0
56:57.7,75.6,74.6,3.54,2299,19,0.092,12.82,0
56:57.9,75.2,75.3,3.67,2302,20.1,0,12.95,0
56:58.2,75.5,74.2,3.56,2304,18.8,0,13.33,0
56:58.4,75.1,73.9,3.62,2309,18.6,0.026,13.53,0
56:58.6,75.4,75.6,3.59,2318,19.1,0,13.71,0
56:58.7,74.9,77.6,3.62,2310,19.6,0,13.79,0
56:59.3,75,75.3,3.57,2314,19.2,0,14.34,0
56:59.4,76.6,76.5,3.58,2326,20.7,0.686,14.44,0
56:59.5,74.6,74.3,3.62,2319,19.3,0,14.6,0
56:59.9,74.8,74.3,3.53,2339,19.7,0,15.04,0
57:00.2,76.1,75.5,3.54,2341,18.2,0.017,15.31,0
57:00.3,76,75.5,3.64,2333,19.7,0.442,15.42,0
57:01.0,76.3,75,3.55,2350,19.9,0,16.08,0
57:01.1,74.9,74.9,3.62,2331,19.7,0.221,16.19,0
57:01.5,76.6,73.4,3.61,2337,17.8,0,16.62,0
57:02.1,74,73.1,3.61,2325,18.7,0,17.18,0
57:02.2,76.1,77.5,3.57,2337,20.7,0.123,17.31,0
57:02.3,74.6,73.5,3.57,2340,18.8,0,17.38,0
57:02.8,75,75.5,3.56,2331,18,0,17.92,0
57:02.9,75.2,78.1,3.59,2320,20.1,0.703,18.02,0
57:03.0,76.5,76.2,3.6,2336,19.9,0.225,18.11,0
57:03.1,74.3,73.8,3.54,2319,18.9,0.495,18.22,0
57:03.3,76.6,75.1,3.65,2328,20,0.017,18.34,0
57:03.4,74,74.8,3.58,2320,17.9,0,18.44,0
57:04.0,76.3,77.4,3.57,2300,20,0.5,19.06,0
57:04.2,75.3,77.4,3.62,2286,19.9,0.389,19.3,0
57:04.3,75.1,75.8,3.52,2295,17.6,0,19.4,0
57:04.4,73.9,75.4,3.6,2275,19,0.327,19.5,0
57:05.0,75.3,75.1,3.55,2280,18.4,0.495,20.11,0
57:05.1,73.8,74.6,3.53,2263,18.3,0.177,20.2,0
57:05.3,73.7,73.7,3.54,2270,17.6,0,20.41,0
57:05.5,75.3,74.5,3.6,2267,19.5,0.323,20.52,0
57:05.6,76.1,74.3,3.6,2282,18.1,0.243,20.61,0
