Time,Inputs | Throttle Command,Inputs | Mapped Throttle,Inputs | Throttle Pot,Motor | Motor RPM,Vehicle | Vehicle Speed,Vehicle | Vehicle Acceleration,Vehicle | Time Between Speeds,Vehicle | Braking Distance Captured
09:00.1,59.5,59.4,3,1808,15.6,0,8.44,0
09:00.2,59.8,60.5,3.04,1817,15.5,0,8.53,0
09:00.3,59.5,59.1,2.98,1825,15.6,0.084,8.62,0
09:00.4,59.6,60.5,3.01,1832,16,0,8.71,0
09:00.8,61.2,59.6,3.08,1868,16.1,0.177,9.14,0
09:01.8,60.4,59.3,3,1923,16.5,0.101,10.07,0
09:01.9,60.4,59.8,3.04,1930,16.3,0,10.16,0
09:01.9,60,59.8,3.01,2049,17.4,0.225,12.16,0
09:04.0,60.9,61.5,3.04,2054,17.7,0.247,12.26,0
09:04.1,60.3,60.2,3.01,2059,17.5,0,12.35,0
09:04.2,59.3,61.6,3.05,2060,17.2,0,12.44,0
09:04.4,60.4,61.8,3.03,2069,17.7,0.168,12.7,0
09:05.6,59.9,59.5,2.99,2107,17.5,0.053,13.9,0
09:05.7,58.9,59.8,3.02,2110,17.7,0.216,14,0
09:05.8,58.7,58,3.04,2109,17.7,0.15,14.1,0
09:05.9,59.1,59.2,2.96,2109,17.6,0,14.2,0
09:06.0,59.3,59.8,2.99,2109,17.6,0,14.3,0
09:06.1,58.2,58.1,3.01,2110,17.4,0.101,14.4,0
09:07.1,58.6,60.1,3.04,2101,17.4,0.097,15.39,0
09:07.2,58.7,59.1,3.03,2099,17.5,0.03,15.5,0
09:07.3,59.3,58.1,2.96,2095,17.5,0,15.61,0
09:07.4,59.3,58.1,2.97,2092,17.3,0,15.7,0
09:08.8,58.2,58.1,3.04,2064,17.2,0,17.02,0
09:09.6,59.1,58.3,2.98,2047,16.8,0,17.9,0
09:09.7,59.8,59.2,2.98,2047,16.8,0.252,17.99,0
09:09.9,60,59.2,2.98,2045,17.3,0,18.18,0
09:10.0,59.1,59.3,3.04,2044,17,0,18.27,0
09:10.1,60.5,60,3.05,2044,17,0.053,18.36,0
09:10.2,59.4,60,2.97,2043,16.5,0,18.46,0
09:10.6,60.1,60.3,3.03,2040,16.8,0.234,18.82,0
09:11.5,60.2,60,3.11,2064,17.3,0.101,19.71,0
09:11.5,60.3,59.5,3.02,2066,17.4,0.066,19.8,0
09:11.7,60.9,61.4,3.01,2070,17.4,0.053,19.99,0
09:11.8,59.8,60.2,3.06,2070,17.2,0,22.24,0
09:14.1,59.8,58.6,2.99,2063,16.9,0.199,22.34,0
09:14.2,60.7,60,3.03,2065,17.4,0.252,22.43,0
09:14.3,60,59.6,3.02,2063,17.3,0,22.52,0
09:14.5,59.5,61.7,3.04,2065,16.9,0,22.71,0
09:15.0,60.8,61.1,3.02,2068,17.4,0,23.22,0
09:15.4,60.3,61.2,3,2071,17.3,0,25.36,0
09:17.2,60.8,60.5,3,2071,17.4,0.03,25.46,0
09:17.4,59.7,60.3,2.98,2074,17.3,0,25.66,0
09:17.5,59.7,59.4,3.03,2074,17.4,0,25.77,0
09:17.6,60.6,59.4,3.04,2077,17.4,0.15,25.86,0
09:17.7,60.6,60.8,3.02,2079,17.2,0,25.96,0
09:18.1,60.1,61.4,3.02,2082,17.4,0.07,26.28,0
09:19.0,59.8,58.9,3.06,2088,17.6,0.172,27.22,0
09:19.1,59.6,59.5,3.01,2091,17.7,0.066,27.32,0
09:19.2,58.6,59.4,2.99,2089,17.4,0.11,27.43,0
09:19.3,59,58,2.97,2090,17.6,0,27.52,0
09:19.4,59.6,58.4,2.95,2089,17.2,0,27.61,0
09:19.5,59.1,58.2,2.99,2089,17.2,0.208,27.72,0
09:19.7,59,59.2,2.96,2089,17.3,0,27.92,0
09:20.2,59.1,59.2,2.96,2083,17.1,0,28.43,0
09:20.3,59.7,59.2,2.95,2082,17,0,28.53,0
09:20.4,59.5,60.6,3.02,2078,17.1,0,28.62,0
09:20.5,58.9,59.2,3.03,2077,17.3,0.123,28.71,0
09:20.6,59.7,59.6,2.97,2072,17.3,0.208,28.82,0
09:20.7,59.5,60.3,3.06,2070,17,0,28.9,0
09:21.0,59.8,59.5,2.97,2065,17.1,0,29.2,0
09:22.0,61.1,60.3,3.05,2062,17.3,0,30.22,0
09:23.4,60.4,59.3,3.07,2069,17.5,0,31.63,0
09:23.9,61.3,60.6,3.07,2076,17.6,0.07,32.1,0
09:24.0,60.6,59.6,3.05,2076,17.4,0.053,32.25,0
09:24.2,60.4,60.3,3.01,2072,17.2,0,32.44,0
09:24.5,60.5,61,3.02,2068,16.9,0,32.66,0
09:24.6,60.1,59.8,2.99,2063,16.8,0,32.76,0
09:24.6,61.2,61.1,3.08,2060,17.3,0.208,32.85,0
09:24.7,59.9,61.2,3.02,2057,16.9,0,32.96,0
09:25.2,60.7,60.3,3.11,2054,17.3,0,33.39,0
09:25.8,60.4,60.5,2.99,2055,17.1,0.163,34.04,0
09:26.4,60,59.6,3.02,2052,17.1,0.013,34.56,0
09:26.8,60.2,58.8,3.06,2051,16.9,0.084,35,0
09:27.2,60.8,59.8,3.09,2053,17,0,35.4,0
09:27.8,60.9,62.2,3.05,2052,17.4,0,36,0
09:28.0,60.2,60.2,3.06,2050,17,0.123,36.22,0
09:28.1,60.2,59.7,3.07,2051,16.9,0,36.33,0
09:28.2,61.5,61.3,3.08,2053,17.2,0,36.43,0
09:29.1,0,0,0.29,2057,16.4,0,37.25,0
09:29.2,0,0,0.29,2041,16,0,37.34,0
09:29.2,0,0,0.29,2035,16.7,0.256,37.42,0
09:29.3,0,0,0.29,2033,16.3,0,37.52,0
09:29.6,0,0,0.29,2018,16.3,0,37.78,0
09:29.7,0,0,0.29,2012,16.6,0.07,37.86,0
09:29.8,0,0,0.29,2006,16.1,0,37.96,0
09:30.0,0,0,0.29,1986,16.1,0.004,38.14,0
09:30.0,0,0,0.29,1978,15.6,0,38.22,0
09:30.1,0,0,0.29,1964,15.5,0,38.31,0
09:30.5,0,0,0.29,1905,14.9,0.008,38.72,0
09:31.0,0,0,0.29,1838,14.2,0,39.14,0
09:31.0,0,0,0.29,1830,14.8,0.261,39.21,0
09:31.1,0,0,0.29,1814,13.9,0,39.3,0
09:31.2,0,0,0.29,1803,13.9,0,39.38,0
09:31.4,0,0,0.29,1770,13.3,0.123,39.56,0
09:31.5,0,0,0.29,1751,13.7,0.181,39.65,0
09:31.6,0,0,0.29,1728,13.2,0,39.74,0
09:31.7,0,0,0.29,1713,13,0,39.83,0
09:32.1,0,0,0.29,1598,11.3,0.03,40.3,0
09:32.4,0,0,0.27,1503,10.9,0.212,40.62,0
09:32.5,0,0,0.27,1480,9.8,0,40.69,0
09:32.6,0,0,0.27,1447,10.9,0.389,40.78,0
09:32.8,0,0,0.27,1383,10,0.247,40.98,0
09:32.9,0,0,0.27,1351,8.6,0,41.08,0
09:33.0,0,0,0.28,1311,9.1,0.194,41.17,0
09:33.1,0,0,0.28,1280,8.7,0,41.25,0
09:33.5,0,0,0.27,1145,7.3,0,41.62,0
09:33.8,0,0,0.28,1027,6.4,0,41.94,0
09:33.9,0,0,0.28,958,5.9,0,42.11,0
09:34.0,0,0,0.28,935,5.6,0,42.18,0
09:34.2,0,0,0.28,856,5.1,0,42.41,0
09:34.4,0,0,0.28,823,4.9,0,42.52,0
09:35.0,0,0,0.29,621,3.2,0,43.12,0
09:35.0,0,0,0.3,600,3.1,0,43.18,0
09:35.1,0,0,0.3,557,2.7,0,43.23,0
09:35.2,0,0,0.3,525,2.4,0,43.23,0
09:35.3,0,0,0.3,493,2.2,0,43.23,0
09:35.5,0,0,0.3,463,1.9,0,43.23,0
09:35.7,0,0,0.3,379,1.5,0,43.23,0
09:35.9,0,0,0.3,337,1.2,0,43.23,0
09:36.0,0,0,0.3,293,0.9,0,43.23,0
09:36.1,0,0,0.29,268,0.7,0,43.23,0
09:36.3,0,0,0.31,225,0.4,0,43.23,0
09:36.4,0,0,0.31,201,0.2,0,43.23,0
09:36.5,0,0,0.32,186,0.1,0,43.23,0
09:36.6,0,0,0.31,156,0,0,43.23,0
09:36.7,0,0,0.31,136,0,0,43.23,0
09:37.0,0,0,0.3,82,-0.4,0,43.23,0
09:37.2,0,0,0.31,42,-0.5,0,43.23,0
09:37.3,0,0,0.31,28,-0.5,0,43.23,0
09:37.5,0,0,0.31,4,-0.5,0,43.23,0
09:37.6,0,0,0.31,-3,-0.6,0,43.23,0
09:37.7,0,0,0.3,-13,-0.7,0,43.23,0
09:37.8,0,0,0.31,-22,-0.6,0.013,43.23,0
09:38.2,0,0,0.29,-37,-0.3,0.03,43.23,0
09:38.3,0,0,0.29,-34,0,0.03,43.23,0
09:38.4,0,0,0.28,-30,0,0.013,43.23,0
09:38.7,0,0,0.29,-21,0,0,43.23,0
09:38.8,0,0,0.29,-18,0.2,0.132,43.23,0
09:39.4,0,0,0.29,8,0.1,0,43.23,0
09:39.5,0,0,0.29,8,0,0,43.23,0
09:39.7,0,0,0.3,7,0,0,43.23,0
09:39.7,0,0,0.29,6,0,0,43.23,0
09:39.9,0,0,0.29,5,0,0,43.23,0
09:40.0,0,0,0.31,4,0,0,43.23,0
09:40.1,0,0,0.31,3,0,0,43.23,0
09:40.3,0,0,0.29,2,0,0,43.23,0
09:40.5,0,0,0.29,2,0,0,43.23,0
09:41.0,0,0,0.29,1,0,0,43.23,0
09:41.1,0,0,0.29,1,0,0,43.23,0
09:41.2,0,0,0.3,1,0,0,43.23,0
09:42.4,0,0,0.3,0,0,0,43.23,0
09:42.5,0,0,0.29,0,0,0,43.23,0
09:42.7,0,0,0.28,0,0,0,43.23,0
09:42.8,0,0,0.28,0,0,0,43.23,0
09:42.8,0,0,0.28,0,0,0,43.23,0
09:42.9,0,0,0.29,0,0,0,43.23,0
09:43.0,0,0,0.29,0,0,0,43.23,0
09:43.2,0,0,0.3,0,0,0,43.23,0
