Time,Inputs | Throttle Command,Inputs | Mapped Throttle,Inputs | Throttle Pot,Motor | Motor RPM,Vehicle | Vehicle Speed,Vehicle | Vehicle Acceleration,Vehicle | Time Between Speeds,Vehicle | Braking Distance Captured
53:54.4,15.6,15.6,0.82,557,4.5,0,0,0
53:54.8,15.3,15.5,0.82,543,4.4,0.057,0,0
53:55.1,15.6,15.6,0.82,537,4.2,0,0,0
53:55.3,15.3,15.8,0.82,533,4.3,0.004,0,0
53:55.4,15.6,15.7,0.81,532,4.3,0,0,0
53:55.5,15.6,15.7,0.81,530,4.2,0,0,0
53:55.6,15.6,15.3,0.82,526,4.2,0.035,0,0
53:56.2,15.5,15.4,0.82,525,4.4,0,0,0
53:56.5,15.7,15.2,0.79,526,4.2,0,0,0
53:56.6,15.6,15.2,0.78,524,4.3,0,0,0
53:56.7,15.3,15.6,0.79,525,4.4,0.066,0,0
53:56.8,15.4,15.6,0.81,527,4.6,0.026,0,0
53:56.9,15.5,15.7,0.81,530,4.5,0,0,0
53:57.4,15.6,15.2,0.82,532,4.3,0,0,0
53:57.8,15.6,15.5,0.8,538,4.5,0,0,0
53:57.9,15.5,15.2,0.81,538,4.4,0,0,0
53:58.0,15.3,15.7,0.81,537,4.4,0,0,0
53:58.1,15.6,15.7,0.79,538,4.5,0.053,0,0
53:58.2,15.5,15.2,0.81,539,4.5,0.017,0,0
53:59.0,15.5,15.1,0.82,543,4.6,0.03,0,0
53:59.1,15.5,15.4,0.79,544,4.5,0,0,0
53:59.2,15.6,15.6,0.81,544,4.4,0,0,0
53:59.3,15.6,15.8,0.82,543,4.5,0,0,0
53:59.4,15.7,15.3,0.81,544,4.7,0.053,0,0
53:59.5,15.5,15.4,0.79,547,4.7,0.044,0,0
53:59.6,15.4,15.5,0.81,549,4.5,0,0,0
54:00.0,15.6,15.4,0.79,550,4.5,0,0,0
54:00.2,15.6,15.6,0.8,547,4.5,0.061,0,0
54:00.4,15.6,15.6,0.79,549,4.6,0.057,0,0
54:00.5,15.5,15.4,0.78,550,4.5,0,0,0
54:00.6,15.5,15.2,0.8,549,4.5,0,0,0
54:00.8,15.5,15.2,0.8,548,4.6,0.017,0,0
54:01.3,15.7,15.6,0.82,543,4.5,0.008,0,0
54:01.9,15.6,15.6,0.78,534,4.2,0,0,0
54:02.1,15.6,15.6,0.8,528,4.4,0.053,0,0
54:02.3,15.5,15.8,0.82,527,4.2,0,0,0
54:02.4,15.5,15.7,0.8,524,4.1,0,0,0
54:02.5,15.4,15.7,0.82,522,4.1,0,0,0
54:02.6,15.4,15.6,0.82,519,4.2,0.022,0,0
54:02.7,15.4,15.8,0.81,518,4.2,0.004,0,0
54:03.6,15.4,15.6,0.78,501,4.1,0,0,0
54:04.1,15.4,15.5,0.78,496,4.2,0.039,0,0
54:04.2,15.6,15.8,0.79,498,4.2,0,0,0
54:04.3,15.4,15.6,0.79,498,4,0,0,0
54:04.6,15.4,15.6,0.81,497,4.2,0.022,0,0
54:05.0,15.6,15.3,0.8,502,4.3,0.066,0,0
54:05.3,15.7,15.1,0.8,514,4.3,0,0,0
54:05.6,15.7,15.7,0.83,522,4.5,0.03,0,0
54:05.7,15.6,15.7,0.8,525,4.5,0,0,0
54:05.8,15.7,15.7,0.82,527,4.5,0,0,0
54:05.9,15.5,15.4,0.81,529,4.6,0.03,0,0
54:06.0,15.7,15.8,0.81,534,4.9,0.075,0,0
54:06.5,15.6,15.8,0.81,559,4.8,0,0,0
54:07.2,15.4,15.9,0.79,577,4.9,0.017,0,0
54:07.3,15.7,15.7,0.82,580,5,0.035,0,0
54:07.4,15.6,15.3,0.79,582,4.8,0,0,0
