Time,Inputs | Throttle Command,Inputs | Mapped Throttle,Inputs | Throttle Pot,Motor | Motor RPM,Vehicle | Vehicle Speed,Vehicle | Vehicle Acceleration,Vehicle | Time Between Speeds,Vehicle | Braking Distance Captured
59:18.9,24,23.6,1.3,831,7,0.106,14.48,0
59:19.0,23.9,24.3,1.26,834,7.1,0.053,14.58,0
59:19.1,23.9,23.7,1.27,835,6.9,0,14.69,0
59:19.2,24.3,23.9,1.26,836,7.1,0.022,14.79,0
59:19.3,24,24.7,1.28,838,7.1,0.008,14.88,0
59:19.4,24.1,23.9,1.3,837,6.7,0,14.98,0
59:19.9,24.1,23.7,1.3,837,7,0.092,15.4,0
59:20.1,24,23.7,1.26,832,6.7,0,15.68,0
59:20.2,24.1,25,1.26,832,7.1,0.075,15.78,0
59:20.3,24.2,24.1,1.28,832,6.8,0,15.88,0
59:20.8,24.1,24.8,1.26,819,6.9,0.11,16.38,0
59:21.1,24.2,23.6,1.26,815,6.7,0.057,16.66,0
59:21.3,23.9,24.9,1.27,813,6.6,0,16.8,0
59:21.4,23.9,23.8,1.27,808,6.4,0,16.9,0
59:21.5,23.8,23.8,1.27,805,6.6,0.092,16.99,0
59:21.5,24.2,24.3,1.28,807,6.8,0.115,17.09,0
59:22.6,24.1,24.4,1.29,804,6.6,0,18.14,0
59:22.8,23.9,23.8,1.3,807,7.1,0.15,18.34,0
59:22.9,24.1,24.9,1.26,811,6.9,0,18.43,0
59:23.0,23.9,23.9,1.32,811,6.7,0,18.54,0
59:23.1,23.8,23.7,1.32,814,7.1,0.11,18.64,0
59:23.2,24,24.6,1.27,819,7,0,18.73,0
59:23.3,24.1,24.4,1.27,821,6.9,0,18.82,0
59:24.2,24.1,24.1,1.26,854,7.2,0.035,19.74,0
59:24.3,24.2,23.7,1.26,857,7.4,0.079,19.83,0
59:24.4,24.1,23.7,1.26,862,7.2,0,19.93,0
59:24.5,24.3,23.8,1.26,862,7.2,0,20.02,0
59:25.6,24.1,24.6,1.26,876,7.2,0,21.12,0
59:25.7,24.1,23.7,1.3,876,7.5,0.11,21.21,0
59:25.9,23.8,24.1,1.32,879,7.1,0,21.4,0
59:26.0,24,24.9,1.29,880,7.5,0.15,21.51,0
59:26.1,24,23.6,1.27,881,7.3,0,21.6,0
59:27.0,23.8,24,1.27,874,7,0,22.48,0
59:27.1,23.8,23.7,1.31,871,7.2,0.075,22.57,0
59:27.2,23.9,24.1,1.3,872,7.2,0.079,22.67,0
59:27.3,24,23.8,1.28,869,7,0,22.78,0
59:27.4,24,23.9,1.28,867,7.2,0.039,22.86,0
59:27.5,24,23.7,1.32,867,7.1,0,22.96,0
59:27.8,23.9,24.6,1.32,858,6.8,0,23.35,0
59:28.0,24,23.9,1.29,856,7,0,23.52,0
59:28.1,24.2,23.7,1.31,852,6.8,0,23.63,0
59:28.2,24.1,24.6,1.31,849,7.1,0.066,23.74,0
59:29.2,24.1,23.9,1.26,829,6.9,0,24.67,0
59:29.3,24.2,23.8,1.27,827,6.6,0,24.76,0
59:29.4,23.8,24.1,1.32,821,6.7,0.084,24.86,0
59:29.4,23.9,24.6,1.25,821,6.8,0.088,24.95,0
59:29.7,24.1,23.7,1.33,817,6.7,0,25.16,0
59:29.9,23.9,23.7,1.26,816,6.5,0,25.38,0
59:30.0,24,23.9,1.26,813,6.7,0.039,25.47,0
59:30.1,24.1,23.7,1.25,813,6.6,0,25.65,0
59:30.3,23.8,24.4,1.29,812,6.8,0.079,25.82,0
59:30.8,24.1,24.3,1.33,809,6.7,0.075,26.32,0
59:30.9,24,24.1,1.32,810,6.9,0.066,26.41,0
59:31.1,24.3,23.7,1.27,809,6.6,0,26.64,0
59:31.2,24.1,24.7,1.26,810,6.9,0.137,26.74,0
59:31.5,24.3,24,1.26,812,7,0.07,27.02,0
59:32.3,24.1,24.7,1.27,815,6.7,0,27.78,0
59:32.5,24,24.5,1.26,818,6.9,0,27.99,0
59:32.6,24,23.7,1.26,817,6.8,0.057,28.12,0
59:32.7,24.1,23.7,1.28,818,7.1,0.101,28.21,0
59:33.1,23.7,23.6,1.32,824,7,0,28.56,0
59:33.2,24.1,23.6,1.26,823,6.8,0,28.72,0
59:33.5,24,23.9,1.3,829,6.8,0,28.98,0
59:34.2,23.9,23.6,1.27,841,7.2,0.088,29.64,0
59:34.2,23.8,23.8,1.29,844,7.3,0,29.72,0
59:34.4,24.2,23.9,1.31,845,6.9,0,29.84,0
59:34.5,23.9,24.9,1.26,848,7.3,0.106,29.95,0
59:34.7,24.1,24.5,1.31,851,6.9,0,30.13,0
59:35.3,24.1,23.7,1.26,855,7.2,0.092,30.81,0
59:35.4,24.1,23.9,1.26,857,7.1,0,30.9,0
59:35.5,24.2,24.3,1.26,855,7,0.057,31,0
59:35.6,24,24.2,1.26,855,7.3,0.106,31.06,0
59:35.7,24.2,23.8,1.29,858,7.1,0.039,31.18,0
59:36.7,24,23.7,1.26,848,7.1,0.017,32.2,0
59:36.8,23.9,23.7,1.28,851,7.1,0.022,32.29,0
59:36.9,24.2,24.5,1.27,850,6.8,0,32.37,0
59:37.2,23.9,23.6,1.32,846,6.8,0,32.68,0
59:37.7,23.9,23.7,1.26,843,7.1,0.088,33.14,0
59:37.8,23.9,24.4,1.27,843,6.8,0,33.23,0
59:37.9,23.8,23.7,1.26,840,7,0.026,33.36,0
59:38.0,24.2,24.2,1.29,842,7,0.039,33.47,0
59:38.2,24.2,24,1.33,839,7.1,0.053,33.68,0
59:38.7,24,23.8,1.28,839,7,0,34.19,0
59:38.9,23.8,24.4,1.3,842,7,0,34.33,0
59:39.0,24,23.7,1.26,840,7,0.061,34.45,0
59:39.1,24,24.9,1.28,841,7.2,0.07,34.56,0
59:39.8,23.9,23.7,1.27,842,6.7,0,35.27,0
59:39.9,24.1,23.7,1.27,841,7,0.115,35.36,0
59:40.0,24.1,24.2,1.26,843,7,0.035,35.46,0
59:40.3,23.9,24.2,1.32,841,6.9,0,35.74,0
59:40.7,24.2,0,0.28,834,6.7,0,36.14,0
59:41.1,0,0,0.29,801,5.7,0,36.54,0
59:41.2,0,0,0.29,793,6.5,0.11,36.63,0
59:41.3,0,0,0.29,788,5.8,0,36.71,0
59:41.4,0,0,0.29,778,6.2,0.137,36.84,0
59:42.0,0,0,0.29,703,4.9,0,37.46,0
59:42.1,0,0,0.29,686,4.6,0,37.54,0
59:42.2,0,0,0.29,674,4.4,0,37.62,0
59:42.2,0,0,0.29,656,4.4,0,37.7,0
59:42.7,0,0,0.29,563,3.5,0,38.16,0
59:43.2,0,0,0.29,455,2.4,0.026,38.44,0
59:43.4,0,0,0.29,406,1.9,0,38.44,0
59:43.5,0,0,0.29,390,1.7,0,38.44,0
59:43.6,0,0,0.29,356,1.5,0,38.44,0
59:44.0,0,0,0.3,243,0.4,0,38.44,0
59:44.2,0,0,0.29,199,0.1,0,38.44,0
59:44.3,0,0,0.29,152,0,0,38.44,0
59:44.4,0,0,0.29,132,0,0,38.44,0
59:44.6,0,0,0.29,115,0,0,38.44,0
59:44.7,0,0,0.29,95,0,0,38.44,0
59:45.0,0,0,0.29,57,0,0,38.44,0
59:45.2,0,0,0.29,43,0,0,38.44,0
59:45.3,0,0,0.29,37,0,0,38.44,0
59:45.5,0,0,0.3,31,0,0,38.44,0
59:45.6,0,0,0.31,26,0,0,38.44,0
59:45.7,0,0,0.29,22,0,0,38.44,0
59:45.9,0,0,0.29,17,0,0,38.44,0
59:45.9,0,0,0.29,15,0,0,38.44,0
59:46.0,0,0,0.29,13,0,0,38.44,0
59:46.1,0,0,0.29,12,0,0,38.44,0
59:46.2,0,0,0.29,10,0,0,38.44,0
59:46.4,0,0,0.3,8,0,0,38.44,0
59:46.4,0,0,0.29,7,0,0,38.44,0
59:46.5,0,0,0.3,6,0,0,38.44,0
59:46.7,0,0,0.29,5,0,0,38.44,0
59:46.8,0,0,0.31,4,0,0,38.44,0
59:46.9,0,0,0.31,4,0,0,38.44,0
59:47.0,0,0,0.31,3,0,0,38.44,0
59:47.1,0,0,0.31,3,0,0,38.44,0
59:47.2,0,0,0.31,2,0,0,38.44,0
59:47.3,0,0,0.31,2,0,0,38.44,0
59:47.4,0,0,0.31,2,0,0,38.44,0
59:47.5,0,0,0.31,1,0,0,38.44,0
59:47.6,0,0,0.31,1,0,0,38.44,0
59:47.8,0,0,0.31,1,0,0,38.44,0
59:47.9,0,0,0.31,1,0,0,38.44,0
59:48.0,0,0,0.31,1,0,0,38.44,0
59:48.1,0,0,0.3,-3,-0.1,0,38.44,0
59:48.2,0,0,0.3,-5,-0.1,0,38.44,0
59:48.3,0,0,0.3,-8,-0.2,0,38.44,0
59:48.5,0,0,0.3,-14,-0.2,0,38.44,0
59:48.6,0,0,0.31,-16,-0.3,0,38.44,0
59:48.7,0,0,0.31,-19,-0.3,0,38.44,0
59:48.7,0,0,0.3,-22,-0.3,0,38.44,0
59:48.8,0,0,0.31,-24,-0.3,0,38.44,0
59:49.0,0,0,0.31,-28,-0.3,0,38.44,0
59:49.1,0,0,0.31,-31,-0.3,0.008,38.44,0
59:49.2,0,0,0.31,-32,-0.3,0,38.44,0
59:49.3,0,0,0.31,-35,-0.4,0,38.44,0
59:49.5,0,0,0.31,-39,-0.4,0,38.44,0
59:49.6,0,0,0.31,-40,-0.4,0,38.44,0
59:49.6,0,0,0.3,-42,-0.4,0,38.44,0
59:49.8,0,0,0.29,-43,-0.4,0,38.44,0
59:49.9,0,0,0.29,-45,-0.4,0.004,38.44,0
59:50.0,0,0,0.28,-46,-0.4,0.004,38.44,0
59:50.1,0,0,0.29,-46,-0.4,0,38.44,0
59:50.2,0,0,0.29,-47,-0.4,0.008,38.44,0
59:50.3,0,0,0.28,-47,-0.4,0,38.44,0
59:50.5,0,0,0.3,-48,-0.4,0,38.44,0
59:50.6,0,0,0.29,-49,-0.4,0,38.44,0
59:50.8,0,0,0.3,-49,-0.4,0.004,38.44,0
59:50.9,0,0,0.28,-49,-0.4,0,38.44,0
59:51.0,0,0,0.29,-49,-0.3,0.004,38.44,0
59:51.0,0,0,0.29,-49,-0.3,0.008,38.44,0
59:51.1,0,0,0.29,-48,-0.3,0,38.44,0
59:51.3,0,0,0.3,-46,-0.3,0,38.44,0
59:51.5,0,0,0.29,-44,-0.3,0.008,38.44,0
59:51.7,0,0,0.29,-42,-0.2,0.004,38.44,0
59:51.8,0,0,0.28,-41,-0.2,0.008,38.44,0
59:51.9,0,0,0.3,-39,-0.2,0.004,38.44,0
59:51.9,0,0,0.29,-38,-0.2,0,38.44,0
59:52.0,0,0,0.29,-37,-0.2,0.004,38.44,0
59:52.4,0,0,0.29,-31,-0.1,0,38.44,0
59:52.6,0,0,0.29,-28,-0.1,0,38.44,0
59:52.7,0,0,0.3,-26,-0.1,0.008,38.44,0
