Topic:,/fixposition/fpa/odomenu
time,pos_x,pos_y,pos_z,qx,qy,qz,qw,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,acc_x,acc_y,acc_z,fusion_status,imu_bias_status,gnss1_status,gnss2_status,wheelspeed_status
1771240973.4414754,-144.8661,65.4778,-2.0783,-0.015903,0.017089,-0.990873,0.132763,2.9084,-0.0619,-0.0245,0.00826,0.03163,0.00363,-0.2776,-0.1303,9.8969,4,1,8,8,-1
1771240973.4906943,-145.0065,65.4425,-2.0755,-0.016287,0.016938,-0.99087,0.132755,2.9076,-0.0622,-0.0292,-0.00198,0.09773,-0.0061,1.5209,-0.669,9.779,4,1,8,8,-1
1771240973.540355,-145.147,65.4073,-2.0727,-0.017138,0.016654,-0.990852,0.132822,2.8978,-0.0676,-0.0348,0.00839,-0.04425,-0.00227,1.0425,-0.8941,9.8853,4,1,8,8,-1
1771240973.5941124,-145.2958,65.381,-2.0755,-0.016337,0.016611,-0.990876,0.132744,2.9005,-0.0545,-0.0327,0.00424,-0.01973,0.00015,-0.1145,-0.2034,9.7279,4,1,8,8,-1
1771240973.6406116,-145.436,65.3452,-2.0729,-0.016829,0.016709,-0.99086,0.132795,2.8844,-0.0371,-0.0334,-0.0076,-0.05887,0.00173,-0.0145,-0.1803,9.6906,4,1,8,8,-1
1771240973.693906,-145.5756,65.3094,-2.0704,-0.017116,0.016786,-0.990846,0.132849,2.885,-0.0467,-0.037,-0.00121,-0.00627,0.00329,0.3106,-0.6336,9.8692,4,1,8,8,-1
1771240973.7438343,-145.7155,65.2738,-2.0681,-0.017296,0.016793,-0.990851,0.132793,2.8892,-0.0493,-0.0437,-0.00025,0.02074,-0.00384,0.4544,-0.5417,9.7878,4,1,8,8,-1
1771240973.78971,-145.8459,65.2398,-2.083,-0.01792,0.016614,-0.990844,0.132785,2.871,-0.0629,-0.0613,0.00565,-0.00391,-0.00752,0.5202,-0.6065,9.6701,4,1,8,8,-1
1771240973.8431072,-145.9853,65.2052,-2.0813,-0.017882,0.01644,-0.990861,0.132684,2.8651,-0.0699,-0.0533,0.00503,-0.01834,-0.00507,0.1219,-0.7063,10.0865,4,1,8,8,-1
1771240973.890801,-146.1245,65.1708,-2.0792,-0.018092,0.016246,-0.990867,0.132635,2.8667,-0.0703,-0.0491,0.00572,-0.0216,-0.00296,0.3956,-0.7665,10.0525,4,1,8,8,-1
1771240973.9420974,-146.2773,65.139,-2.0812,-0.017607,0.01611,-0.990888,0.13256,2.8749,-0.0707,-0.0496,0.0074,-0.00988,-0.0006,-0.464,-0.3122,9.836,4,1,8,8,-1
1771240973.993729,-146.4165,65.1047,-2.0792,-0.017548,0.016016,-0.990895,0.132526,2.8586,-0.0768,-0.05,0.0091,-0.00968,0.00183,-0.2856,-1.0383,9.7628,4,1,8,8,-1
1771240974.041129,-146.555,65.0713,-2.0771,-0.017986,0.015632,-0.990897,0.132494,2.8486,-0.086,-0.055,0.01049,0.00018,-0.00696,0.4258,-0.7415,9.6736,4,1,8,8,-1
1771240974.0921266,-146.6935,65.0379,-2.0753,-0.018127,0.015357,-0.990915,0.132376,2.8463,-0.0801,-0.0599,0.00604,-0.02932,-0.0063,0.2857,-0.5532,9.688,4,1,8,8,-1
1771240974.143573,-146.832,65.0043,-2.0737,-0.018064,0.015259,-0.990934,0.132254,2.8478,-0.0734,-0.0612,0.00488,0.00628,-0.00369,0.3505,-0.3965,9.6337,4,1,8,8,-1
1771240974.1975708,-146.9704,64.9707,-2.0722,-0.017927,0.015083,-0.990938,0.132263,2.8433,-0.0789,-0.0636,0.00681,-0.00183,0.00113,0.0761,-0.149,9.8678,4,1,8,8,-1
1771240974.2400496,-147.1023,64.9509,-2.0673,-0.017579,0.015078,-0.990954,0.132189,2.8429,-0.0772,-0.0644,-0.00186,0.01725,-0.003,0.4427,-0.4024,9.5475,4,1,8,8,-1
1771240974.2920089,-147.2403,64.917,-2.066,-0.017572,0.015222,-0.990961,0.132118,2.8399,-0.0649,-0.0625,-0.00425,0.01646,-0.00483,0.5027,-0.7174,10.0304,4,1,8,8,-1
1771240974.343625,-147.3813,64.897,-2.0539,-0.017428,0.015209,-0.990966,0.132101,2.8337,-0.0825,-0.051,0.0052,-0.0017,-0.00224,0.4863,-0.9878,9.8244,4,1,8,8,-1
1771240974.3913665,-147.519,64.8641,-2.0519,-0.017585,0.01505,-0.990989,0.13193,2.8215,-0.0849,-0.048,0.00758,-0.03229,-0.01387,0.1775,-0.7043,10.0687,4,1,8,8,-1
1771240974.4505212,-147.6564,64.8316,-2.0498,-0.017505,0.014922,-0.991026,0.131673,2.8178,-0.0854,-0.0464,0.00659,-0.01611,-0.0103,-0.0659,-0.2118,9.704,4,1,8,8,-1
1771240974.4897373,-147.7938,64.799,-2.0477,-0.017184,0.014839,-0.991062,0.131455,2.8191,-0.0843,-0.0475,0.00788,-0.0075,-0.00637,-0.1014,-0.1749,9.6057,4,1,8,8,-1
1771240974.5405607,-147.9052,64.7772,-2.0371,-0.016903,0.014762,-0.991066,0.131474,2.7953,-0.0872,-0.0456,0.00755,-0.00329,-0.00291,0.05,-0.4816,9.6249,4,1,8,8,-1
1771240974.59431,-148.0414,64.7454,-2.0352,-0.016781,0.014538,-0.991072,0.13147,2.7885,-0.0958,-0.0524,0.01008,-0.03024,-0.00151,0.0664,-0.1693,9.6386,4,1,8,8,-1
1771240974.6405184,-148.1777,64.7138,-2.0338,-0.016264,0.014371,-0.991109,0.131272,2.8008,-0.0925,-0.056,0.00906,0.03559,-0.00956,0.3695,0.2888,9.6476,4,1,8,8,-1
1771240974.6914544,-148.3154,64.6889,-2.0256,-0.016351,0.014192,-0.991127,0.131146,2.7832,-0.0912,-0.055,0.00791,-0.04507,-0.00564,-0.6099,-0.2936,9.8253,4,1,8,8,-1
1771240974.742172,-148.4509,64.6573,-2.0239,-0.015906,0.014049,-0.99116,0.130966,2.774,-0.0825,-0.0414,0.00798,0.01352,-0.00457,-0.2081,0.2755,10.271,4,1,8,8,-1
1771240974.792494,-148.5858,64.6254,-2.0219,-0.016197,0.013932,-0.99116,0.130941,2.7785,-0.0831,-0.0434,0.00254,0.01096,-0.00449,0.5318,-0.0362,9.922,4,1,8,8,-1
1771240974.843516,-148.7214,64.5936,-2.0201,-0.0156,0.013915,-0.991168,0.130958,2.7854,-0.0914,-0.0422,0.00301,0.00865,-0.00055,0.2065,-0.1305,9.9042,4,1,8,8,-1
1771240974.893575,-148.8442,64.5505,-2.0126,-0.014776,0.01407,-0.991179,0.130953,2.7753,-0.0667,-0.0345,-0.00294,0.01812,-0.00181,-0.3777,0.2243,9.9767,4,1,8,8,-1
1771240974.9423006,-148.9788,64.5179,-2.0108,-0.014787,0.014079,-0.99118,0.130943,2.7654,-0.0698,-0.0419,0.00202,-0.0081,-0.00018,-0.0608,-0.0833,9.6976,4,1,8,8,-1
1771240974.9909937,-149.1135,64.4854,-2.0096,-0.014444,0.013986,-0.991191,0.130902,2.7769,-0.0728,-0.0514,0.00352,0.02411,-0.00045,0.4783,-0.0188,9.8963,4,1,8,8,-1
1771240975.0462759,-149.2478,64.4382,-2.0019,-0.014441,0.014145,-0.9912,0.130821,2.7739,-0.0558,-0.0498,-0.01197,0.02323,-0.00297,0.0966,-0.1044,9.7597,4,1,8,8,-1
1771240975.0917916,-149.3821,64.4048,-2.0007,-0.01462,0.014282,-0.991196,0.130819,2.7623,-0.0602,-0.046,-0.00399,-0.0239,0.0023,-0.0166,-0.6455,9.8776,4,1,8,8,-1
1771240975.1495433,-149.5165,64.3722,-1.9994,-0.014341,0.014145,-0.991199,0.130836,2.7758,-0.0822,-0.0471,0.00935,0.05498,0.00356,0.6883,-0.8309,9.6413,4,1,8,8,-1
1771240975.1906419,-149.6517,64.3402,-1.9982,-0.014168,0.013896,-0.991201,0.130866,2.7823,-0.088,-0.0478,0.0059,0.02137,-0.00166,0.5141,-0.4952,9.8137,4,1,8,8,-1
1771240975.252052,-149.731,64.3035,-1.987,-0.014082,0.013735,-0.991202,0.130884,2.7528,-0.0775,-0.0391,0.00804,-0.01256,0.00113,0.0191,-0.6545,9.7084,4,1,8,8,-1
1771240975.2945821,-149.8651,64.2714,-1.9856,-0.01345,0.01358,-0.991219,0.130839,2.7575,-0.0758,-0.0386,0.00872,0.04015,0.00157,0.1274,-0.0322,9.7121,4,1,8,8,-1
1771240975.3401659,-149.9987,64.239,-1.9841,-0.013275,0.013503,-0.991225,0.13082,2.7447,-0.0634,-0.0334,-0.00075,0.00521,-0.00092,0.0227,-0.0235,10.0284,4,1,8,8,-1
1771240975.3939073,-150.1289,64.1502,-1.9669,-0.013176,0.013405,-0.991157,0.131357,2.7486,-0.0624,-0.0358,-0.00385,0.0255,0.00351,0.5263,-0.4677,9.8258,4,1,8,8,-1
1771240975.4401205,-150.2624,64.1172,-1.9656,-0.013016,0.013457,-0.991139,0.131504,2.748,-0.0595,-0.0385,-0.00341,-0.00036,0.00458,0.0674,-0.3848,9.7842,4,1,8,8,-1
1771240975.4911096,-150.3958,64.0844,-1.9643,-0.012844,0.013403,-0.991128,0.131606,2.7423,-0.0747,-0.0332,0.0102,-0.01536,0.00536,0.0972,-1.0459,9.9422,4,1,8,8,-1
1771240975.5396018,-150.53,64.0086,-1.9227,-0.012716,0.013233,-0.991127,0.131645,2.7803,-0.051,-0.0217,0.0202,0.02383,-0.00397,0.9745,-0.3206,9.2333,4,1,8,8,-1
1771240975.590301,-150.6655,63.975,-1.9209,-0.01222,0.012831,-0.991151,0.131549,2.8005,-0.0509,-0.0273,0.01823,0.03867,-0.00457,0.9807,0.2375,9.8339,4,1,8,8,-1
1771240975.6443384,-150.8015,63.9411,-1.9192,-0.011121,0.012633,-0.991186,0.131404,2.8002,-0.0459,-0.0147,0.01281,0.07,-0.0029,-0.0548,0.3909,9.9591,4,1,8,8,-1
1771240975.6900015,-150.9407,63.9004,-1.8845,-0.010855,0.012525,-0.991182,0.131468,2.7735,-0.0334,0.0165,0.00196,-0.02236,-0.00013,-0.191,0.4773,9.8988,4,1,8,8,-1
1771240975.740918,-151.0752,63.8657,-1.8813,-0.010146,0.012629,-0.991185,0.131494,2.7706,-0.0249,0.015,0.00341,-0.02717,0.00715,-0.4429,0.3111,9.7606,4,1,8,8,-1
1771240975.795158,-151.2093,63.8306,-1.8784,-0.010345,0.012662,-0.991181,0.131504,2.7848,-0.0213,0.0042,-0.00573,0.03378,-0.00311,0.7443,-0.0235,9.5664,4,1,8,8,-1
1771240975.8398113,-151.344,63.7955,-1.8758,-0.010297,0.01274,-0.991189,0.131441,2.7848,-0.0297,0.0039,-0.00303,0.00042,-0.00435,0.251,-0.2875,9.9746,4,1,8,8,-1
1771240975.8899643,-151.4787,63.7603,-1.8731,-0.009946,0.01294,-0.991218,0.131228,2.7874,-0.0226,0.0128,-0.00874,0.02192,-0.00391,0.1442,-0.2933,9.7482,4,1,8,8,-1
1771240975.9459672,-151.6121,63.7412,-1.8635,-0.009668,0.013033,-0.991232,0.131132,2.7824,-0.0377,0.0236,-0.00401,0.02247,-0.0035,0.3221,-0.1046,10.0662,4,1,8,8,-1
1771240975.9901268,-151.7471,63.7069,-1.8601,-0.009363,0.013052,-0.991225,0.131206,2.7947,-0.0526,0.0217,0.00084,0.02063,0.00509,0.5356,-0.5501,9.6698,4,1,8,8,-1
1771240976.0421162,-151.8831,63.6729,-1.8572,-0.008437,0.013106,-0.991239,0.131156,2.8064,-0.0511,0.0201,0.00094,0.03442,-0.00095,-0.1554,-0.2781,9.9525,4,1,8,8,-1
1771240976.0902638,-152.0187,63.6386,-1.8542,-0.008073,0.013246,-0.991249,0.131093,2.7907,-0.0368,0.0268,-0.01002,0.02364,-0.00402,0.0209,0.196,9.9515,4,1,8,8,-1
1771240976.1416428,-152.1537,63.6039,-1.851,-0.008704,0.013378,-0.991241,0.131098,2.7872,-0.0369,0.0238,-0.00755,-0.04082,-0.00051,0.2723,-0.7391,9.9173,4,1,8,8,-1
1771240976.1904671,-152.2941,63.5516,-1.8736,-0.008782,0.013493,-0.991256,0.130967,2.8115,-0.0312,0.005,-0.0002,0.01983,-0.00381,0.4837,-0.7152,9.9477,4,1,8,8,-1
1771240976.241619,-152.4309,63.5166,-1.8718,-0.007911,0.013628,-0.991292,0.130734,2.8449,-0.0374,-0.002,0.00118,0.08845,-0.00787,0.8812,-0.553,9.7269,4,1,8,8,-1
1771240976.2898118,-152.5684,63.4823,-1.87,-0.007395,0.013437,-0.991317,0.130597,2.841,-0.0672,0.0028,0.01043,0.09086,-0.00807,0.7865,-0.7209,9.8026,4,1,8,8,-1
1771240976.3423185,-152.7058,63.4489,-1.8684,-0.007054,0.013105,-0.99133,0.130547,2.8269,-0.0671,-0.0039,0.00684,0.01408,-0.00455,0.4558,-0.5022,9.4714,4,1,8,8,-1
1771240976.3955333,-152.8429,63.415,-1.867,-0.007088,0.012932,-0.991344,0.130462,2.8131,-0.0549,-0.0031,0.00665,-0.05102,-0.00378,0.057,-0.6227,9.8798,4,1,7,8,-1
1771240976.4406495,-152.9894,63.3639,-1.8834,-0.006927,0.012873,-0.991354,0.130398,2.835,-0.0297,-0.0193,0.00323,-0.01019,-0.00174,0.359,0.3469,9.6877,4,1,7,8,-1
1771240976.4904351,-153.1273,63.328,-1.8829,-0.006434,0.013047,-0.991367,0.130305,2.8544,-0.0114,-0.0118,-0.00617,0.00826,0.00311,-0.1136,-0.0373,10.1958,4,1,7,8,-1
1771240976.5400536,-153.2653,63.2914,-1.8819,-0.006409,0.013346,-0.991382,0.130161,2.8633,-0.0012,-0.0004,-0.01032,0.04793,-0.00463,-0.141,-0.2646,10.2164,4,1,7,8,-1
1771240976.597928,-153.4035,63.2549,-1.8804,-0.00679,0.013402,-0.991377,0.130177,2.8723,-0.0163,-0.0013,-0.00283,0.0306,-0.00281,1.2564,-0.3791,9.6613,4,1,7,7,-1
1771240976.6404462,-153.5427,63.2197,-1.8796,-0.006346,0.013281,-0.991398,0.130049,2.8843,-0.0433,-0.0091,0.01142,0.01896,-0.00522,0.2163,-0.7497,9.6015,4,1,7,7,-1
1771240976.6939247,-153.6828,63.1847,-1.8788,-0.005714,0.013143,-0.991438,0.129791,2.8828,-0.0406,-0.008,0.00683,0.00908,-0.01105,-0.3128,-0.046,9.8958,4,1,7,7,-1
1771240976.7426884,-153.8222,63.1494,-1.8778,-0.005771,0.01313,-0.991463,0.129601,2.8667,-0.0222,0.0017,-0.00338,-0.02027,-0.00941,-0.2377,0.2341,10.1454,4,1,7,7,-1
1771240976.7903001,-153.9611,63.1138,-1.8766,-0.005858,0.01311,-0.991474,0.129509,2.8744,-0.0276,-0.0048,0.00293,0.00133,-0.00306,0.6212,-0.235,9.3099,4,1,7,7,-1
1771240976.8403366,-154.1009,63.0804,-1.8758,-0.005316,0.013266,-0.99149,0.129399,2.8967,-0.0235,-0.0148,-0.00646,-0.01655,-0.00491,-0.1552,-0.2582,9.3281,4,1,7,7,-1
1771240976.8941169,-154.2414,63.0441,-1.8753,-0.004646,0.013604,-0.991514,0.129204,2.8994,-0.0115,-0.003,-0.01057,0.01577,-0.00527,-0.186,0.0276,10.1534,4,1,7,7,-1
1771240976.9400227,-154.382,63.0077,-1.8746,-0.004062,0.013876,-0.991537,0.129019,2.9071,-0.0147,0.0037,-0.00252,0.03043,-0.00376,-0.2065,0.0014,10.0536,4,1,7,7,-1
1771240976.994466,-154.5225,62.9718,-1.8736,-0.004564,0.0138,-0.99155,0.128906,2.901,-0.0368,0.0061,0.00248,0.01649,-0.00801,0.1773,-0.5806,10.0001,4,1,8,7,-1
1771240977.042041,-154.6635,62.943,-1.8754,-0.004466,0.013485,-0.991585,0.128672,2.8873,-0.0678,0.0003,0.01545,-0.04924,-0.00065,-0.7143,-0.8462,9.5784,4,1,8,7,-1
1771240977.095695,-154.8044,62.9091,-1.8748,-0.004717,0.01316,-0.991615,0.128468,2.9197,-0.0591,-0.0186,0.00883,0.04154,-0.01098,0.7341,-0.2572,9.3537,4,1,8,7,-1
1771240977.1394835,-154.9465,62.8743,-1.875,-0.004788,0.01301,-0.991621,0.128434,2.9273,-0.0442,-0.0247,8e-05,0.01474,-0.00445,0.9497,0.4651,9.7685,4,1,8,7,-1
1771240977.1973584,-155.0887,62.8386,-1.8751,-0.004215,0.013166,-0.991633,0.12835,2.9166,-0.0281,-0.0108,-0.00175,-0.04873,-0.00084,-1.0818,-0.3381,9.9816,4,1,8,7,-1
1771240977.241412,-155.2302,62.8029,-1.8748,-0.004777,0.013199,-0.991654,0.128161,2.9275,-0.0238,-0.017,-0.00245,-0.01088,-0.01176,0.557,-0.1125,9.5439,4,1,8,7,-1
1771240977.2984197,-155.3716,62.761,-1.8848,-0.004827,0.013139,-0.991691,0.127878,2.9595,-0.0295,-0.029,0.00095,0.00138,-0.00935,0.6136,0.5333,9.7613,4,1,8,7,-1
1771240977.3400517,-155.5161,62.7248,-1.8855,-0.003675,0.013338,-0.991743,0.127494,2.9898,-0.0248,-0.0281,-0.00424,0.06511,-0.0127,-0.0907,0.3582,9.7547,4,1,8,7,-1
1771240977.3997679,-155.6606,62.6888,-1.8861,-0.003452,0.013268,-0.991752,0.127437,2.9664,-0.0415,-0.0186,0.00973,0.01966,-0.00534,-0.1382,-0.3004,9.8519,4,1,8,7,-1
1771240977.4460235,-155.8045,62.6538,-1.8864,-0.003515,0.012986,-0.991756,0.127429,2.9611,-0.0502,-0.025,0.01091,-0.05331,0.00175,0.1598,0.3551,9.2506,4,1,8,7,-1
1771240977.4900913,-155.9495,62.619,-1.8902,-0.00322,0.012816,-0.991784,0.127236,3.0003,-0.0557,-0.0364,0.00994,0.00649,-0.00841,-0.0207,-0.2008,10.032,4,1,8,7,-1
1771240977.5433424,-156.0958,62.5839,-1.8914,-0.002615,0.012623,-0.991822,0.126974,3.0076,-0.0487,-0.0262,0.00933,0.01257,-0.01257,-0.4559,0.2019,9.9913,4,1,8,7,-1
1771240977.5913253,-156.2415,62.5481,-1.8921,-0.00241,0.012661,-0.991851,0.126753,2.9986,-0.0346,-0.0202,-0.00236,-0.02854,-0.00574,-0.1964,-0.072,9.6432,4,1,8,7,-1
1771240977.6445377,-156.3876,62.5115,-1.8932,-0.002324,0.012831,-0.991874,0.126557,3.029,-0.0239,-0.032,-0.00771,0.03527,-0.00749,0.8011,-0.3611,9.7385,4,1,8,7,-1
1771240977.6947794,-156.5381,62.477,-1.8945,-0.001666,0.013107,-0.991883,0.126463,3.0489,-0.0179,-0.0379,-0.00877,0.01512,-0.0043,-0.0842,-0.0464,9.7116,4,1,8,7,-1
1771240977.7408762,-156.6861,62.4401,-1.8961,-0.000899,0.013354,-0.991895,0.126354,3.049,-0.0332,-0.0198,-0.00165,0.02259,-0.00072,0.1058,-0.3003,10.0353,4,1,8,7,-1
1771240977.7903485,-156.8344,62.4037,-1.8971,-0.000514,0.013351,-0.991915,0.126201,3.062,-0.0486,-0.0125,0.00433,0.02522,-0.00535,0.2612,-0.7221,9.8115,4,1,8,7,-1
1771240977.8401372,-156.9837,62.3679,-1.8983,-0.000128,0.013269,-0.991945,0.125972,3.078,-0.0502,-0.0205,0.00727,0.00717,-0.01069,0.0958,-0.1925,9.4124,4,1,8,7,-1
1771240977.8939178,-157.1336,62.3315,-1.8999,0.001006,0.013468,-0.991978,0.125689,3.093,-0.0373,-0.0172,-0.00737,0.07763,-0.00909,0.2209,-0.0234,9.6672,4,1,8,7,-1
1771240977.9397962,-157.2821,62.2955,-1.9006,0.001333,0.013761,-0.991979,0.125641,3.088,-0.0208,-0.0096,-0.01327,0.06031,-0.00555,0.88,-0.6999,9.8336,4,1,8,7,-1
1771240977.9965224,-157.432,62.2581,-1.9021,0.001543,0.013973,-0.991979,0.125617,3.0905,-0.0255,-0.0157,-0.00511,-0.04888,-0.0013,-0.0705,-0.6987,9.2455,4,1,8,7,-1
1771240978.0408702,-157.583,62.2211,-1.9042,0.00216,0.014104,-0.991999,0.12544,3.1156,-0.0388,-0.019,-0.00032,0.00953,-0.0044,0.0017,-0.7623,9.7694,4,1,8,7,-1
1771240978.092688,-157.7345,62.184,-1.9081,0.002622,0.014342,-0.992035,0.125112,3.1249,-0.0239,-0.0201,-0.0086,0.03951,-0.01123,0.1993,0.1094,9.4668,4,1,8,7,-1
1771240978.1418133,-157.8864,62.1466,-1.9104,0.003141,0.014607,-0.992044,0.125006,3.1343,-0.0206,-0.0164,-0.01041,0.03815,-0.00591,0.2193,0.5911,9.4723,4,1,8,7,-1
1771240978.1956916,-158.0385,62.1092,-1.9126,0.002638,0.014804,-0.992062,0.12485,3.1395,-0.0361,-0.0171,-0.01163,-0.03801,-0.01223,0.4987,-0.4993,10.2764,4,1,8,7,-1
1771240978.240392,-158.1919,62.072,-1.915,0.003663,0.01501,-0.992081,0.124646,3.1562,-0.0428,-0.0091,0.00844,0.02391,0.00157,-0.3338,-0.5701,9.9966,4,1,8,7,-1
1771240978.2963862,-158.3453,62.0355,-1.9168,0.003625,0.014814,-0.992103,0.124492,3.1592,-0.049,-0.0002,0.00801,0.04078,-0.0097,0.4714,-0.0568,9.6911,4,1,8,7,-1
1771240978.3425395,-158.4923,61.9988,-1.9137,0.00304,0.014655,-0.992124,0.12436,3.1563,-0.0399,0.0047,-0.00166,-0.04612,-0.005,0.3313,0.3421,9.2861,4,1,8,7,-1
1771240978.390038,-158.6468,61.9615,-1.9154,0.003108,0.014768,-0.992157,0.124086,3.1989,-0.0377,-0.0132,-0.00768,0.01779,-0.00914,0.5608,-0.0514,9.538,4,1,8,7,-1
1771240978.4465146,-158.8029,61.9239,-1.9179,0.003657,0.014805,-0.992166,0.123994,3.2139,-0.0412,-0.0157,-0.00053,0.03156,-0.00791,0.0444,-0.3116,9.9299,4,1,8,7,-1
1771240978.4919896,-158.959,61.8864,-1.9202,0.00394,0.014783,-0.992181,0.123867,3.2054,-0.0394,-0.0095,0.00302,-0.04012,-0.00203,-0.1837,-0.3521,9.8271,4,1,8,7,-1
1771240978.5422366,-159.1153,61.8489,-1.9225,0.003752,0.014781,-0.992214,0.123609,3.221,-0.041,-0.0121,0.00419,-0.05017,-0.00659,-0.0698,-0.4365,10.0655,4,1,8,7,-1
1771240978.5931416,-159.2726,61.8115,-1.925,0.003732,0.014786,-0.992244,0.123369,3.2582,-0.0416,-0.0173,-0.00241,0.07335,-0.01099,0.9707,-0.1092,9.4931,4,1,8,7,-1
1771240978.6399815,-159.4386,61.7763,-1.9162,0.0041,0.014998,-0.992271,0.12311,3.2649,-0.0248,-0.0012,-0.0112,0.01497,-0.00357,0.3232,-0.2545,10.31,4,1,8,7,-1
1771240978.6961286,-159.5971,61.7378,-1.918,0.003533,0.015065,-0.992294,0.122936,3.2732,-0.0276,-0.0029,0.00206,0.03426,-0.01265,0.8223,-0.3663,9.8443,4,1,8,7,-1
1771240978.7399397,-159.7561,61.7001,-1.9197,0.003012,0.014776,-0.992318,0.12279,3.2684,-0.0531,-0.0032,0.01087,-0.01624,-0.0152,-0.0132,-0.3217,9.6853,4,1,8,7,-1
1771240978.7913115,-159.9157,61.6634,-1.9213,0.002855,0.01441,-0.992359,0.122507,3.2844,-0.0657,-0.0098,0.01157,0.00411,-0.0152,0.6169,-0.1876,9.3791,4,1,8,7,-1
1771240978.8454957,-160.0765,61.6262,-1.9235,0.002895,0.014262,-0.992402,0.122173,3.3112,-0.046,-0.0216,0.00574,-0.03268,-0.00842,0.1671,-0.0574,9.2567,4,1,8,7,-1
1771240978.8937414,-160.2384,61.5881,-1.9261,0.003383,0.01433,-0.992431,0.121918,3.3413,-0.0226,-0.0174,-0.00155,0.05076,-0.00755,0.1244,0.6471,9.9915,4,1,8,7,-1
1771240978.9402506,-160.3937,61.5544,-1.9178,0.003706,0.014476,-0.99244,0.121816,3.3252,-0.0317,0.0099,0.00074,0.02588,-0.00187,0.258,-0.2565,10.0154,4,1,8,7,-1
1771240978.9956982,-160.5556,61.5162,-1.9188,0.003476,0.014477,-0.99245,0.121743,3.3299,-0.0392,0.0112,0.00322,-0.04654,-0.00051,0.3265,-0.0789,9.7378,4,1,8,7,-1
1771240979.0424592,-160.7187,61.4783,-1.9201,0.003515,0.014386,-0.992472,0.121573,3.3647,-0.0582,0.0021,0.00863,0.0105,-0.00825,0.4099,-0.3604,9.5886,4,1,8,7,-1
1771240979.0976872,-160.8829,61.441,-1.9217,0.00416,0.014206,-0.992523,0.121154,3.3564,-0.0635,0.0103,0.01473,0.00341,-0.0121,-0.9164,0.0648,10.006,4,1,8,7,-1
1771240979.141382,-161.0461,61.4034,-1.923,0.00366,0.014109,-0.992561,0.120869,3.3494,-0.0394,0.0056,-0.00337,-0.02521,-0.01041,-0.1697,0.3592,9.6653,4,1,8,7,-1
1771240979.1933157,-161.2014,61.3745,-1.9142,0.002782,0.014176,-0.992564,0.120868,3.3675,-0.0415,-0.0109,-0.00584,-0.04844,0.0015,0.1793,-0.1408,9.3647,4,1,8,7,-1
1771240979.2436774,-161.3665,61.3362,-1.9166,0.003155,0.014157,-0.992573,0.12078,3.4025,-0.06,-0.0214,0.01094,-0.00018,-0.00045,0.0363,-0.7563,9.3795,4,1,8,7,-1
1771240979.294142,-161.5327,61.2986,-1.9191,0.003691,0.014063,-0.992616,0.120424,3.409,-0.0597,-0.0076,0.00492,0.0486,-0.01788,-0.2885,0.2067,10.3377,4,1,8,7,-1
1771240979.3479989,-161.6958,61.2647,-1.9161,0.003197,0.013996,-0.992659,0.120093,3.3972,-0.0519,0.0079,-0.0017,-0.01837,-0.0104,-0.1301,0.038,9.9238,4,1,8,7,-1
1771240979.393919,-161.862,61.2268,-1.917,0.004051,0.014076,-0.992683,0.119861,3.4133,-0.0552,0.0259,0.00541,0.01309,-0.00038,-0.4755,0.1771,10.0646,4,1,5,7,-1
1771240979.4487972,-162.0286,61.1893,-1.9173,0.004148,0.013862,-0.992676,0.119938,3.4199,-0.0819,0.0295,0.0085,0.01524,0.00071,0.3938,-0.6055,9.5631,4,1,5,7,-1
1771240979.4954212,-162.1969,61.1423,-1.9104,0.00446,0.013667,-0.992694,0.119796,3.4307,-0.0718,0.0274,0.00309,0.03868,-0.00826,-0.0337,-0.1558,9.545,4,1,5,7,-1
1771240979.552738,-162.3639,61.1044,-1.911,0.003592,0.013601,-0.992724,0.11959,3.4213,-0.0524,0.0193,-0.00825,-0.05953,-0.00991,0.0204,-0.2264,9.8971,4,1,5,7,-1
1771240979.5896986,-162.5313,61.0658,-1.9122,0.00355,0.013722,-0.992738,0.119455,3.4401,-0.0464,0.0055,-0.00539,-0.06574,-0.00107,-0.2177,-0.668,9.6269,4,1,5,5,-1
1771240979.6397696,-162.6995,61.0265,-1.9139,0.004154,0.014097,-0.992748,0.119309,3.459,-0.0217,0.0065,-0.01469,-0.01594,-0.00353,-0.0564,-0.5612,10.1032,4,1,5,5,-1
1771240979.6892264,-162.8616,60.9854,-1.9202,0.005374,0.014821,-0.992748,0.119176,3.4801,-0.0149,0.0079,-0.02031,0.03758,-0.00127,-0.3158,-0.2838,10.3188,4,1,5,5,-1
1771240979.7428865,-163.0303,60.9458,-1.9218,0.004841,0.015027,-0.992741,0.11923,3.4649,-0.047,0.0218,-0.00326,0.02262,-0.00564,0.1632,-1.0127,10.3504,4,1,5,5,-1
1771240979.7923262,-163.1992,60.9078,-1.9225,0.004427,0.014848,-0.99277,0.119029,3.4642,-0.0694,0.0345,0.00259,0.00347,-0.01654,0.333,-0.8363,10.0493,4,1,5,5,-1
1771240979.8407145,-163.3687,60.8699,-1.9227,0.004967,0.014807,-0.992812,0.118663,3.4748,-0.0622,0.0449,0.00336,0.00776,-0.00792,-0.2235,-0.5297,10.0326,4,1,5,5,-1
