time,pos_x,pos_y,yaw,speed,yaw_rate,acc_x
1771241467.004111,842.8068,395.0721,1.493817084861062,3.470194030598289,-0.0347,0.0367
1771241467.0519488,842.8238,395.2447,1.4921204332719264,3.463055951035155,-0.0291,-0.2086
1771241467.0999994,842.8477,395.3497,1.4905365224093545,3.4346767242347567,-0.02689,0.0005
1771241467.153592,842.8653,395.5205,1.4892261868601662,3.4321371374116154,-0.02554,-0.4288
1771241467.205664,842.8834,395.6911,1.4877648079188772,3.4403513832165458,-0.03136,0.7231
1771241467.250943,842.9024,395.8622,1.486105408088492,3.4485977512606483,-0.03014,0.311
1771241467.3060408,842.9199,396.0122,1.484621616896495,3.4409819586856307,-0.03098,0.1879
1771241467.3623438,842.9386,396.1829,1.4832268656648262,3.4258693451443825,-0.02787,-0.1767
1771241467.404686,842.9572,396.3531,1.4817620403583631,3.4315678778074603,-0.03081,0.4149
1771241467.451233,842.9761,396.5238,1.480257696054569,3.4418998895958612,-0.03385,0.7069
1771241467.503148,842.9954,396.695,1.4784958402921953,3.4445871523304508,-0.0332,-0.1332
1771241467.5524027,843.0146,396.8663,1.4768396397642078,3.446668532075575,-0.03272,-0.167
1771241467.603264,843.0274,397.0037,1.4754564530225966,3.421204298196762,-0.03099,0.1106
1771241467.6509378,843.047,397.1735,1.4738411305961103,3.4117230617387455,-0.03386,-0.0488
1771241467.7114625,843.0671,397.3437,1.4721008035020382,3.4348759657373367,-0.03182,0.3556
1771241467.7506328,843.0874,397.5144,1.4704631117165432,3.440221696344583,-0.02907,0.0038
1771241467.807883,843.1942,397.8437,1.4670942829522338,3.4336853626970543,-0.02984,-0.1599
1771241467.8507223,843.2152,398.0139,1.4654319730670764,3.432843791960246,-0.03608,0.3485
1771241467.9115326,843.2365,398.1842,1.4637237904492844,3.429031379267329,-0.03828,-0.48
1771241467.9504688,843.2583,398.3546,1.461792383431799,3.4404009257643215,-0.03838,0.2973
1771241468.0098238,843.3182,398.554,1.459669235001404,3.4852955943506427,-0.0348,0.504
1771241468.0532808,843.3418,398.7268,1.457903312931194,3.488062816234822,-0.03402,-0.2052
1771241468.1239002,843.3659,398.8991,1.4562411464476464,3.467289150042148,-0.03327,-0.6111
1771241468.1597166,843.3897,399.0717,1.4544369449151702,3.473872123438052,-0.0381,0.7411
1771241468.2005763,843.4147,399.2441,1.4526570125880824,3.492447309552429,-0.03356,0.4794
1771241468.2514613,843.4403,399.4171,1.4508826456743917,3.49080695112176,-0.03448,-0.4776
1771241468.3003345,843.466,399.5891,1.4491466420696824,3.472726816206538,-0.03261,0.028
1771241468.3506403,843.4832,399.7521,1.4473916824975424,3.478600652561314,-0.03305,0.3424
1771241468.4042015,843.5091,399.9243,1.445473716182893,3.4877827483947446,-0.03935,0.2281
1771241468.454004,843.5349,400.0967,1.4435288855177764,3.479066565905286,-0.03792,-0.0981
1771241468.5019505,843.5609,400.2562,1.441620928387321,3.465537407098645,-0.03697,0.5138
1771241468.568987,843.5875,400.4279,1.4398835215899928,3.481791816005087,-0.0365,0.7414
1771241468.601162,843.6142,400.5997,1.4381204714367182,3.464614531228546,-0.03634,-0.754
1771241468.6528642,843.6409,400.7704,1.4361566381413224,3.4443580592034855,-0.03451,-0.4478
1771241468.70323,843.6677,400.9419,1.4344169221540675,3.4769807491557962,-0.03501,0.9774
1771241468.7503655,843.6953,401.114,1.432676470721051,3.491998260308845,-0.03599,0.2469
1771241468.8014233,843.7233,401.2864,1.4307091165103303,3.486666376354354,-0.03943,-0.2871
1771241468.8527722,843.7477,401.4359,1.4287315789930304,3.4368492780452273,-0.03785,-0.6285
1771241468.9057732,843.776,401.6058,1.4268552501335663,3.4562928116697518,-0.03432,0.579
1771241468.951663,843.8042,401.7765,1.4251865572552664,3.4667650079000163,-0.03646,0.113
1771241469.0010445,843.8334,401.9472,1.4234620397146165,3.459093118145275,-0.03512,-0.2239
1771241469.051115,843.8625,402.1175,1.4215458373601435,3.4511842329843825,-0.03584,-0.0932
1771241469.1040704,843.8867,402.2841,1.419874162700778,3.4614535126157624,-0.03456,0.8853
1771241469.1647818,843.9165,402.4548,1.4182859268498609,3.4622452556108727,-0.03174,-0.1889
1771241469.2005274,843.9465,402.625,1.4166275985751386,3.44727271477033,-0.03505,-0.2523
1771241469.251179,843.9763,402.7949,1.415008560946869,3.4589164459408384,-0.03174,0.668
1771241469.3021698,844.0127,402.9606,1.4134669862350646,3.4704013024432783,-0.032,0.8041
1771241469.3517048,844.0432,403.1311,1.4117737802251729,3.4605616307183436,-0.03759,0.1743
1771241469.4060934,844.0738,403.3016,1.4099195462727543,3.4603790153681144,-0.03208,-0.5161
1771241469.4512453,844.1061,403.4721,1.4084440055451626,3.4634319814311354,-0.02722,-0.378
1771241469.5053415,844.1368,403.6423,1.4070602366846283,3.4629241819595187,-0.03344,0.7151
1771241469.552509,844.1677,403.8126,1.4056421256036946,3.4610135235216863,-0.02988,0.2725
1771241469.6010127,844.1992,403.983,1.4041030721545347,3.466916908436082,-0.03169,0.2547
1771241469.657303,844.234,404.155,1.4026261374703677,3.470585635018966,-0.03101,-0.0273
1771241469.7038891,844.2671,404.3251,1.4011675036785831,3.463464958679386,-0.03047,0.4126
1771241469.7606573,844.3002,404.4952,1.399690773185696,3.4543943333093865,-0.02743,-0.791
1771241469.8006964,844.3383,404.6631,1.3980504287442206,3.449339055529334,-0.03079,-0.3667
1771241469.861377,844.3711,404.8327,1.396454570323682,3.4642896876560423,-0.03053,0.4972
1771241469.904556,844.4038,405.0031,1.3949689644609844,3.4735043702290054,-0.03448,0.4188
1771241469.9669137,844.4505,405.1741,1.3932974349379403,3.4623166955089477,-0.03303,-0.0396
1771241470.0045283,844.4854,405.3437,1.3916777724536473,3.456650170323864,-0.02711,-0.462
1771241470.0629237,844.5204,405.5134,1.3901217249338336,3.4658202723164973,-0.02647,-0.2965
1771241470.1024394,844.555,405.6843,1.3888965230887163,3.4804168313579913,-0.0248,0.4318
1771241470.1734405,844.59,405.8545,1.3877639112161364,3.473099458696799,-0.02259,0.0663
1771241470.2006743,844.6248,406.0245,1.3864007787518016,3.470112575983667,-0.02498,-0.1482
1771241470.2675114,844.6601,406.1944,1.3850088673339482,3.476182886443117,-0.02808,0.3745
1771241470.3009894,844.6959,406.3648,1.3835168224754781,3.494144795225292,-0.0344,0.7439
1771241470.3762598,844.7363,406.5239,1.382122164313466,3.4638549175737716,-0.02337,-0.0272
